,genericArticle_genericArticleId,genericArticle_genericArticleDescription,genericArticle_legacyArticleId,genericArticle_linkageTargetTypes,dataSupplierId,articleNumber,mfrId,mfrName,searchQuery,oem_articleNumber,oem_mfrId,oem_mfrName,oem_matchesSearchQuery
231,424,"Filter, cabin air",1339563087,"['V', 'O']",144,012 326 0050/PD,2136,MEYLE,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
232,424,"Filter, cabin air",1339563087,"['V', 'O']",144,012 326 0050/PD,2136,MEYLE,A2128300318,A 212 830 00 18,74,MERCEDES-BENZ,False
233,424,"Filter, cabin air",1339563087,"['V', 'O']",144,012 326 0050/PD,2136,MEYLE,A2128300318,212 830 01 18,74,MERCEDES-BENZ,False
234,424,"Filter, cabin air",1339563087,"['V', 'O']",144,012 326 0050/PD,2136,MEYLE,A2128300318,A 212 830 03 18,74,MERCEDES-BENZ,True
235,424,"Filter, cabin air",1339563087,"['V', 'O']",144,012 326 0050/PD,2136,MEYLE,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
236,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,204 830 0018,74,MERCEDES-BENZ,False
237,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,204 830 0518,74,MERCEDES-BENZ,False
238,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,212 830 0018,74,MERCEDES-BENZ,False
239,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,212 830 0118,74,MERCEDES-BENZ,False
240,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,212 830 0218,74,MERCEDES-BENZ,False
241,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,212 830 0318,74,MERCEDES-BENZ,False
242,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,A204 830 0018,74,MERCEDES-BENZ,False
243,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,A204 830 0518,74,MERCEDES-BENZ,False
244,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,A212 830 0018,74,MERCEDES-BENZ,False
245,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,A212 830 0118,74,MERCEDES-BENZ,False
246,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,A212 830 0218,74,MERCEDES-BENZ,False
247,424,"Filter, cabin air",76412870,"['V', 'O']",209,02.59.109,2456,TRUCKTEC AUTOMOTIVE,A2128300318,A212 830 0318,74,MERCEDES-BENZ,True
248,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
249,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
250,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
251,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,212 830 01 18,74,MERCEDES-BENZ,False
252,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,212 830 02 18,74,MERCEDES-BENZ,False
253,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
254,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,A 204 830 00 18,74,MERCEDES-BENZ,False
255,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,A 204 830 05 18,74,MERCEDES-BENZ,False
256,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,A 212 830 00 18,74,MERCEDES-BENZ,False
257,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,A 212 830 01 18,74,MERCEDES-BENZ,False
258,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,A 212 830 02 18,74,MERCEDES-BENZ,False
259,424,"Filter, cabin air",84254021,"['V', 'O']",256,K 1246A,2274,FILTRON,A2128300318,A 212 830 03 18,74,MERCEDES-BENZ,True
260,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,2048300018,74,MERCEDES-BENZ,False
261,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,2048300518,74,MERCEDES-BENZ,False
262,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,2128300018,74,MERCEDES-BENZ,False
263,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,2128300118,74,MERCEDES-BENZ,False
264,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,2128300218,74,MERCEDES-BENZ,False
265,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,2128300318,74,MERCEDES-BENZ,False
266,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,A2048300018,74,MERCEDES-BENZ,False
267,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,A2048300518,74,MERCEDES-BENZ,False
268,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,A2128300018,74,MERCEDES-BENZ,False
269,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,A2128300118,74,MERCEDES-BENZ,False
270,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,A2128300218,74,MERCEDES-BENZ,False
271,424,"Filter, cabin air",249803037,"['V', 'O']",287,LA 413,2721,MAHLE,A2128300318,A2128300318,74,MERCEDES-BENZ,True
272,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,2048300018,74,MERCEDES-BENZ,False
273,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,2048300518,74,MERCEDES-BENZ,False
274,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,2128300018,74,MERCEDES-BENZ,False
275,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,2128300118,74,MERCEDES-BENZ,False
276,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,2128300218,74,MERCEDES-BENZ,False
277,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,2128300318,74,MERCEDES-BENZ,False
278,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,A2048300018,74,MERCEDES-BENZ,False
279,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,A2048300518,74,MERCEDES-BENZ,False
280,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,A2128300018,74,MERCEDES-BENZ,False
281,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,A2128300118,74,MERCEDES-BENZ,False
282,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,A2128300218,74,MERCEDES-BENZ,False
283,424,"Filter, cabin air",92806333,"['V', 'O']",287,LAK 413,2721,MAHLE,A2128300318,A2128300318,74,MERCEDES-BENZ,True
284,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
285,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,A204 830 05 18,74,MERCEDES-BENZ,False
286,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
287,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
288,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
289,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,A204 830 00 18,74,MERCEDES-BENZ,False
290,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,212 830 02 18,74,MERCEDES-BENZ,False
291,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,A212 830 02 18,74,MERCEDES-BENZ,False
292,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,A212 830 00 18,74,MERCEDES-BENZ,False
293,424,"Filter, cabin air",95873164,"['V', 'O']",301,407 740,2746,TOPRAN,A2128300318,A212 830 03 18,74,MERCEDES-BENZ,True
294,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
295,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
296,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
297,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,212 830 01 18,74,MERCEDES-BENZ,False
298,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,212 830 02 18,74,MERCEDES-BENZ,False
299,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
300,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,A 204 830 00 18,74,MERCEDES-BENZ,False
301,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,A 204 830 05 18,74,MERCEDES-BENZ,False
302,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,A 212 830 00 18,74,MERCEDES-BENZ,False
303,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,A 212 830 01 18,74,MERCEDES-BENZ,False
304,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,A 212 830 02 18,74,MERCEDES-BENZ,False
305,424,"Filter, cabin air",98528300,"['V', 'O']",324,WP9335,2133,WIX FILTERS,A2128300318,A 212 830 03 18,74,MERCEDES-BENZ,True
306,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,A204 830 00 18,74,MERCEDES-BENZ,False
307,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,A204 830 05 18,74,MERCEDES-BENZ,False
308,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,A212 830 00 18,74,MERCEDES-BENZ,False
309,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,A212 830 01 18,74,MERCEDES-BENZ,False
310,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,A212 830 02 18,74,MERCEDES-BENZ,False
311,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,A212 830 03 18,74,MERCEDES-BENZ,True
312,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
313,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
314,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
315,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,212 830 01 18,74,MERCEDES-BENZ,False
316,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,212 830 02 18,74,MERCEDES-BENZ,False
317,424,"Filter, cabin air",101566026,"['V', 'O']",350,ADU172501,3063,BLUE PRINT,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
318,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,2048300018,74,MERCEDES-BENZ,False
319,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,2048300518,74,MERCEDES-BENZ,False
320,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,2128300018,74,MERCEDES-BENZ,False
321,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,2128300118,74,MERCEDES-BENZ,False
322,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,2128300218,74,MERCEDES-BENZ,False
323,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,2128300318,74,MERCEDES-BENZ,False
324,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,A2048300018,74,MERCEDES-BENZ,False
325,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,A2048300518,74,MERCEDES-BENZ,False
326,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,A2128300018,74,MERCEDES-BENZ,False
327,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,A2128300118,74,MERCEDES-BENZ,False
328,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,A2128300218,74,MERCEDES-BENZ,False
329,424,"Filter, cabin air",193594695,"['V', 'O']",475,BFC1162,1847,BORG & BECK,A2128300318,A2128300318,74,MERCEDES-BENZ,True
330,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
331,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
332,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,2128300018,74,MERCEDES-BENZ,False
333,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,2128300118,74,MERCEDES-BENZ,False
334,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,2128300218,74,MERCEDES-BENZ,False
335,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
336,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,A 204 830 00 18,74,MERCEDES-BENZ,False
337,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,A 204 830 05 18,74,MERCEDES-BENZ,False
338,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,A2128300018,74,MERCEDES-BENZ,False
339,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,A2128300118,74,MERCEDES-BENZ,False
340,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,A2128300218,74,MERCEDES-BENZ,False
341,424,"Filter, cabin air",883534810,"['V', 'O']",475,BFC1162HD,1847,BORG & BECK,A2128300318,A 212 830 03 18,74,MERCEDES-BENZ,True
342,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,2048300018,74,MERCEDES-BENZ,False
343,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,2048300518,74,MERCEDES-BENZ,False
344,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,2128300018,74,MERCEDES-BENZ,False
345,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,2128300118,74,MERCEDES-BENZ,False
346,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,2128300218,74,MERCEDES-BENZ,False
347,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,2128300318,74,MERCEDES-BENZ,False
348,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,A2048300018,74,MERCEDES-BENZ,False
349,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,A2048300518,74,MERCEDES-BENZ,False
350,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,A2128300018,74,MERCEDES-BENZ,False
351,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,A2128300118,74,MERCEDES-BENZ,False
352,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,A2128300218,74,MERCEDES-BENZ,False
353,424,"Filter, cabin air",1388102434,"['V', 'O']",475,BFC1374,1847,BORG & BECK,A2128300318,A2128300318,74,MERCEDES-BENZ,True
354,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,2048300018,74,MERCEDES-BENZ,False
355,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,2048300518,74,MERCEDES-BENZ,False
356,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,2128300018,74,MERCEDES-BENZ,False
357,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,2128300118,74,MERCEDES-BENZ,False
358,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,2128300218,74,MERCEDES-BENZ,False
359,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,2128300318,74,MERCEDES-BENZ,False
360,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,A2048300018,74,MERCEDES-BENZ,False
361,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,A2048300518,74,MERCEDES-BENZ,False
362,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,A2128300018,74,MERCEDES-BENZ,False
363,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,A2128300118,74,MERCEDES-BENZ,False
364,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,A2128300218,74,MERCEDES-BENZ,False
365,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,A2128300318,74,MERCEDES-BENZ,True
366,424,"Filter, cabin air",407356990,"['V', 'O']",4391,1611635780,4533,EUROREPAR,A2128300318,PUK1189E,609,AC,False
367,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,2048300018,74,MERCEDES-BENZ,False
368,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,A2128300218,74,MERCEDES-BENZ,False
369,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,2048300518,74,MERCEDES-BENZ,False
370,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,A2048300018,74,MERCEDES-BENZ,False
371,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,2128300318,74,MERCEDES-BENZ,False
372,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,2128300018,74,MERCEDES-BENZ,False
373,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,2128300118,74,MERCEDES-BENZ,False
374,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,A2128300318,74,MERCEDES-BENZ,True
375,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,A2048300518,74,MERCEDES-BENZ,False
376,424,"Filter, cabin air",479166406,"['V', 'O']",4434,28.0002-1032.2,2415,CONTINENTAL,A2128300318,2128300218,74,MERCEDES-BENZ,False
377,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,2048300018,74,MERCEDES-BENZ,False
378,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,2048300518,74,MERCEDES-BENZ,False
379,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,2128300018,74,MERCEDES-BENZ,False
380,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,2128300118,74,MERCEDES-BENZ,False
381,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,2128300218,74,MERCEDES-BENZ,False
382,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,2128300318,74,MERCEDES-BENZ,False
383,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,A2048300018,74,MERCEDES-BENZ,False
384,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,A2048300518,74,MERCEDES-BENZ,False
385,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,A2128300018,74,MERCEDES-BENZ,False
386,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,A2128300118,74,MERCEDES-BENZ,False
387,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,A2128300218,74,MERCEDES-BENZ,False
388,424,"Filter, cabin air",1315872148,"['V', 'O']",4501,LFCK298,3600,LUCAS,A2128300318,A2128300318,74,MERCEDES-BENZ,True
389,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
390,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
391,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
392,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,212 830 01 18,74,MERCEDES-BENZ,False
393,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,212 830 02 18,74,MERCEDES-BENZ,False
394,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
395,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,A 204 830 00 18,74,MERCEDES-BENZ,False
396,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,A 204 830 05 18,74,MERCEDES-BENZ,False
397,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,A 212 830 00 18,74,MERCEDES-BENZ,False
398,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,A 212 830 01 18,74,MERCEDES-BENZ,False
399,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,A 212 830 02 18,74,MERCEDES-BENZ,False
400,424,"Filter, cabin air",1139402833,"['V', 'O']",4872,FC0083A,4251,BREMSI,A2128300318,A 212 830 03 18,74,MERCEDES-BENZ,True
401,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,204 830 00 18,74,MERCEDES-BENZ,False
402,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,204 830 05 18,74,MERCEDES-BENZ,False
403,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,2048300018,74,MERCEDES-BENZ,False
404,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,2048300518,74,MERCEDES-BENZ,False
405,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,212 830 00 18,74,MERCEDES-BENZ,False
406,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,212 830 01 18,74,MERCEDES-BENZ,False
407,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,212 830 02 18,74,MERCEDES-BENZ,False
408,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,212 830 03 18,74,MERCEDES-BENZ,False
409,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,2128300018,74,MERCEDES-BENZ,False
410,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,2128300118,74,MERCEDES-BENZ,False
411,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,2128300218,74,MERCEDES-BENZ,False
412,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,2128300318,74,MERCEDES-BENZ,False
413,424,"Filter, cabin air",1139403166,"['V', 'O']",4872,FC0083C,4251,BREMSI,A2128300318,A 204 830 00 18,74,MERCEDES-BENZ,False
