index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU,OEM DESC
5,OENumber,OE Number,64525A3F1D2,16.0,BMW,287,ACP 1385 000P,MAHLE,447.0,"Compressor, air conditioning",617714493.0,64525A3F1D2,A/C Compressor
6,OENumber,OE Number,64525A3F1D2,1523.0,MINI,287,ACP 1385 000P,MAHLE,447.0,"Compressor, air conditioning",53470762.0,64525A3F1D2,A/C Compressor
7,OENumber,OE Number,64525A3F1D2,16.0,BMW,287,ACP 1385 000S,MAHLE,447.0,"Compressor, air conditioning",1253877653.0,64525A3F1D2,A/C Compressor
8,OENumber,OE Number,64525A3F1D2,1523.0,MINI,287,ACP 1385 000S,MAHLE,447.0,"Compressor, air conditioning",14171372.0,64525A3F1D2,A/C Compressor
9,OENumber,OE Number,64525A3F1D2,16.0,BMW,123,890098,NISSENS,,,,64525A3F1D2,A/C Compressor
10,OENumber,OE Number,64525A3F1D2,1523.0,MINI,123,890098,NISSENS,,,,64525A3F1D2,A/C Compressor
11,OENumber,OE Number,64525A3F1D2,16.0,BMW,123,891019,NISSENS,,,,64525A3F1D2,A/C Compressor
12,OENumber,OE Number,64525A3F1D2,1523.0,MINI,123,891019,NISSENS,,,,64525A3F1D2,A/C Compressor
13,OENumber,OE Number,64 52 5 A3F 1D2,16.0,BMW,21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
14,OENumber,OE Number,64525A3F1D2,16.0,BMW,21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
15,OENumber,OE Number,64 52 5 A3F 1D2,1523.0,MINI,21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
16,OENumber,OE Number,64525A3F1D2,1523.0,MINI,21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
17,OENumber,OE Number,64 52 5 A3F 1D2,3124.0,BMW (BRILLIANCE),21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
18,OENumber,OE Number,64525A3F1D2,3124.0,BMW (BRILLIANCE),21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
19,OENumber,OE Number,64 52 5 A3F 1D2,4468.0,DS,21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
20,OENumber,OE Number,64525A3F1D2,4468.0,DS,21,813260,VALEO,,,,64525A3F1D2,A/C Compressor
0,OENumber,OE Number,11281433571,16.0,BMW,31,V85908,CONTINENTAL CTAM,310.0,"Tensioner Pulley, V-ribbed belt",1186310973.0,11281433571,A/C Belt Tensioner
1,OENumber,OE Number,11 28 1 433 571,16.0,BMW,101,10781,FEBI BILSTEIN,541.0,"Belt Tensioner, V-ribbed belt",46269656.0,11281433571,A/C Belt Tensioner
2,OENumber,OE Number,11281433571,16.0,BMW,33,T38224,GATES,541.0,"Belt Tensioner, V-ribbed belt",1270315271.0,11281433571,A/C Belt Tensioner
3,OENumber,OE Number,11 28 1 433 571,16.0,BMW,6375,GAT20340,GMB,541.0,"Belt Tensioner, V-ribbed belt",1320848998.0,11281433571,A/C Belt Tensioner
4,OENumber,OE Number,11 28 1 433 571,16.0,BMW,204,529 0458 10,INA,542.0,V-Ribbed Belt Set,727681454.0,11281433571,A/C Belt Tensioner
5,OENumber,OE Number,11281433571,16.0,BMW,204,529 0458 10,INA,541.0,"Belt Tensioner, V-ribbed belt",954628996.0,11281433571,A/C Belt Tensioner
6,OENumber,OE Number,11 28 1 433 571,1523.0,MINI,204,529 0458 10,INA,310.0,"Tensioner Pulley, V-ribbed belt",17798639.0,11281433571,A/C Belt Tensioner
7,OENumber,OE Number,11281433571,1523.0,MINI,204,529 0458 10,INA,540.0,"Tensioner Lever, V-ribbed belt",55984841.0,11281433571,A/C Belt Tensioner
8,OENumber,OE Number,11 28 1 433 571,16.0,BMW,204,534 0104 10,INA,540.0,"Tensioner Lever, V-ribbed belt",54663081.0,11281433571,A/C Belt Tensioner
9,OENumber,OE Number,11281433571,16.0,BMW,204,534 0104 10,INA,310.0,"Tensioner Pulley, V-ribbed belt",54663132.0,11281433571,A/C Belt Tensioner
10,OENumber,OE Number,11 28 1 433 571,1523.0,MINI,204,534 0104 10,INA,310.0,"Tensioner Pulley, V-ribbed belt",1111794475.0,11281433571,A/C Belt Tensioner
11,OENumber,OE Number,11281433571,1523.0,MINI,204,534 0104 10,INA,310.0,"Tensioner Pulley, V-ribbed belt",23551978.0,11281433571,A/C Belt Tensioner
12,OENumber,OE Number,11 28 1 433 571,16.0,BMW,35,24906 01,LEMFÖRDER,542.0,V-Ribbed Belt Set,703633944.0,11281433571,A/C Belt Tensioner
13,OENumber,OE Number,11 28 1 433 571,16.0,BMW,133,23674,MAPCO,541.0,"Belt Tensioner, V-ribbed belt",76418199.0,11281433571,A/C Belt Tensioner
14,OENumber,OE Number,11 28 1 433 571,16.0,BMW,129,0-N1291,OPTIMAL,541.0,"Belt Tensioner, V-ribbed belt",67370502.0,11281433571,A/C Belt Tensioner
15,OENumber,OE Number,11 28 1 433 571,16.0,BMW,129,0-N1291S,OPTIMAL,,,,11281433571,A/C Belt Tensioner
16,OENumber,OE Number,11 28 1 433 571,16.0,BMW,6437,BMS24.00028,SCHNIEDER AUTOTECH,,,,11281433571,A/C Belt Tensioner
17,OENumber,OE Number,11 28 1 433 571,16.0,BMW,50,VKM 38231,SKF,,,,11281433571,A/C Belt Tensioner
18,OENumber,OE Number,11 28 1 433 571,16.0,BMW,50,VKMA 38326,SKF,,,,11281433571,A/C Belt Tensioner
19,OENumber,OE Number,11 28 1 433 571,16.0,BMW,209,08.19.115,TRUCKTEC AUTOMOTIVE,,,,11281433571,A/C Belt Tensioner
20,OENumber,OE Number,11 28 1 433 571,16.0,BMW,162,V20-0337,VAICO,,,,11281433571,A/C Belt Tensioner
0,OENumber,OE Number,64 52 6 911 340,16.0,BMW,30,1 986 AD1 036,BOSCH,447.0,"Compressor, air conditioning",1343200282.0,64526911340,A/C Compressor
1,OENumber,OE Number,64526911340,16.0,BMW,4553,1201494,CTR,447.0,"Compressor, air conditioning",126149752.0,64526911340,A/C Compressor
2,OENumber,OE Number,64526911340,16.0,BMW,4553,1201494X,CTR,447.0,"Compressor, air conditioning",282267363.0,64526911340,A/C Compressor
3,OENumber,OE Number,64526911340,16.0,BMW,4553,1201703,CTR,447.0,"Compressor, air conditioning",126150689.0,64526911340,A/C Compressor
4,OENumber,OE Number,6452 6911 340,16.0,BMW,89,TSP0155206,DELPHI,447.0,"Compressor, air conditioning",40152889.0,64526911340,A/C Compressor
5,OENumber,OE Number,6452 6911 340,16.0,BMW,89,TSP0155371,DELPHI,447.0,"Compressor, air conditioning",40154525.0,64526911340,A/C Compressor
6,OENumber,OE Number,6452 6911 340,16.0,BMW,89,TSP0159371,DELPHI,447.0,"Compressor, air conditioning",40159725.0,64526911340,A/C Compressor
7,OENumber,OE Number,64526911340,16.0,BMW,66,DCP05018,DENSO,447.0,"Compressor, air conditioning",30492796.0,64526911340,A/C Compressor
8,OENumber,OE Number,64526911340,16.0,BMW,4674,WF35520022,FEBEST,8915.0,"Bearing, compressor shaft",444670910.0,64526911340,A/C Compressor
9,OENumber,OE Number,64526911340,16.0,BMW,4819,240129,HC-Cargo,447.0,"Compressor, air conditioning",140707310.0,64526911340,A/C Compressor
10,OENumber,OE Number,64526911340,16.0,BMW,4501,ACP109,LUCAS,447.0,"Compressor, air conditioning",467509731.0,64526911340,A/C Compressor
11,OENumber,OE Number,64 52 6 911 340,16.0,BMW,95,359002000560,MAGNETI MARELLI,447.0,"Compressor, air conditioning",214776272.0,64526911340,A/C Compressor
12,OENumber,OE Number,64 52 6 911 340,3124.0,BMW (BRILLIANCE),95,359002000560,MAGNETI MARELLI,447.0,"Compressor, air conditioning",617703739.0,64526911340,A/C Compressor
13,OENumber,OE Number,64526911340,16.0,BMW,287,ACP 1162 000P,MAHLE,447.0,"Compressor, air conditioning",617703791.0,64526911340,A/C Compressor
14,OENumber,OE Number,64526911340,16.0,BMW,287,ACP 1162 000S,MAHLE,447.0,"Compressor, air conditioning",53472639.0,64526911340,A/C Compressor
15,OENumber,OE Number,64 52 6 911 340,3124.0,BMW (BRILLIANCE),287,ACP 1162 000S,MAHLE,447.0,"Compressor, air conditioning",1111927476.0,64526911340,A/C Compressor
16,OENumber,OE Number,6452.6.911.340,16.0,BMW,123,89034,NISSENS,447.0,"Compressor, air conditioning",13794815.0,64526911340,A/C Compressor
17,OENumber,OE Number,6452.6.911.340,866.0,ALPINA,123,89034,NISSENS,,,,64526911340,A/C Compressor
18,OENumber,OE Number,64 52 6 911 340,16.0,BMW,6437,BMS34.00009,SCHNIEDER AUTOTECH,,,,64526911340,A/C Compressor
19,OENumber,OE Number,64 52 6 911 340,16.0,BMW,21,699323,VALEO,,,,64526911340,A/C Compressor
20,OENumber,OE Number,64526911340,16.0,BMW,21,699323,VALEO,,,,64526911340,A/C Compressor
0,OENumber,OE Number,64525A3F1D1,16.0,BMW,89,CS20500,DELPHI,447.0,"Compressor, air conditioning",347103476.0,64525A3F1D1,A/C Compressor
1,OENumber,OE Number,64525A3F1D1,1523.0,MINI,89,CS20500,DELPHI,447.0,"Compressor, air conditioning",617714290.0,64525A3F1D1,A/C Compressor
2,OENumber,OE Number,64525A3F1D1,1523.0,MINI,287,ACP 1383 000P,MAHLE,447.0,"Compressor, air conditioning",617714339.0,64525A3F1D1,A/C Compressor
3,OENumber,OE Number,64525A3F1D1,3124.0,BMW (BRILLIANCE),287,ACP 1383 000P,MAHLE,447.0,"Compressor, air conditioning",53470807.0,64525A3F1D1,A/C Compressor
4,OENumber,OE Number,64525A3F1D1,1523.0,MINI,287,ACP 1383 000S,MAHLE,447.0,"Compressor, air conditioning",14171446.0,64525A3F1D1,A/C Compressor
5,OENumber,OE Number,64525A3F1D1,3124.0,BMW (BRILLIANCE),287,ACP 1383 000S,MAHLE,,,,64525A3F1D1,A/C Compressor
6,OENumber,OE Number,64525A3F1D1,16.0,BMW,123,890099,NISSENS,,,,64525A3F1D1,A/C Compressor
7,OENumber,OE Number,64525A3F1D1,1523.0,MINI,123,890099,NISSENS,,,,64525A3F1D1,A/C Compressor
8,OENumber,OE Number,64 52 5 A3F 1D1,16.0,BMW,21,813274,VALEO,,,,64525A3F1D1,A/C Compressor
9,OENumber,OE Number,64525A3F1D1,16.0,BMW,21,813274,VALEO,,,,64525A3F1D1,A/C Compressor
10,OENumber,OE Number,64 52 5 A3F 1D1,1523.0,MINI,21,813274,VALEO,,,,64525A3F1D1,A/C Compressor
11,OENumber,OE Number,64525A3F1D1,1523.0,MINI,21,813274,VALEO,,,,64525A3F1D1,A/C Compressor
12,OENumber,OE Number,64 52 5 A3F 1D1,3124.0,BMW (BRILLIANCE),21,813274,VALEO,,,,64525A3F1D1,A/C Compressor
13,OENumber,OE Number,64525A3F1D1,3124.0,BMW (BRILLIANCE),21,813274,VALEO,,,,64525A3F1D1,A/C Compressor
0,OENumber,OE Number,64529399060,16.0,BMW,4553,1201540X,CTR,447.0,"Compressor, air conditioning",282267402.0,64529399060,A/C Compressor
1,OENumber,OE Number,64529399060,16.0,BMW,66,DCP05119,DENSO,447.0,"Compressor, air conditioning",913847338.0,64529399060,A/C Compressor
2,OENumber,OE Number,64529399060,16.0,BMW,287,ACP 352 000P,MAHLE,447.0,"Compressor, air conditioning",617720818.0,64529399060,A/C Compressor
3,OENumber,OE Number,64529399060,16.0,BMW,287,ACP 352 000S,MAHLE,447.0,"Compressor, air conditioning",617720888.0,64529399060,A/C Compressor
4,OENumber,OE Number,64529399060,16.0,BMW,123,890060,NISSENS,447.0,"Compressor, air conditioning",53470095.0,64529399060,A/C Compressor
5,OENumber,OE Number,64 52 9 399 060,16.0,BMW,21,814584,VALEO,447.0,"Compressor, air conditioning",525138649.0,64529399060,A/C Compressor
6,OENumber,OE Number,64529399060,16.0,BMW,21,814584,VALEO,,,,64529399060,A/C Compressor
7,OENumber,OE Number,64 52 9 399 060,3124.0,BMW (BRILLIANCE),21,814584,VALEO,,,,64529399060,A/C Compressor
8,OENumber,OE Number,64529399060,3124.0,BMW (BRILLIANCE),21,814584,VALEO,,,,64529399060,A/C Compressor
0,OENumber,OE Number,64 53 8 377 614,16.0,BMW,6430,111261,Autostar Germany,448.0,"Condenser, air conditioning",1354265373.0,64538377614,A/C Condenser
1,OENumber,OE Number,64538377614,16.0,BMW,4553,1223323X,CTR,448.0,"Condenser, air conditioning",126173141.0,64538377614,A/C Condenser
2,OENumber,OE Number,6453 8377 614,16.0,BMW,89,TSP0225118,DELPHI,448.0,"Condenser, air conditioning",40173453.0,64538377614,A/C Condenser
3,OENumber,OE Number,64538377614,16.0,BMW,66,DCN05004,DENSO,448.0,"Condenser, air conditioning",30475986.0,64538377614,A/C Condenser
4,OENumber,OE Number,64538377614,1523.0,MINI,66,DCN05004,DENSO,448.0,"Condenser, air conditioning",947109925.0,64538377614,A/C Condenser
5,OENumber,OE Number,64538377614,16.0,BMW,4391,1679998980,EUROREPAR,448.0,"Condenser, air conditioning",140727708.0,64538377614,A/C Condenser
6,OENumber,OE Number,64538377614,16.0,BMW,4819,260019,HC-Cargo,448.0,"Condenser, air conditioning",43277851.0,64538377614,A/C Condenser
7,OENumber,OE Number,64538377614,16.0,BMW,95,350203441000,MAGNETI MARELLI,448.0,"Condenser, air conditioning",629602740.0,64538377614,A/C Condenser
8,OENumber,OE Number,64538377614,16.0,BMW,95,350203776000,MAGNETI MARELLI,448.0,"Condenser, air conditioning",460272443.0,64538377614,A/C Condenser
9,OENumber,OE Number,64 53 8 377 614,16.0,BMW,95,359003220210,MAGNETI MARELLI,448.0,"Condenser, air conditioning",617654967.0,64538377614,A/C Condenser
10,OENumber,OE Number,64 53 8 377 614,3124.0,BMW (BRILLIANCE),95,359003220210,MAGNETI MARELLI,448.0,"Condenser, air conditioning",617655104.0,64538377614,A/C Condenser
11,OENumber,OE Number,64538377614,16.0,BMW,287,AC 234 000P,MAHLE,448.0,"Condenser, air conditioning",53537365.0,64538377614,A/C Condenser
12,OENumber,OE Number,64 53 8 377 614,3124.0,BMW (BRILLIANCE),287,AC 234 000P,MAHLE,448.0,"Condenser, air conditioning",1112052383.0,64538377614,A/C Condenser
13,OENumber,OE Number,64538377614,16.0,BMW,287,AC 234 002S,MAHLE,448.0,"Condenser, air conditioning",14178652.0,64538377614,A/C Condenser
14,OENumber,OE Number,64 53 8 377 614,3124.0,BMW (BRILLIANCE),287,AC 234 002S,MAHLE,,,,64538377614,A/C Condenser
15,OENumber,OE Number,6453.8.377.614,16.0,BMW,123,94431,NISSENS,,,,64538377614,A/C Condenser
16,OENumber,OE Number,6453.8.377.614,866.0,ALPINA,123,94431,NISSENS,,,,64538377614,A/C Condenser
17,OENumber,OE Number,64 53 8 377 614,16.0,BMW,6437,BMS85.00027,SCHNIEDER AUTOTECH,,,,64538377614,A/C Condenser
18,OENumber,OE Number,64 53 8 377 614,16.0,BMW,21,814287,VALEO,,,,64538377614,A/C Condenser
19,OENumber,OE Number,64538377614,16.0,BMW,21,814287,VALEO,,,,64538377614,A/C Condenser
0,OENumber,OE Number,64 50 9 271 204,16.0,BMW,6430,111247,Autostar Germany,448.0,"Condenser, air conditioning",1354265364.0,64509271204,A/C Condenser
1,OENumber,OE Number,64509271204,1523.0,MINI,89,CF20442,DELPHI,448.0,"Condenser, air conditioning",704779073.0,64509271204,A/C Condenser
2,OENumber,OE Number,64509271204,1523.0,MINI,66,DCN05104,DENSO,448.0,"Condenser, air conditioning",484650469.0,64509271204,A/C Condenser
3,OENumber,OE Number,64509271204,16.0,BMW,4391,1679998680,EUROREPAR,448.0,"Condenser, air conditioning",947109791.0,64509271204,A/C Condenser
4,OENumber,OE Number,64509271204,1523.0,MINI,4391,1679998680,EUROREPAR,448.0,"Condenser, air conditioning",1373442360.0,64509271204,A/C Condenser
5,OENumber,OE Number,64509271204,16.0,BMW,4819,261379,HC-Cargo,448.0,"Condenser, air conditioning",629603403.0,64509271204,A/C Condenser
6,OENumber,OE Number,64509271204,16.0,BMW,95,350203786000,MAGNETI MARELLI,448.0,"Condenser, air conditioning",617692224.0,64509271204,A/C Condenser
7,OENumber,OE Number,64509271204,1523.0,MINI,95,350203786000,MAGNETI MARELLI,448.0,"Condenser, air conditioning",979198397.0,64509271204,A/C Condenser
8,OENumber,OE Number,64509271204,16.0,BMW,287,AC 892 000P,MAHLE,448.0,"Condenser, air conditioning",53529459.0,64509271204,A/C Condenser
9,OENumber,OE Number,64509271204,1523.0,MINI,287,AC 892 000P,MAHLE,,,,64509271204,A/C Condenser
10,OENumber,OE Number,64509271204,16.0,BMW,287,AC 892 000S,MAHLE,,,,64509271204,A/C Condenser
11,OENumber,OE Number,64509271204,1523.0,MINI,287,AC 892 000S,MAHLE,,,,64509271204,A/C Condenser
12,OENumber,OE Number,64509271204,1523.0,MINI,123,940509,NISSENS,,,,64509271204,A/C Condenser
0,OENumber,OE Number,64538377330,16.0,BMW,4553,1211095,CTR,851.0,"Dryer, air conditioning",126162622.0,64538377330,A/C Drier
1,OENumber,OE Number,64538377330,16.0,BMW,4553,1211095X,CTR,851.0,"Dryer, air conditioning",126162641.0,64538377330,A/C Drier
2,OENumber,OE Number,6453 8377 330,16.0,BMW,89,TSP0175187,DELPHI,851.0,"Dryer, air conditioning",40165887.0,64538377330,A/C Drier
3,OENumber,OE Number,64538377330,16.0,BMW,66,DFD05007,DENSO,851.0,"Dryer, air conditioning",30519882.0,64538377330,A/C Drier
4,OENumber,OE Number,64538377330,16.0,BMW,4819,260113,HC-Cargo,851.0,"Dryer, air conditioning",140730532.0,64538377330,A/C Drier
5,OENumber,OE Number,64538377330,16.0,BMW,287,AD 169 000S,MAHLE,851.0,"Dryer, air conditioning",617758072.0,64538377330,A/C Drier
6,OENumber,OE Number,6453.8.377.330,16.0,BMW,123,95172,NISSENS,851.0,"Dryer, air conditioning",53551214.0,64538377330,A/C Drier
7,OENumber,OE Number,6453.8.377.330,866.0,ALPINA,123,95172,NISSENS,851.0,"Dryer, air conditioning",1112007213.0,64538377330,A/C Drier
8,OENumber,OE Number,64 53 8 377 330,16.0,BMW,6437,BMS45.00008,SCHNIEDER AUTOTECH,851.0,"Dryer, air conditioning",76419338.0,64538377330,A/C Drier
9,OENumber,OE Number,64 53 8 377 330,16.0,BMW,209,08.59.013,TRUCKTEC AUTOMOTIVE,851.0,"Dryer, air conditioning",13195047.0,64538377330,A/C Drier
10,OENumber,OE Number,64 53 8 377 330,16.0,BMW,21,509558,VALEO,,,,64538377330,A/C Drier
11,OENumber,OE Number,64538377330,16.0,BMW,21,509558,VALEO,,,,64538377330,A/C Drier
0,OENumber,OE Number,6453 8390 483,16.0,BMW,89,TSP0175100,DELPHI,851.0,"Dryer, air conditioning",40164982.0,64538390483,A/C Drier
1,OENumber,OE Number,64538390483,16.0,BMW,66,DFD05021,DENSO,851.0,"Dryer, air conditioning",30520299.0,64538390483,A/C Drier
2,OENumber,OE Number,64 53 8 390 483,16.0,BMW,287,AD 140 000S,MAHLE,851.0,"Dryer, air conditioning",617752749.0,64538390483,A/C Drier
3,OENumber,OE Number,64 53 8 390 483,16.0,BMW,21,508722,VALEO,851.0,"Dryer, air conditioning",13172068.0,64538390483,A/C Drier
4,OENumber,OE Number,64538390483,16.0,BMW,21,508722,VALEO,,,,64538390483,A/C Drier
0,OENumber,OE Number,6411 9135 744,16.0,BMW,89,TSP0525036,DELPHI,471.0,"Evaporator, air conditioning",40213772.0,64119135744,A/C Evaporator
1,OENumber,OE Number,64119135744,16.0,BMW,4819,260578,HC-Cargo,471.0,"Evaporator, air conditioning",140754292.0,64119135744,A/C Evaporator
2,OENumber,OE Number,64119135744,16.0,BMW,95,359000392210,MAGNETI MARELLI,471.0,"Evaporator, air conditioning",460209497.0,64119135744,A/C Evaporator
3,OENumber,OE Number,64119135744,16.0,BMW,287,AE 84 000P,MAHLE,471.0,"Evaporator, air conditioning",617784892.0,64119135744,A/C Evaporator
4,OENumber,OE Number,64119135744,16.0,BMW,123,92177,NISSENS,471.0,"Evaporator, air conditioning",53510000.0,64119135744,A/C Evaporator
5,OENumber,OE Number,64119135744,866.0,ALPINA,123,92177,NISSENS,471.0,"Evaporator, air conditioning",14198897.0,64119135744,A/C Evaporator
6,OENumber,OE Number,64 11 9 135 744,16.0,BMW,21,817511,VALEO,,,,64119135744,A/C Evaporator
7,OENumber,OE Number,64119135744,16.0,BMW,21,817511,VALEO,,,,64119135744,A/C Evaporator
0,OENumber,OE Number,64116845415,16.0,BMW,287,AVE 171 000S,MAHLE,183.0,"Expansion Valve, air conditioning",1372452341.0,64116845415,A/C Expansion Valve
1,OENumber,OE Number,64116845415,1523.0,MINI,287,AVE 171 000S,MAHLE,183.0,"Expansion Valve, air conditioning",1212165265.0,64116845415,A/C Expansion Valve
2,OENumber,OE Number,64116845415,16.0,BMW,123,999443,NISSENS,,,,64116845415,A/C Expansion Valve
3,OENumber,OE Number,64116845415,1523.0,MINI,123,999443,NISSENS,,,,64116845415,A/C Expansion Valve
0,OENumber,OE Number,64118362851,16.0,BMW,4553,1212150,CTR,183.0,"Expansion Valve, air conditioning",126170810.0,64118362851,A/C Expansion Valve
1,OENumber,OE Number,6411 8362 851,16.0,BMW,89,TSP0585003,DELPHI,183.0,"Expansion Valve, air conditioning",40220951.0,64118362851,A/C Expansion Valve
2,OENumber,OE Number,64118362851,16.0,BMW,66,DVE05005,DENSO,183.0,"Expansion Valve, air conditioning",30682223.0,64118362851,A/C Expansion Valve
3,OENumber,OE Number,64118362851,16.0,BMW,4819,260817,HC-Cargo,183.0,"Expansion Valve, air conditioning",140762817.0,64118362851,A/C Expansion Valve
4,OENumber,OE Number,64118362851,16.0,BMW,287,AVE 97 000P,MAHLE,183.0,"Expansion Valve, air conditioning",617841116.0,64118362851,A/C Expansion Valve
5,OENumber,OE Number,64118362851,16.0,BMW,123,999358,NISSENS,183.0,"Expansion Valve, air conditioning",891354492.0,64118362851,A/C Expansion Valve
6,OENumber,OE Number,64 11 8 362 851,16.0,BMW,6437,BMS85.00121,SCHNIEDER AUTOTECH,183.0,"Expansion Valve, air conditioning",1112058575.0,64118362851,A/C Expansion Valve
7,OENumber,OE Number,64 11 8 362 851,16.0,BMW,209,08.59.025,TRUCKTEC AUTOMOTIVE,183.0,"Expansion Valve, air conditioning",76419349.0,64118362851,A/C Expansion Valve
8,OENumber,OE Number,64 11 8 362 851,16.0,BMW,21,509681,VALEO,183.0,"Expansion Valve, air conditioning",13199773.0,64118362851,A/C Expansion Valve
9,OENumber,OE Number,64118362851,16.0,BMW,21,509681,VALEO,,,,64118362851,A/C Expansion Valve
0,OENumber,OE Number,13 72 1 247 835,16.0,BMW,475,BFA2228,BORG & BECK,8.0,Air Filter,117400895.0,13721247835,Air Filter Element
1,OENumber,OE Number,13 72 1 247 835,16.0,BMW,30,1 457 433 697,BOSCH,8.0,Air Filter,1946054.0,13721247835,Air Filter Element
2,OENumber,OE Number,13721247835,16.0,BMW,4391,E147151,EUROREPAR,8.0,Air Filter,364686839.0,13721247835,Air Filter Element
3,OENumber,OE Number,13 72 1 247 835,16.0,BMW,256,AP 088,FILTRON,8.0,Air Filter,84217167.0,13721247835,Air Filter Element
4,OENumber,OE Number,13 72 1 247 835,16.0,BMW,81,E356L,HENGST FILTER,8.0,Air Filter,37924934.0,13721247835,Air Filter Element
5,OENumber,OE Number,13721247835,16.0,BMW,95,152071758522,MAGNETI MARELLI,8.0,Air Filter,42796734.0,13721247835,Air Filter Element
6,OENumber,OE Number,13721247835,16.0,BMW,95,154098897910,MAGNETI MARELLI,8.0,Air Filter,42986728.0,13721247835,Air Filter Element
7,OENumber,OE Number,13721247835,16.0,BMW,287,LX 501,MAHLE,8.0,Air Filter,92847733.0,13721247835,Air Filter Element
8,OENumber,OE Number,13 72 1 247 835,16.0,BMW,4,C 2493,MANN-FILTER,8.0,Air Filter,7306146.0,13721247835,Air Filter Element
9,OENumber,OE Number,13 72 1 247 835,16.0,BMW,129,OP-FAF10093,OPTIMAL,8.0,Air Filter,1241865816.0,13721247835,Air Filter Element
10,OENumber,OE Number,13721247835,16.0,BMW,21,585194,VALEO,8.0,Air Filter,13568978.0,13721247835,Air Filter Element
11,OENumber,OE Number,13 72 1 247 835,16.0,BMW,21,585194,VALEO,8.0,Air Filter,98450019.0,13721247835,Air Filter Element
12,OENumber,OE Number,13 72 1 247 835,16.0,BMW,324,WA6259,WIX FILTERS,,,,13721247835,Air Filter Element
0,OENumber,OE Number,13 72 1 736 675,16.0,BMW,350,ADB112230,BLUE PRINT,8.0,Air Filter,216513975.0,13721736675,Air Filter Element
1,OENumber,OE Number,13721736675,16.0,BMW,475,BFA2032,BORG & BECK,8.0,Air Filter,117392585.0,13721736675,Air Filter Element
2,OENumber,OE Number,13 72 1 736 675,16.0,BMW,30,1 457 433 698,BOSCH,8.0,Air Filter,1946058.0,13721736675,Air Filter Element
3,OENumber,OE Number,13721736675,866.0,ALPINA,30,1 457 433 698,BOSCH,8.0,Air Filter,479138861.0,13721736675,Air Filter Element
4,OENumber,OE Number,13721736675,16.0,BMW,4434,28.0002-0146.2,CONTINENTAL,8.0,Air Filter,455003563.0,13721736675,Air Filter Element
5,OENumber,OE Number,13 72 1 736 675,16.0,BMW,4391,E147210,EUROREPAR,8.0,Air Filter,48014899.0,13721736675,Air Filter Element
6,OENumber,OE Number,13 72 1 736 675,16.0,BMW,101,30362,FEBI BILSTEIN,8.0,Air Filter,84215272.0,13721736675,Air Filter Element
7,OENumber,OE Number,13 72 1 736 675,16.0,BMW,256,AP 063/1,FILTRON,8.0,Air Filter,37884311.0,13721736675,Air Filter Element
8,OENumber,OE Number,13 72 1 736 675,16.0,BMW,81,E161L,HENGST FILTER,8.0,Air Filter,1315846718.0,13721736675,Air Filter Element
9,OENumber,OE Number,13721736675,16.0,BMW,4501,LFAF126,LUCAS,8.0,Air Filter,42793932.0,13721736675,Air Filter Element
10,OENumber,OE Number,13721736675,16.0,BMW,95,152071758470,MAGNETI MARELLI,8.0,Air Filter,42955886.0,13721736675,Air Filter Element
11,OENumber,OE Number,13721736675,16.0,BMW,95,154086190900,MAGNETI MARELLI,8.0,Air Filter,92845702.0,13721736675,Air Filter Element
12,OENumber,OE Number,13721736675,16.0,BMW,287,LX 422,MAHLE,8.0,Air Filter,647333146.0,13721736675,Air Filter Element
13,OENumber,OE Number,13721736675,16.0,BMW,4008,MMF015294,MANDO,8.0,Air Filter,7309636.0,13721736675,Air Filter Element
14,OENumber,OE Number,13 72 1 736 675,16.0,BMW,4,C 26 151,MANN-FILTER,8.0,Air Filter,347405308.0,13721736675,Air Filter Element
15,OENumber,OE Number,13 72 1 736 675,16.0,BMW,133,60445,MAPCO,8.0,Air Filter,61303380.0,13721736675,Air Filter Element
16,OENumber,OE Number,13 72 1 736 675,16.0,BMW,144,312 132 2007,MEYLE,8.0,Air Filter,1241865276.0,13721736675,Air Filter Element
17,OENumber,OE Number,13 72 1 736 675,16.0,BMW,129,OP-FAF10073,OPTIMAL,8.0,Air Filter,1112074183.0,13721736675,Air Filter Element
18,OENumber,OE Number,13 72 1 736 675,16.0,BMW,6437,BMS99.00020,SCHNIEDER AUTOTECH,8.0,Air Filter,76418033.0,13721736675,Air Filter Element
19,OENumber,OE Number,13 72 1 736 675,16.0,BMW,209,08.14.038,TRUCKTEC AUTOMOTIVE,8.0,Air Filter,66993289.0,13721736675,Air Filter Element
20,OENumber,OE Number,13721736675,36.0,FORD,162,V10-0038,VAICO,8.0,Air Filter,67377783.0,13721736675,Air Filter Element
21,OENumber,OE Number,13 72 1 736 675,16.0,BMW,162,V20-0607,VAICO,8.0,Air Filter,67858702.0,13721736675,Air Filter Element
