matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,5Q0 598 611,4896,CUPRA,144,100 750 0001,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0 598 611,5,AUDI,144,114 899 0013,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0 598 611,104,SEAT,144,114 899 0013,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0 598 611,121,VW,144,114 899 0013,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0 598 611,5,AUDI,144,114 899 0014,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0 598 611,104,SEAT,144,114 899 0014,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0 598 611,121,VW,144,114 899 0014,MEYLE,,,,,24117566354
OENumber,OE Number,5Q0598611,5,AUDI,134,VO-WB-11070,MOOG,,,,,24117566354
OENumber,OE Number,5Q0598611,106,SKODA,134,VO-WB-11070,MOOG,,,,,24117566354
OENumber,OE Number,5Q0598611,121,VW,134,VO-WB-11070,MOOG,,,,,24117566354
OENumber,OE Number,5Q0 598 611,5,AUDI,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0598611,5,AUDI,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0 598 611,104,SEAT,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0598611,104,SEAT,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0 598 611,106,SKODA,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0598611,106,SKODA,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0 598 611,121,VW,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0598611,121,VW,192,713 6109 60,Schaeffler FAG,,,,,24117566354
OENumber,OE Number,5Q0 598 611,5,AUDI,301,110 532,TOPRAN,,,,,24117566354
OENumber,OE Number,5Q0 598 611,104,SEAT,301,110 532,TOPRAN,,,,,24117566354
OENumber,OE Number,5Q0 598 611,106,SKODA,301,110 532,TOPRAN,,,,,24117566354
OENumber,OE Number,5Q0 598 611,121,VW,301,110 532,TOPRAN,,,,,24117566354
OENumber,OE Number,5Q0 598 611,5,AUDI,108,8530 29229,TRISCAN,,,,,24117566354
OENumber,OE Number,5Q0598611,5,AUDI,162,V10-8343,VAICO,,,,,24117566354
OENumber,OE Number,5Q0 598 611,121,VW,162,V10-8343,VAICO,,,,,24117566354
OENumber,OE Number,5Q0598611,121,VW,162,V10-8343,VAICO,,,,,24117566354
OENumber,OE Number,5Q0598611,5,AUDI,4391,1623952480,EUROREPAR,654.0,Wheel Bearing Kit,407524825.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,106,SKODA,4391,1623952480,EUROREPAR,654.0,Wheel Bearing Kit,1034785198.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,121,VW,4391,1623952480,EUROREPAR,653.0,Wheel Hub,155560489.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,5,AUDI,4391,1681937780,EUROREPAR,654.0,Wheel Bearing Kit,43572314.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,106,SKODA,4391,1681937780,EUROREPAR,654.0,Wheel Bearing Kit,56076955.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,121,VW,4391,1681937780,EUROREPAR,653.0,Wheel Hub,60755469.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,253,VAG,4674,2382-GVMR,FEBEST,9310.0,"Repair Set, ABS sensor",564600906.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,104,SEAT,95,361111183224,MAGNETI MARELLI,9310.0,"Repair Set, ABS sensor",564600907.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,5,AUDI,133,26765,MAPCO,654.0,Wheel Bearing Kit,57239579.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0598611,104,SEAT,133,26765,MAPCO,654.0,Wheel Bearing Kit,72507741.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0 598 611,5,AUDI,144,100 750 0001,MEYLE,654.0,Wheel Bearing Kit,1014189833.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0 598 611,104,SEAT,144,100 750 0001,MEYLE,654.0,Wheel Bearing Kit,50833479.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0 598 611,106,SKODA,144,100 750 0001,MEYLE,654.0,Wheel Bearing Kit,358109650.0,"['V', 'O', 'A']",5Q0598611
OENumber,OE Number,5Q0 598 611,121,VW,144,100 750 0001,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,4896,CUPRA,144,100 750 0001,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,5,AUDI,144,114 899 0013,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,104,SEAT,144,114 899 0013,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,121,VW,144,114 899 0013,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,5,AUDI,144,114 899 0014,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,104,SEAT,144,114 899 0014,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,121,VW,144,114 899 0014,MEYLE,,,,,5Q0598611
OENumber,OE Number,5Q0598611,5,AUDI,134,VO-WB-11070,MOOG,,,,,5Q0598611
OENumber,OE Number,5Q0598611,106,SKODA,134,VO-WB-11070,MOOG,,,,,5Q0598611
OENumber,OE Number,5Q0598611,121,VW,134,VO-WB-11070,MOOG,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,5,AUDI,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0598611,5,AUDI,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,104,SEAT,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0598611,104,SEAT,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,106,SKODA,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0598611,106,SKODA,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,121,VW,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0598611,121,VW,192,713 6109 60,Schaeffler FAG,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,5,AUDI,301,110 532,TOPRAN,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,104,SEAT,301,110 532,TOPRAN,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,106,SKODA,301,110 532,TOPRAN,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,121,VW,301,110 532,TOPRAN,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,5,AUDI,108,8530 29229,TRISCAN,,,,,5Q0598611
OENumber,OE Number,5Q0598611,5,AUDI,162,V10-8343,VAICO,,,,,5Q0598611
OENumber,OE Number,5Q0 598 611,121,VW,162,V10-8343,VAICO,,,,,5Q0598611
OENumber,OE Number,5Q0598611,121,VW,162,V10-8343,VAICO,,,,,5Q0598611
