index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU
23,OENumber,OE Number,13502137,84.0,OPEL,62,DDF1871,FERODO,82.0,Brake Disc,446815532.0,13502137
24,OENumber,OE Number,13502137,117.0,VAUXHALL,62,DDF1871,FERODO,3405.0,"Brake Kit, disc brake",56354313.0,13502137
25,OENumber,OE Number,13502137,84.0,OPEL,62,DDF1871C,FERODO,3405.0,"Brake Kit, disc brake",891940265.0,13502137
26,OENumber,OE Number,13502137,117.0,VAUXHALL,62,DDF1871C,FERODO,82.0,Brake Disc,215334702.0,13502137
27,OENumber,OE Number,13502137,84.0,OPEL,2,8DD 355 116-601,HELLA,82.0,Brake Disc,34034023.0,13502137
28,OENumber,OE Number,13502137,84.0,OPEL,4625,8DD 355 116-601,HELLA PAGID,82.0,Brake Disc,284285963.0,13502137
29,OENumber,OE Number,13502137,84.0,OPEL,6265,SD3032,Hi-Q,82.0,Brake Disc,345127488.0,13502137
30,OENumber,OE Number,13 502 137,84.0,OPEL,158,78BD1558-2,ICER,82.0,Brake Disc,55094547.0,13502137
31,OENumber,OE Number,1350 2137,84.0,OPEL,158,78BD1558-2,ICER,82.0,Brake Disc,55094651.0,13502137
32,OENumber,OE Number,13502137,117.0,VAUXHALL,95,360406107600,MAGNETI MARELLI,82.0,Brake Disc,1337597453.0,13502137
33,OENumber,OE Number,13502137,117.0,VAUXHALL,95,360406107601,MAGNETI MARELLI,82.0,Brake Disc,20257776.0,13502137
34,OENumber,OE Number,13502137,84.0,OPEL,95,360406179602,MAGNETI MARELLI,82.0,Brake Disc,65992065.0,13502137
35,OENumber,OE Number,13502137,117.0,VAUXHALL,95,361302040361,MAGNETI MARELLI,3405.0,"Brake Kit, disc brake",892125618.0,13502137
36,OENumber,OE Number,13502137,84.0,OPEL,4008,MBC035740,MANDO,82.0,Brake Disc,67879131.0,13502137
37,OENumber,OE Number,13502137,84.0,OPEL,133,25859,MAPCO,82.0,Brake Disc,38477989.0,13502137
38,OENumber,OE Number,13502137,117.0,VAUXHALL,133,25859,MAPCO,,,,13502137
39,OENumber,OE Number,13502137,84.0,OPEL,133,25859C,MAPCO,,,,13502137
40,OENumber,OE Number,13502137,117.0,VAUXHALL,133,25859C,MAPCO,,,,13502137
41,OENumber,OE Number,13502137,84.0,OPEL,133,47699,MAPCO,,,,13502137
42,OENumber,OE Number,13502137,117.0,VAUXHALL,133,47699,MAPCO,,,,13502137
43,OENumber,OE Number,13502137,84.0,OPEL,133,47699HPS,MAPCO,,,,13502137
44,OENumber,OE Number,13502137,117.0,VAUXHALL,133,47699HPS,MAPCO,,,,13502137
45,OENumber,OE Number,13502137,753.0,GENERAL MOTORS,144,615 523 0010/PD,MEYLE,,,,13502137
46,OENumber,OE Number,13502137,84.0,OPEL,73,MDC2134,MINTEX,,,,13502137
47,OENumber,OE Number,13502137,84.0,OPEL,73,MDC2134C,MINTEX,,,,13502137
48,OENumber,OE Number,13502137,84.0,OPEL,4990,ND6078K,NISSHINBO,,,,13502137
49,OENumber,OE Number,13502137,84.0,OPEL,129,BS-8318,OPTIMAL,,,,13502137
50,OENumber,OE Number,13502137,84.0,OPEL,129,BS-8318C,OPTIMAL,,,,13502137
51,OENumber,OE Number,13502137,84.0,OPEL,50,VKBD 90229 S2,SKF,,,,13502137
52,OENumber,OE Number,13502137,117.0,VAUXHALL,50,VKBD 90229 S2,SKF,,,,13502137
53,OENumber,OE Number,13502137,84.0,OPEL,39,92205703,TEXTAR,,,,13502137
54,OENumber,OE Number,13502137,84.0,OPEL,161,DF6363,TRW,,,,13502137
55,OENumber,OE Number,13502137,117.0,VAUXHALL,161,DF6363,TRW,,,,13502137
56,OENumber,OE Number,13502137,84.0,OPEL,162,V40-1750,VAICO,,,,13502137
57,OENumber,OE Number,13502137,117.0,VAUXHALL,162,V40-1750,VAICO,,,,13502137
58,OENumber,OE Number,13502137,84.0,OPEL,162,V40-40020,VAICO,,,,13502137
59,OENumber,OE Number,13502137,117.0,VAUXHALL,162,V40-40020,VAICO,,,,13502137
60,OENumber,OE Number,13502137,753.0,GENERAL MOTORS,86,430.2624.20,ZIMMERMANN,,,,13502137
0,OENumber,OE Number,19177443,753.0,GENERAL MOTORS,4401,CE0128,CTR,914.0,Tie Rod End,1127304725.0,19177443
0,OENumber,OE Number,C2C26770,56.0,JAGUAR,4553,1201403,CTR,447.0,"Compressor, air conditioning",282267213.0,C2C26770
1,OENumber,OE Number,C2C26770,56.0,JAGUAR,66,DCP11011,DENSO,447.0,"Compressor, air conditioning",146334703.0,C2C26770
2,OENumber,OE Number,C2C26770,56.0,JAGUAR,4501,ACP01572,LUCAS,447.0,"Compressor, air conditioning",1286397877.0,C2C26770
0,OENumber,OE Number,928 602 211 01,92.0,PORSCHE,6441,VK177S1,BERU by DRiV,692.0,Distributor Cap,698707319.0,92860221101
1,OENumber,OE Number,928 602 211 01,92.0,PORSCHE,30,1 235 522 395,BOSCH,692.0,Distributor Cap,1871735.0,92860221101
2,OENumber,OE Number,928 602 211 01,92.0,PORSCHE,47,8074R,BREMI,692.0,Distributor Cap,22364819.0,92860221101
3,OENumber,OE Number,92860221101,92.0,PORSCHE,4501,DDB490,LUCAS,692.0,Distributor Cap,376566091.0,92860221101
0,OENumber,OE Number,06M 903 137 T,5.0,AUDI,30,1 987 945 146,BOSCH,305.0,V-Ribbed Belt,1299980741.0,06M903137T
1,OENumber,OE Number,06M 903 137 T,121.0,VW,30,1 987 945 146,BOSCH,305.0,V-Ribbed Belt,1235162377.0,06M903137T
2,OENumber,OE Number,06M 903 137 T,5.0,AUDI,101,181311,FEBI BILSTEIN,305.0,V-Ribbed Belt,951667077.0,06M903137T
3,OENumber,OE Number,06M 903 137 T,121.0,VW,101,181311,FEBI BILSTEIN,,,,06M903137T
4,OENumber,OE Number,06M 903 137 T,5.0,AUDI,33,6PK1178,GATES,,,,06M903137T
5,OENumber,OE Number,06M 903 137 T,121.0,VW,33,6PK1178,GATES,,,,06M903137T
0,OENumber,OE Number,3C0407271AJ,121.0,VW,475,BDS1575,BORG & BECK,13.0,Drive Shaft,1379209173.0,3C0407271AJ
1,OENumber,OE Number,3C0 407 271 AJ,5.0,AUDI,101,181276,FEBI BILSTEIN,13.0,Drive Shaft,1235160586.0,3C0407271AJ
2,OENumber,OE Number,3C0 407 271 AJ,104.0,SEAT,101,181276,FEBI BILSTEIN,13.0,Drive Shaft,55830211.0,3C0407271AJ
3,OENumber,OE Number,3C0 407 271 AJ,121.0,VW,101,181276,FEBI BILSTEIN,13.0,Drive Shaft,238127027.0,3C0407271AJ
4,OENumber,OE Number,3C0407271AJ,121.0,VW,133,16751,MAPCO,13.0,Drive Shaft,23445323.0,3C0407271AJ
5,OENumber,OE Number,3C0407271AJ,253.0,VAG,133,16751,MAPCO,13.0,Drive Shaft,1254167985.0,3C0407271AJ
6,OENumber,OE Number,3C0 407 271 AJ,5.0,AUDI,144,100 498 0610,MEYLE,,,,3C0407271AJ
7,OENumber,OE Number,3C0 407 271 AJ,104.0,SEAT,144,100 498 0610,MEYLE,,,,3C0407271AJ
8,OENumber,OE Number,3C0 407 271 AJ,106.0,SKODA,144,100 498 0610,MEYLE,,,,3C0407271AJ
9,OENumber,OE Number,3C0 407 271 AJ,121.0,VW,144,100 498 0610,MEYLE,,,,3C0407271AJ
10,OENumber,OE Number,3C0 407 271 AJ,5.0,AUDI,50,VKJC 4592,SKF,,,,3C0407271AJ
11,OENumber,OE Number,3C0 407 271 AJ,104.0,SEAT,50,VKJC 4592,SKF,,,,3C0407271AJ
12,OENumber,OE Number,3C0 407 271 AJ,121.0,VW,50,VKJC 4592,SKF,,,,3C0407271AJ
13,OENumber,OE Number,3C0407271AJ,121.0,VW,162,V10-7734,VAICO,,,,3C0407271AJ
0,OENumber,OE Number,23221 28030,111.0,TOYOTA,30,0 986 AG1 301,BOSCH,458.0,Fuel Pump,1584506.0,23221-28030
1,OENumber,OE Number,23221 28030,111.0,TOYOTA,30,F 000 TE1 394,BOSCH,458.0,Fuel Pump,3313475.0,23221-28030
2,OENumber,OE Number,23221 28030,111.0,TOYOTA,30,F 000 TE1 707,BOSCH,458.0,Fuel Pump,3315378.0,23221-28030
3,OENumber,OE Number,23221-28030,111.0,TOYOTA,4726,GIP-502,HKT,458.0,Fuel Pump,1226909729.0,23221-28030
4,OENumber,OE Number,2322128030,111.0,TOYOTA,95,219900000032,MAGNETI MARELLI,458.0,Fuel Pump,147022207.0,23221-28030
5,OENumber,OE Number,2322128030,111.0,TOYOTA,4008,MMP010001,MANDO,458.0,Fuel Pump,911321144.0,23221-28030
0,OENumber,OE Number,04478-12110,111.0,TOYOTA,4674,0175-ZZE150F,FEBEST,405.0,"Repair Kit, brake caliper",155548551.0,04478-12110
0,OENumber,OE Number,J9C 7278,56.0,JAGUAR,30,3 397 014 422,BOSCH,298.0,Wiper Blade,379826766.0,J9C7278
0,OENumber,OE Number,2521850,55.0,IVECO,95,030607020610,MAGNETI MARELLI,1334.0,"Mounting, stabiliser bar",1137984045.0,2521850
0,OENumber,OE Number,12585673,39.0,GMC,10,868.600,ELRING,572.0,"Shaft Seal, crankshaft",546455121.0,12585673
1,OENumber,OE Number,12585673,138.0,CHEVROLET,10,868.600,ELRING,2048.0,Seal Ring,546455122.0,12585673
2,OENumber,OE Number,12585673,753.0,GENERAL MOTORS,10,868.600,ELRING,,,,12585673
3,OENumber,OE Number,12585673,774.0,PONTIAC,10,868.600,ELRING,,,,12585673
4,OENumber,OE Number,12585673,816.0,BUICK,10,868.600,ELRING,,,,12585673
5,OENumber,OE Number,12585673,819.0,CADILLAC,10,868.600,ELRING,,,,12585673
6,OENumber,OE Number,12585673,1141.0,OLDSMOBILE,10,868.600,ELRING,,,,12585673
7,OENumber,OE Number,12585673,1497.0,SATURN,10,868.600,ELRING,,,,12585673
8,OENumber,OE Number,12585673,1506.0,HUMMER,10,868.600,ELRING,,,,12585673
0,OENumber,OE Number,34118855010,16.0,BMW,65,P 06 075,BREMBO,402.0,"Brake Pad Set, disc brake",30328462.0,34118855010
1,OENumber,OE Number,34118855010,16.0,BMW,65,P 06 075X,BREMBO,402.0,"Brake Pad Set, disc brake",427318187.0,34118855010
2,OENumber,OE Number,34118855010,16.0,BMW,65,P06075N,BREMBO,402.0,"Brake Pad Set, disc brake",411004489.0,34118855010
3,OENumber,OE Number,34118855010,16.0,BMW,2,8DB 355 015-781,HELLA,402.0,"Brake Pad Set, disc brake",5264377.0,34118855010
4,OENumber,OE Number,34118855010,16.0,BMW,4625,8DB 355 015-781,HELLA PAGID,402.0,"Brake Pad Set, disc brake",132604026.0,34118855010
5,OENumber,OE Number,34118855010,16.0,BMW,73,MDB3153,MINTEX,402.0,"Brake Pad Set, disc brake",33996306.0,34118855010
6,OENumber,OE Number,34118855010,16.0,BMW,39,2519901,TEXTAR,402.0,"Brake Pad Set, disc brake",19699914.0,34118855010
7,OENumber,OE Number,34 11 8 855 010,16.0,BMW,162,V20-2074,VAICO,402.0,"Brake Pad Set, disc brake",67416922.0,34118855010
0,OENumber,OE Number,944 602 115 00,92.0,PORSCHE,30,0 221 118 322,BOSCH,689.0,Ignition Coil,267340.0,94460211500
0,OENumber,OE Number,52730-2J000,183.0,HYUNDAI,4674,2282-HMR,FEBEST,653.0,Wheel Hub,1216220188.0,52730-2J000
1,OENumber,OE Number,527302J000,184.0,KIA,129,922576,OPTIMAL,654.0,Wheel Bearing Kit,564153857.0,52730-2J000
2,OENumber,OE Number,52730-2J000,184.0,KIA,50,VKBA 7798,SKF,654.0,Wheel Bearing Kit,283838237.0,52730-2J000
0,OENumber,OE Number,25310-1R060,183.0,HYUNDAI,95,350213179400,MAGNETI MARELLI,470.0,"Radiator, engine cooling",652426517.0,25310-1R060
1,OENumber,OE Number,25310-1R060,184.0,KIA,95,350213179400,MAGNETI MARELLI,470.0,"Radiator, engine cooling",470963527.0,25310-1R060
2,OENumber,OE Number,25310-1R060,183.0,HYUNDAI,21,701342,VALEO,,,,25310-1R060
3,OENumber,OE Number,253101R060,183.0,HYUNDAI,21,701342,VALEO,,,,25310-1R060
4,OENumber,OE Number,25310-1R060,184.0,KIA,21,701342,VALEO,,,,25310-1R060
5,OENumber,OE Number,253101R060,184.0,KIA,21,701342,VALEO,,,,25310-1R060
0,OENumber,OE Number,580 164 5677,55.0,IVECO,10,853.270,ELRING,455.0,"Gasket, oil sump",435568944.0,5801645677
1,OENumber,OE Number,5801645677,661.0,CASE IH,101,45797,FEBI BILSTEIN,455.0,"Gasket, oil sump",49451130.0,5801645677
2,OENumber,OE Number,5801645677,55.0,IVECO,9,71-36927-00,VICTOR REINZ,455.0,"Gasket, oil sump",8504940.0,5801645677
0,OENumber,OE Number,5 0438 5080,55.0,IVECO,101,105257,FEBI BILSTEIN,48.0,Clutch Release Bearing,411466727.0,504385080
1,OENumber,OE Number,5 0438 5080,55.0,IVECO,101,105406,FEBI BILSTEIN,48.0,Clutch Release Bearing,411524140.0,504385080
2,OENumber,OE Number,5043 85080,55.0,IVECO,6,500 1171 10,LuK,48.0,Clutch Release Bearing,7839249.0,504385080
3,OENumber,OE Number,504385080,55.0,IVECO,6,500 1171 10,LuK,479.0,Clutch Kit,357361678.0,504385080
4,OENumber,OE Number,5043 85080,55.0,IVECO,6,640 3110 00,LuK,479.0,Clutch Kit,868637656.0,504385080
5,OENumber,OE Number,504385080,55.0,IVECO,6,640 3110 00,LuK,479.0,Clutch Kit,7952867.0,504385080
6,OENumber,OE Number,5043 85080,55.0,IVECO,6,640 3124 00,LuK,479.0,Clutch Kit,7954678.0,504385080
7,OENumber,OE Number,504385080,55.0,IVECO,6,640 3124 00,LuK,479.0,Clutch Kit,7959784.0,504385080
8,OENumber,OE Number,5043 85080,55.0,IVECO,6,643 3314 00,LuK,479.0,Clutch Kit,7959831.0,504385080
9,OENumber,OE Number,504385080,55.0,IVECO,6,643 3314 00,LuK,479.0,Clutch Kit,186817349.0,504385080
10,OENumber,OE Number,5043 85080,55.0,IVECO,6,643 3330 00,LuK,48.0,Clutch Release Bearing,16775212.0,504385080
11,OENumber,OE Number,504385080,55.0,IVECO,6,643 3330 00,LuK,48.0,Clutch Release Bearing,76415239.0,504385080
12,OENumber,OE Number,5043 85080,55.0,IVECO,6,643 3385 00,LuK,48.0,Clutch Release Bearing,14297424.0,504385080
13,OENumber,OE Number,504385080,55.0,IVECO,6,643 3385 00,LuK,,,,504385080
14,OENumber,OE Number,5043 85080,55.0,IVECO,6,643 3403 00,LuK,,,,504385080
15,OENumber,OE Number,504385080,55.0,IVECO,6,643 3403 00,LuK,,,,504385080
16,OENumber,OE Number,5043 85080,55.0,IVECO,6,643 3420 00,LuK,,,,504385080
17,OENumber,OE Number,504385080,55.0,IVECO,6,643 3420 00,LuK,,,,504385080
18,OENumber,OE Number,504385080,55.0,IVECO,32,3151 000 493,SACHS,,,,504385080
19,OENumber,OE Number,504385080,35.0,FIAT,209,05.23.128,TRUCKTEC AUTOMOTIVE,,,,504385080
20,OENumber,OE Number,504385080,55.0,IVECO,21,830071,VALEO,,,,504385080
0,OENumber,OE Number,059 109 510 F,5.0,AUDI,101,40459,FEBI BILSTEIN,1075.0,"Guide, timing chain",49272177.0,059109510F
1,OENumber,OE Number,059 109 510 F,121.0,VW,101,40459,FEBI BILSTEIN,2937.0,"Tensioner Guide, timing chain",1273500299.0,059109510F
2,OENumber,OE Number,059 109 510 F,5.0,AUDI,204,555 0620 10,INA,1389.0,Timing Chain Kit,1276990762.0,059109510F
3,OENumber,OE Number,059109510F,5.0,AUDI,204,555 0620 10,INA,1389.0,Timing Chain Kit,1273502620.0,059109510F
4,OENumber,OE Number,059 109 510 F,104.0,SEAT,204,555 0620 10,INA,1389.0,Timing Chain Kit,1386803877.0,059109510F
5,OENumber,OE Number,059109510F,104.0,SEAT,204,555 0620 10,INA,1389.0,Timing Chain Kit,1024210802.0,059109510F
6,OENumber,OE Number,059 109 510 F,106.0,SKODA,204,555 0620 10,INA,1389.0,Timing Chain Kit,411838878.0,059109510F
7,OENumber,OE Number,059109510F,106.0,SKODA,204,555 0620 10,INA,1389.0,Timing Chain Kit,740326131.0,059109510F
8,OENumber,OE Number,059 109 510 F,121.0,VW,204,555 0620 10,INA,1075.0,"Guide, timing chain",255306242.0,059109510F
9,OENumber,OE Number,059109510F,121.0,VW,204,555 0620 10,INA,,,,059109510F
10,OENumber,OE Number,059 109 510 F,5.0,AUDI,204,559 1710 20,INA,,,,059109510F
11,OENumber,OE Number,059109510F,5.0,AUDI,204,559 1710 20,INA,,,,059109510F
12,OENumber,OE Number,059 109 510 F,104.0,SEAT,204,559 1710 20,INA,,,,059109510F
13,OENumber,OE Number,059109510F,104.0,SEAT,204,559 1710 20,INA,,,,059109510F
14,OENumber,OE Number,059 109 510 F,106.0,SKODA,204,559 1710 20,INA,,,,059109510F
15,OENumber,OE Number,059109510F,106.0,SKODA,204,559 1710 20,INA,,,,059109510F
16,OENumber,OE Number,059 109 510 F,121.0,VW,204,559 1710 20,INA,,,,059109510F
17,OENumber,OE Number,059109510F,121.0,VW,204,559 1710 20,INA,,,,059109510F
18,OENumber,OE Number,059 109 510 F,5.0,AUDI,204,559 1710 21,INA,,,,059109510F
19,OENumber,OE Number,059109510F,5.0,AUDI,204,559 1710 21,INA,,,,059109510F
20,OENumber,OE Number,059 109 510 F,104.0,SEAT,204,559 1710 21,INA,,,,059109510F
21,OENumber,OE Number,059109510F,104.0,SEAT,204,559 1710 21,INA,,,,059109510F
22,OENumber,OE Number,059 109 510 F,106.0,SKODA,204,559 1710 21,INA,,,,059109510F
23,OENumber,OE Number,059109510F,106.0,SKODA,204,559 1710 21,INA,,,,059109510F
24,OENumber,OE Number,059 109 510 F,121.0,VW,204,559 1710 21,INA,,,,059109510F
25,OENumber,OE Number,059109510F,121.0,VW,204,559 1710 21,INA,,,,059109510F
26,OENumber,OE Number,059109510F,5.0,AUDI,95,341500001590,MAGNETI MARELLI,,,,059109510F
