index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU,OEM DESC
10,OENumber,OE Number,18841-11051,183.0,HYUNDAI,66,KH16TT,DENSO,686.0,Spark Plug,899635129.0,18841-11051,Plug Assembly Spark
11,OENumber,OE Number,18841-11051,184.0,KIA,4391,1625935580,EUROREPAR,686.0,Spark Plug,43459858.0,18841-11051,Plug Assembly Spark
12,OENumber,OE Number,18841-11051,183.0,HYUNDAI,2,8EH 188 704-141,HELLA,686.0,Spark Plug,10762983.0,18841-11051,Plug Assembly Spark
13,OENumber,OE Number,18841-11051,184.0,KIA,2,8EH 188 704-141,HELLA,,,,18841-11051,Plug Assembly Spark
14,OENumber,OE Number,18841-11051,183.0,HYUNDAI,95,062000784304,MAGNETI MARELLI,,,,18841-11051,Plug Assembly Spark
15,OENumber,OE Number,18841-11051,184.0,KIA,95,062000784304,MAGNETI MARELLI,,,,18841-11051,Plug Assembly Spark
16,OENumber,OE Number,18841-11051,183.0,HYUNDAI,95,062511000008,MAGNETI MARELLI,,,,18841-11051,Plug Assembly Spark
17,OENumber,OE Number,18841-11051,184.0,KIA,95,062511000008,MAGNETI MARELLI,,,,18841-11051,Plug Assembly Spark
18,OENumber,OE Number,18841-11051,184.0,KIA,95,359000400230,MAGNETI MARELLI,,,,18841-11051,Plug Assembly Spark
19,OENumber,OE Number,18841-11051,183.0,HYUNDAI,15,6376,NGK,,,,18841-11051,Plug Assembly Spark
20,OENumber,OE Number,18841-11051,184.0,KIA,15,6376,NGK,,,,18841-11051,Plug Assembly Spark
0,OENumber,OE Number,18840 11051,29.0,DODGE,30,0 242 230 533,BOSCH,686.0,Spark Plug,308922.0,18840-11051,Plug Assembly Spark
1,OENumber,OE Number,18840 11051,183.0,HYUNDAI,30,0 242 230 533,BOSCH,686.0,Spark Plug,253476526.0,18840-11051,Plug Assembly Spark
2,OENumber,OE Number,18840 11051,184.0,KIA,30,0 242 230 533,BOSCH,686.0,Spark Plug,160558291.0,18840-11051,Plug Assembly Spark
3,OENumber,OE Number,1884011051,3677.0,INOKOM,30,0 242 230 533,BOSCH,686.0,Spark Plug,30727886.0,18840-11051,Plug Assembly Spark
4,OENumber,OE Number,18840-11051,183.0,HYUNDAI,43,CCH9006,CHAMPION,686.0,Spark Plug,552818261.0,18840-11051,Plug Assembly Spark
5,OENumber,OE Number,18840-11051,183.0,HYUNDAI,66,IKH16TT,DENSO,686.0,Spark Plug,10685761.0,18840-11051,Plug Assembly Spark
6,OENumber,OE Number,18840-11051,183.0,HYUNDAI,66,VKH16,DENSO,,,,18840-11051,Plug Assembly Spark
7,OENumber,OE Number,1884011051,183.0,HYUNDAI,4391,1648407080,EUROREPAR,,,,18840-11051,Plug Assembly Spark
8,OENumber,OE Number,1884011051,184.0,KIA,4391,1648407080,EUROREPAR,,,,18840-11051,Plug Assembly Spark
9,OENumber,OE Number,18840-11051,183.0,HYUNDAI,15,1637,NGK,,,,18840-11051,Plug Assembly Spark
10,OENumber,OE Number,18840-11051,184.0,KIA,15,1637,NGK,,,,18840-11051,Plug Assembly Spark
0,OENumber,OE Number,18827 09080,183.0,HYUNDAI,30,0 242 135 545,BOSCH,686.0,Spark Plug,291052.0,18827-09080,Plug Assembly Spark *
1,OENumber,OE Number,18827 09080,183.0,HYUNDAI,43,OE197/T10,CHAMPION,686.0,Spark Plug,21469711.0,18827-09080,Plug Assembly Spark *
2,OENumber,OE Number,18827 09080,184.0,KIA,43,OE197/T10,CHAMPION,686.0,Spark Plug,848324502.0,18827-09080,Plug Assembly Spark *
3,OENumber,OE Number,18827-09080,183.0,HYUNDAI,66,IXUH22FTT,DENSO,686.0,Spark Plug,30724416.0,18827-09080,Plug Assembly Spark *
4,OENumber,OE Number,18827-09080,184.0,KIA,66,IXUH22FTT,DENSO,686.0,Spark Plug,142732396.0,18827-09080,Plug Assembly Spark *
5,OENumber,OE Number,18827-09080,183.0,HYUNDAI,66,SXU22HDR8,DENSO,686.0,Spark Plug,899635196.0,18827-09080,Plug Assembly Spark *
6,OENumber,OE Number,18827-09080,184.0,KIA,66,SXU22HDR8,DENSO,686.0,Spark Plug,10731096.0,18827-09080,Plug Assembly Spark *
7,OENumber,OE Number,18827-09080,183.0,HYUNDAI,2,8EH 188 706-511,HELLA,,,,18827-09080,Plug Assembly Spark *
8,OENumber,OE Number,18827-09080,184.0,KIA,2,8EH 188 706-511,HELLA,,,,18827-09080,Plug Assembly Spark *
9,OENumber,OE Number,18827-09080,183.0,HYUNDAI,95,062711000060,MAGNETI MARELLI,,,,18827-09080,Plug Assembly Spark *
10,OENumber,OE Number,18827-09080,183.0,HYUNDAI,15,4288,NGK,,,,18827-09080,Plug Assembly Spark *
11,OENumber,OE Number,18827-09080,184.0,KIA,15,4288,NGK,,,,18827-09080,Plug Assembly Spark *
0,OENumber,OE Number,18823 11101,183.0,HYUNDAI,6441,Z73,BERU by DRiV,686.0,Spark Plug,645419771.0,18823-11101,Plug Assembly Spark
1,OENumber,OE Number,18823 11101,29.0,DODGE,30,0 242 229 660,BOSCH,686.0,Spark Plug,299650.0,18823-11101,Plug Assembly Spark
2,OENumber,OE Number,18823 11101,183.0,HYUNDAI,30,0 242 229 660,BOSCH,686.0,Spark Plug,323266858.0,18823-11101,Plug Assembly Spark
3,OENumber,OE Number,18823 11101,184.0,KIA,30,0 242 229 660,BOSCH,686.0,Spark Plug,21455445.0,18823-11101,Plug Assembly Spark
4,OENumber,OE Number,1882311101,3070.0,NAZA,30,0 242 229 660,BOSCH,686.0,Spark Plug,30712058.0,18823-11101,Plug Assembly Spark
5,OENumber,OE Number,1882311101,3677.0,INOKOM,30,0 242 229 660,BOSCH,686.0,Spark Plug,30712440.0,18823-11101,Plug Assembly Spark
6,OENumber,OE Number,18823 11101,29.0,DODGE,30,F 01A 216 B03,BOSCH,686.0,Spark Plug,386405938.0,18823-11101,Plug Assembly Spark
7,OENumber,OE Number,18823 11101,183.0,HYUNDAI,30,F 01A 216 B03,BOSCH,686.0,Spark Plug,46458543.0,18823-11101,Plug Assembly Spark
8,OENumber,OE Number,18823 11101,184.0,KIA,30,F 01A 216 B03,BOSCH,686.0,Spark Plug,5569393.0,18823-11101,Plug Assembly Spark
9,OENumber,OE Number,18823 11101,183.0,HYUNDAI,43,OE063/T10,CHAMPION,686.0,Spark Plug,899635184.0,18823-11101,Plug Assembly Spark
10,OENumber,OE Number,18823 11101,184.0,KIA,43,OE063/T10,CHAMPION,686.0,Spark Plug,10756973.0,18823-11101,Plug Assembly Spark
11,OENumber,OE Number,18823-11101,183.0,HYUNDAI,66,K16PR-U11,DENSO,,,,18823-11101,Plug Assembly Spark
12,OENumber,OE Number,18823-11101,183.0,HYUNDAI,66,K16TT,DENSO,,,,18823-11101,Plug Assembly Spark
13,OENumber,OE Number,18823-11101,183.0,HYUNDAI,4391,1625938780,EUROREPAR,,,,18823-11101,Plug Assembly Spark
14,OENumber,OE Number,1882311101,184.0,KIA,4391,1625938780,EUROREPAR,,,,18823-11101,Plug Assembly Spark
15,OENumber,OE Number,18823-11101,183.0,HYUNDAI,101,13432,FEBI BILSTEIN,,,,18823-11101,Plug Assembly Spark
16,OENumber,OE Number,18823-11101,183.0,HYUNDAI,2,8EH 188 705-041,HELLA,,,,18823-11101,Plug Assembly Spark
17,OENumber,OE Number,18823-11101,184.0,KIA,95,062711000011,MAGNETI MARELLI,,,,18823-11101,Plug Assembly Spark
18,OENumber,OE Number,18823-11101,183.0,HYUNDAI,15,5553,NGK,,,,18823-11101,Plug Assembly Spark
0,OENumber,OE Number,1881411051,183.0,HYUNDAI,221,19375662,ACDelco,686.0,Spark Plug,460681973.0,18814-11051,Plug Assembly Spark
1,OENumber,OE Number,1881411051,184.0,KIA,221,19375662,ACDelco,686.0,Spark Plug,645419771.0,18814-11051,Plug Assembly Spark
2,OENumber,OE Number,1881411051,1526.0,INFINITI,221,19375662,ACDelco,686.0,Spark Plug,299650.0,18814-11051,Plug Assembly Spark
3,OENumber,OE Number,18814 11051,183.0,HYUNDAI,6441,Z73,BERU by DRiV,686.0,Spark Plug,323266858.0,18814-11051,Plug Assembly Spark
4,OENumber,OE Number,18814 11051,29.0,DODGE,30,0 242 229 660,BOSCH,686.0,Spark Plug,21455445.0,18814-11051,Plug Assembly Spark
5,OENumber,OE Number,18814 11051,183.0,HYUNDAI,30,0 242 229 660,BOSCH,686.0,Spark Plug,30712058.0,18814-11051,Plug Assembly Spark
6,OENumber,OE Number,18814 11051,184.0,KIA,30,0 242 229 660,BOSCH,686.0,Spark Plug,30712440.0,18814-11051,Plug Assembly Spark
7,OENumber,OE Number,1881411051,774.0,PONTIAC,30,0 242 229 660,BOSCH,686.0,Spark Plug,386405938.0,18814-11051,Plug Assembly Spark
8,OENumber,OE Number,1881411051,3070.0,NAZA,30,0 242 229 660,BOSCH,686.0,Spark Plug,46458509.0,18814-11051,Plug Assembly Spark
9,OENumber,OE Number,1881411051,3677.0,INOKOM,30,0 242 229 660,BOSCH,686.0,Spark Plug,46458543.0,18814-11051,Plug Assembly Spark
10,OENumber,OE Number,18814 11051,29.0,DODGE,30,F 01A 216 B03,BOSCH,686.0,Spark Plug,5569393.0,18814-11051,Plug Assembly Spark
11,OENumber,OE Number,18814 11051,183.0,HYUNDAI,30,F 01A 216 B03,BOSCH,686.0,Spark Plug,899635131.0,18814-11051,Plug Assembly Spark
12,OENumber,OE Number,18814 11051,184.0,KIA,30,F 01A 216 B03,BOSCH,686.0,Spark Plug,899635152.0,18814-11051,Plug Assembly Spark
13,OENumber,OE Number,18814 11051,183.0,HYUNDAI,43,OE063/T10,CHAMPION,686.0,Spark Plug,899635184.0,18814-11051,Plug Assembly Spark
14,OENumber,OE Number,18814 11051,184.0,KIA,43,OE063/T10,CHAMPION,686.0,Spark Plug,43459287.0,18814-11051,Plug Assembly Spark
15,OENumber,OE Number,18814-11051,183.0,HYUNDAI,66,K16PR-U11,DENSO,686.0,Spark Plug,10692974.0,18814-11051,Plug Assembly Spark
16,OENumber,OE Number,18814-11051,183.0,HYUNDAI,66,K16TT,DENSO,686.0,Spark Plug,10698801.0,18814-11051,Plug Assembly Spark
17,OENumber,OE Number,18814-11051,183.0,HYUNDAI,4391,1625938780,EUROREPAR,686.0,Spark Plug,10739118.0,18814-11051,Plug Assembly Spark
18,OENumber,OE Number,18814-11051,184.0,KIA,4391,1625938780,EUROREPAR,686.0,Spark Plug,10756973.0,18814-11051,Plug Assembly Spark
19,OENumber,OE Number,18814-11051,183.0,HYUNDAI,101,13427,FEBI BILSTEIN,,,,18814-11051,Plug Assembly Spark
20,OENumber,OE Number,18814-11051,183.0,HYUNDAI,101,13432,FEBI BILSTEIN,,,,18814-11051,Plug Assembly Spark
21,OENumber,OE Number,18814-11051,183.0,HYUNDAI,2,8EH 188 705-041,HELLA,,,,18814-11051,Plug Assembly Spark
22,OENumber,OE Number,18814-11051,183.0,HYUNDAI,95,062511000018,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
23,OENumber,OE Number,18814-11051,183.0,HYUNDAI,95,062611000012,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
24,OENumber,OE Number,18814-11051,184.0,KIA,95,062611000012,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
25,OENumber,OE Number,1881411051,184.0,KIA,95,062711000011,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
26,OENumber,OE Number,18814-11051,184.0,KIA,95,062711000011,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
27,OENumber,OE Number,18814-11051,183.0,HYUNDAI,95,359000400150,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
28,OENumber,OE Number,18814-11051,184.0,KIA,95,359000400150,MAGNETI MARELLI,,,,18814-11051,Plug Assembly Spark
29,OENumber,OE Number,18814-11051,183.0,HYUNDAI,15,1662,NGK,,,,18814-11051,Plug Assembly Spark
30,OENumber,OE Number,18814-11051,184.0,KIA,15,1662,NGK,,,,18814-11051,Plug Assembly Spark
31,OENumber,OE Number,18814-11051,183.0,HYUNDAI,15,2382,NGK,,,,18814-11051,Plug Assembly Spark
32,OENumber,OE Number,18814-11051,184.0,KIA,15,2382,NGK,,,,18814-11051,Plug Assembly Spark
33,OENumber,OE Number,18814-11051,183.0,HYUNDAI,15,4642,NGK,,,,18814-11051,Plug Assembly Spark
34,OENumber,OE Number,18814-11051,184.0,KIA,15,5553,NGK,,,,18814-11051,Plug Assembly Spark
0,OENumber,OE Number,0JE15-14-302,184.0,KIA,350,ADM52107,BLUE PRINT,7.0,Oil Filter,101407018.0,0JE15-14-302,Filter Assembly Engine Oil
1,OENumber,OE Number,0JE1514302,184.0,KIA,475,BFO4021,BORG & BECK,7.0,Oil Filter,117429037.0,0JE15-14-302,Filter Assembly Engine Oil
2,OENumber,OE Number,0JE15 14302,184.0,KIA,30,0 986 452 041,BOSCH,7.0,Oil Filter,1145334.0,0JE15-14-302,Filter Assembly Engine Oil
3,OENumber,OE Number,0JE15 14302,184.0,KIA,30,0 986 4B7 035,BOSCH,7.0,Oil Filter,724327101.0,0JE15-14-302,Filter Assembly Engine Oil
4,OENumber,OE Number,0JE15 14302,184.0,KIA,30,F 026 407 025,BOSCH,7.0,Oil Filter,3487373.0,0JE15-14-302,Filter Assembly Engine Oil
5,OENumber,OE Number,0JE15-14-302,184.0,KIA,4434,28.0002-2167.2,CONTINENTAL,7.0,Oil Filter,479202424.0,0JE15-14-302,Filter Assembly Engine Oil
6,OENumber,OE Number,0JE1514302,183.0,HYUNDAI,4391,1690952180,EUROREPAR,7.0,Oil Filter,1380467647.0,0JE15-14-302,Filter Assembly Engine Oil
7,OENumber,OE Number,0JE1514302,184.0,KIA,4391,1690952180,EUROREPAR,7.0,Oil Filter,364715301.0,0JE15-14-302,Filter Assembly Engine Oil
8,OENumber,OE Number,0JE1514302,183.0,HYUNDAI,4391,E149168,EUROREPAR,7.0,Oil Filter,48197506.0,0JE15-14-302,Filter Assembly Engine Oil
9,OENumber,OE Number,0JE15-14-302,184.0,KIA,101,32100,FEBI BILSTEIN,7.0,Oil Filter,1315945807.0,0JE15-14-302,Filter Assembly Engine Oil
10,OENumber,OE Number,0JE1514302,183.0,HYUNDAI,4501,LFOS226,LUCAS,7.0,Oil Filter,42800713.0,0JE15-14-302,Filter Assembly Engine Oil
11,OENumber,OE Number,0JE1514302,184.0,KIA,4501,LFOS226,LUCAS,7.0,Oil Filter,42908051.0,0JE15-14-302,Filter Assembly Engine Oil
12,OENumber,OE Number,0JE1514302,184.0,KIA,95,152071758747,MAGNETI MARELLI,7.0,Oil Filter,42956073.0,0JE15-14-302,Filter Assembly Engine Oil
13,OENumber,OE Number,0JE1514302,183.0,HYUNDAI,95,154068329350,MAGNETI MARELLI,7.0,Oil Filter,42956155.0,0JE15-14-302,Filter Assembly Engine Oil
14,OENumber,OE Number,0JE1514302,184.0,KIA,95,154068329350,MAGNETI MARELLI,7.0,Oil Filter,92896385.0,0JE15-14-302,Filter Assembly Engine Oil
15,OENumber,OE Number,0JE1514302,184.0,KIA,95,154086363180,MAGNETI MARELLI,7.0,Oil Filter,7529813.0,0JE15-14-302,Filter Assembly Engine Oil
16,OENumber,OE Number,0JE1514302,184.0,KIA,95,154086363340,MAGNETI MARELLI,7.0,Oil Filter,56545613.0,0JE15-14-302,Filter Assembly Engine Oil
17,OENumber,OE Number,0JE1514302,183.0,HYUNDAI,287,OC 521,MAHLE,7.0,Oil Filter,56557048.0,0JE15-14-302,Filter Assembly Engine Oil
18,OENumber,OE Number,0JE1514302,184.0,KIA,287,OC 521,MAHLE,7.0,Oil Filter,61471296.0,0JE15-14-302,Filter Assembly Engine Oil
19,OENumber,OE Number,0 JE15 14302,184.0,KIA,4,W 610/3,MANN-FILTER,7.0,Oil Filter,1241955867.0,0JE15-14-302,Filter Assembly Engine Oil
20,OENumber,OE Number,0 JE15 14302,184.0,KIA,133,61556,MAPCO,7.0,Oil Filter,67475437.0,0JE15-14-302,Filter Assembly Engine Oil
21,OENumber,OE Number,0JE1514302,184.0,KIA,133,62523,MAPCO,7.0,Oil Filter,67639025.0,0JE15-14-302,Filter Assembly Engine Oil
22,OENumber,OE Number,0JE15 14302,184.0,KIA,144,614 322 0000,MEYLE,7.0,Oil Filter,68000346.0,0JE15-14-302,Filter Assembly Engine Oil
23,OENumber,OE Number,0 JE15 14302,184.0,KIA,129,OP-FOF40115,OPTIMAL,7.0,Oil Filter,13578199.0,0JE15-14-302,Filter Assembly Engine Oil
24,OENumber,OE Number,0JE1514302,21.0,CITROËN,162,V24-0018,VAICO,,,,0JE15-14-302,Filter Assembly Engine Oil
25,OENumber,OE Number,0JE1514302,45.0,HONDA,162,V24-0018,VAICO,,,,0JE15-14-302,Filter Assembly Engine Oil
26,OENumber,OE Number,0JE1514302,45.0,HONDA,162,V30-1338,VAICO,,,,0JE15-14-302,Filter Assembly Engine Oil
27,OENumber,OE Number,0JE1514302,117.0,VAUXHALL,162,V52-0131,VAICO,,,,0JE15-14-302,Filter Assembly Engine Oil
28,OENumber,OE Number,0JE1514302,184.0,KIA,162,V52-0131,VAICO,,,,0JE15-14-302,Filter Assembly Engine Oil
29,OENumber,OE Number,0JE15-14-302,184.0,KIA,21,586013,VALEO,,,,0JE15-14-302,Filter Assembly Engine Oil
0,OENumber,OE Number,18848 10080,183.0,HYUNDAI,30,0 242 135 554,BOSCH,686.0,Spark Plug,267434950.0,18848-10080,Plug Assembly Spark
1,OENumber,OE Number,18848 10080,184.0,KIA,30,0 242 135 554,BOSCH,686.0,Spark Plug,273574647.0,18848-10080,Plug Assembly Spark
2,OENumber,OE Number,18848 10080,183.0,HYUNDAI,43,OE250,CHAMPION,,,,18848-10080,Plug Assembly Spark
3,OENumber,OE Number,18848 10080,184.0,KIA,43,OE250,CHAMPION,,,,18848-10080,Plug Assembly Spark
0,OENumber,OE Number,18847 11160,183.0,HYUNDAI,30,0 242 129 524,BOSCH,686.0,Spark Plug,203325025.0,18847-11160,Plug Assembly Spark
1,OENumber,OE Number,18847 11160,184.0,KIA,30,0 242 129 524,BOSCH,686.0,Spark Plug,236479743.0,18847-11160,Plug Assembly Spark
2,OENumber,OE Number,18847 11160,183.0,HYUNDAI,30,0 242 129 526,BOSCH,686.0,Spark Plug,253476442.0,18847-11160,Plug Assembly Spark
3,OENumber,OE Number,18847 11160,184.0,KIA,30,0 242 129 526,BOSCH,686.0,Spark Plug,30704865.0,18847-11160,Plug Assembly Spark
4,OENumber,OE Number,18847-11160,183.0,HYUNDAI,43,CCH9023,CHAMPION,686.0,Spark Plug,801421954.0,18847-11160,Plug Assembly Spark
5,OENumber,OE Number,18847-11160,183.0,HYUNDAI,66,FXU16HR11,DENSO,,,,18847-11160,Plug Assembly Spark
6,OENumber,OE Number,18847-11160,184.0,KIA,66,FXU16HR11,DENSO,,,,18847-11160,Plug Assembly Spark
7,OENumber,OE Number,1884711160,183.0,HYUNDAI,15,97319,NGK,,,,18847-11160,Plug Assembly Spark
8,OENumber,OE Number,1884711160,184.0,KIA,15,97319,NGK,,,,18847-11160,Plug Assembly Spark
0,OENumber,OE Number,18846-11070,184.0,KIA,221,19377696,ACDelco,686.0,Spark Plug,1094195381.0,18846-11070,Plug Assembly Spark
1,OENumber,OE Number,18846 11070,183.0,HYUNDAI,30,0 242 135 548,BOSCH,686.0,Spark Plug,144943784.0,18846-11070,Plug Assembly Spark
2,OENumber,OE Number,18846 11070,184.0,KIA,30,0 242 135 548,BOSCH,686.0,Spark Plug,253476442.0,18846-11070,Plug Assembly Spark
3,OENumber,OE Number,18846 11070,183.0,HYUNDAI,43,CCH9023,CHAMPION,686.0,Spark Plug,848324502.0,18846-11070,Plug Assembly Spark
4,OENumber,OE Number,18846 11070,184.0,KIA,43,CCH9023,CHAMPION,686.0,Spark Plug,1207440606.0,18846-11070,Plug Assembly Spark
5,OENumber,OE Number,18846-11070,183.0,HYUNDAI,66,IXUH22FTT,DENSO,686.0,Spark Plug,729710344.0,18846-11070,Plug Assembly Spark
6,OENumber,OE Number,18846-11070,184.0,KIA,66,IXUH22FTT,DENSO,686.0,Spark Plug,10798132.0,18846-11070,Plug Assembly Spark
7,OENumber,OE Number,18846-11070,183.0,HYUNDAI,66,SXU22HCR11,DENSO,,,,18846-11070,Plug Assembly Spark
8,OENumber,OE Number,18846-11070,184.0,KIA,66,SXU22HCR11,DENSO,,,,18846-11070,Plug Assembly Spark
9,OENumber,OE Number,1884611070,183.0,HYUNDAI,4391,1648410180,EUROREPAR,,,,18846-11070,Plug Assembly Spark
10,OENumber,OE Number,1884611070,184.0,KIA,4391,1648410180,EUROREPAR,,,,18846-11070,Plug Assembly Spark
11,OENumber,OE Number,18846-11070,183.0,HYUNDAI,15,9723,NGK,,,,18846-11070,Plug Assembly Spark
12,OENumber,OE Number,18846-11070,184.0,KIA,15,9723,NGK,,,,18846-11070,Plug Assembly Spark
0,OENumber,OE Number,18846 11060,183.0,HYUNDAI,30,0 242 129 524,BOSCH,686.0,Spark Plug,203325025.0,18846-11060,Plug Assembly Spark *
1,OENumber,OE Number,18846 11060,184.0,KIA,30,0 242 129 524,BOSCH,686.0,Spark Plug,552817881.0,18846-11060,Plug Assembly Spark *
2,OENumber,OE Number,1884611060,183.0,HYUNDAI,4391,1648406880,EUROREPAR,,,,18846-11060,Plug Assembly Spark *
3,OENumber,OE Number,1884611060,184.0,KIA,4391,1648406880,EUROREPAR,,,,18846-11060,Plug Assembly Spark *
0,OENumber,OE Number,18846-10060,184.0,KIA,221,19377692,ACDelco,686.0,Spark Plug,1094195351.0,18846-10060,Plug Assembly Spark
1,OENumber,OE Number,18846 10060,29.0,DODGE,30,0 242 129 524,BOSCH,686.0,Spark Plug,203325025.0,18846-10060,Plug Assembly Spark
2,OENumber,OE Number,18846 10060,183.0,HYUNDAI,30,0 242 129 524,BOSCH,686.0,Spark Plug,253476442.0,18846-10060,Plug Assembly Spark
3,OENumber,OE Number,18846 10060,184.0,KIA,30,0 242 129 524,BOSCH,686.0,Spark Plug,552817881.0,18846-10060,Plug Assembly Spark
4,OENumber,OE Number,18846-10060,183.0,HYUNDAI,43,CCH9023,CHAMPION,686.0,Spark Plug,252270059.0,18846-10060,Plug Assembly Spark
5,OENumber,OE Number,1884610060,183.0,HYUNDAI,4391,1648406880,EUROREPAR,686.0,Spark Plug,899635151.0,18846-10060,Plug Assembly Spark
6,OENumber,OE Number,1884610060,184.0,KIA,4391,1648406880,EUROREPAR,686.0,Spark Plug,899635160.0,18846-10060,Plug Assembly Spark
7,OENumber,OE Number,18846-10060,183.0,HYUNDAI,2,8EH 188 705-621,HELLA,686.0,Spark Plug,10788228.0,18846-10060,Plug Assembly Spark
