matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,2 008 440,36.0,FORD,101,107729,FEBI BILSTEIN,82.0,Brake Disc,526813055.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,62,DDF2788C,FERODO,82.0,Brake Disc,1180136135.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,2,8DD 355 126-581,HELLA,82.0,Brake Disc,725716830.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,4625,8DD 355 126-581,HELLA PAGID,82.0,Brake Disc,724291775.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,95,360406165701,MAGNETI MARELLI,82.0,Brake Disc,1355328644.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,95,361302040654,MAGNETI MARELLI,82.0,Brake Disc,1260145639.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,4008,MBC036238,MANDO,82.0,Brake Disc,1379021015.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2 008 440,36.0,FORD,144,715 523 0027/PD,MEYLE,82.0,Brake Disc,1152533510.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,73,MDC2809C,MINTEX,82.0,Brake Disc,357680092.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,50,VKBD 91324 S2,SKF,82.0,Brake Disc,1416385017.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,39,92292503,TEXTAR,82.0,Brake Disc,357510368.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2008440,36.0,FORD,108,8120 16182C,TRISCAN,82.0,Brake Disc,928475120.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2 008 440,36.0,FORD,162,V25-40221,VAICO,82.0,Brake Disc,1263708304.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2 008 440,36.0,FORD,86,250.1378.20,ZIMMERMANN,82.0,Brake Disc,146680361.0,"['V', 'O', 'A']",2008440
OENumber,OE Number,2 008 440,36.0,FORD,350,ADF124377,BLUE PRINT,82.0,Brake Disc,549939402.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,475,BBD5458,BORG & BECK,82.0,Brake Disc,260127004.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,65,08.N258.21,BREMBO,82.0,Brake Disc,435737933.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,89,BG4782C,DELPHI,82.0,Brake Disc,267835014.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2 008 440,36.0,FORD,101,107729,FEBI BILSTEIN,82.0,Brake Disc,526813055.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,62,DDF2788C,FERODO,82.0,Brake Disc,1180136135.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,2,8DD 355 126-581,HELLA,82.0,Brake Disc,725716830.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,4625,8DD 355 126-581,HELLA PAGID,82.0,Brake Disc,724291775.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,95,360406165701,MAGNETI MARELLI,82.0,Brake Disc,1355328644.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,95,361302040654,MAGNETI MARELLI,82.0,Brake Disc,1260145639.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,4008,MBC036238,MANDO,82.0,Brake Disc,1379021015.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2 008 440,36.0,FORD,144,715 523 0027/PD,MEYLE,82.0,Brake Disc,1152533510.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,73,MDC2809C,MINTEX,82.0,Brake Disc,357680092.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,50,VKBD 91324 S2,SKF,82.0,Brake Disc,1416385017.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,39,92292503,TEXTAR,82.0,Brake Disc,357510368.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2008440,36.0,FORD,108,8120 16182C,TRISCAN,82.0,Brake Disc,928475120.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2 008 440,36.0,FORD,162,V25-40221,VAICO,82.0,Brake Disc,1263708304.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,2 008 440,36.0,FORD,86,250.1378.20,ZIMMERMANN,82.0,Brake Disc,146680361.0,"['V', 'O', 'A']",23100-VH300-SBK-WS
OENumber,OE Number,55148-AR000,80.0,NISSAN,4674,NAB-244,FEBEST,251.0,"Mounting, control/trailing arm",1256325178.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,475,BBP2628,BORG & BECK,402.0,"Brake Pad Set, disc brake",420362118.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,30,0 986 424 794,BOSCH,402.0,"Brake Pad Set, disc brake",1105723.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,30,0 986 495 215,BOSCH,402.0,"Brake Pad Set, disc brake",1436301.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,65,P 24 199,BREMBO,402.0,"Brake Pad Set, disc brake",254032860.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,65,P24199N,BREMBO,402.0,"Brake Pad Set, disc brake",726559907.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1 882 108,36.0,FORD,4872,BP3751,BREMSI,402.0,"Brake Pad Set, disc brake",388334753.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,4674,0501-CRF,FEBEST,402.0,"Brake Pad Set, disc brake",155558757.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,2,8DB 355 025-511,HELLA,402.0,"Brake Pad Set, disc brake",427129808.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,4625,8DB 355 025-511,HELLA PAGID,402.0,"Brake Pad Set, disc brake",433610540.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1 882 108,36.0,FORD,158,182273,ICER,402.0,"Brake Pad Set, disc brake",268324937.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,95,363700424199,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",586012076.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,73,MDB3971,MINTEX,402.0,"Brake Pad Set, disc brake",237448707.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,4990,NP5055,NISSHINBO,402.0,"Brake Pad Set, disc brake",791929118.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,4990,NP5055SC,NISSHINBO,402.0,"Brake Pad Set, disc brake",828144405.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,39,2555501,TEXTAR,402.0,"Brake Pad Set, disc brake",236652085.0,"['V', 'O', 'A']",55148-AR000
OENumber,OE Number,1882108,36.0,FORD,475,BBP2628,BORG & BECK,402.0,"Brake Pad Set, disc brake",420362118.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,30,0 986 424 794,BOSCH,402.0,"Brake Pad Set, disc brake",1105723.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,30,0 986 495 215,BOSCH,402.0,"Brake Pad Set, disc brake",1436301.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,65,P 24 199,BREMBO,402.0,"Brake Pad Set, disc brake",254032860.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,65,P24199N,BREMBO,402.0,"Brake Pad Set, disc brake",726559907.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1 882 108,36.0,FORD,4872,BP3751,BREMSI,402.0,"Brake Pad Set, disc brake",388334753.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,4674,0501-CRF,FEBEST,402.0,"Brake Pad Set, disc brake",155558757.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,2,8DB 355 025-511,HELLA,402.0,"Brake Pad Set, disc brake",427129808.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,4625,8DB 355 025-511,HELLA PAGID,402.0,"Brake Pad Set, disc brake",433610540.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1 882 108,36.0,FORD,158,182273,ICER,402.0,"Brake Pad Set, disc brake",268324937.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,95,363700424199,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",586012076.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,73,MDB3971,MINTEX,402.0,"Brake Pad Set, disc brake",237448707.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,4990,NP5055,NISSHINBO,402.0,"Brake Pad Set, disc brake",791929118.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,4990,NP5055SC,NISSHINBO,402.0,"Brake Pad Set, disc brake",828144405.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,39,2555501,TEXTAR,402.0,"Brake Pad Set, disc brake",236652085.0,"['V', 'O', 'A']",1708273
OENumber,OE Number,1882108,36.0,FORD,475,BBP2628,BORG & BECK,402.0,"Brake Pad Set, disc brake",420362118.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,30,0 986 424 794,BOSCH,402.0,"Brake Pad Set, disc brake",1105723.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,30,0 986 495 215,BOSCH,402.0,"Brake Pad Set, disc brake",1436301.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,65,P 24 199,BREMBO,402.0,"Brake Pad Set, disc brake",254032860.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,65,P24199N,BREMBO,402.0,"Brake Pad Set, disc brake",726559907.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1 882 108,36.0,FORD,4872,BP3751,BREMSI,402.0,"Brake Pad Set, disc brake",388334753.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,4674,0501-CRF,FEBEST,402.0,"Brake Pad Set, disc brake",155558757.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,2,8DB 355 025-511,HELLA,402.0,"Brake Pad Set, disc brake",427129808.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,4625,8DB 355 025-511,HELLA PAGID,402.0,"Brake Pad Set, disc brake",433610540.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1 882 108,36.0,FORD,158,182273,ICER,402.0,"Brake Pad Set, disc brake",268324937.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,95,363700424199,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",586012076.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,73,MDB3971,MINTEX,402.0,"Brake Pad Set, disc brake",237448707.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,4990,NP5055,NISSHINBO,402.0,"Brake Pad Set, disc brake",791929118.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,4990,NP5055SC,NISSHINBO,402.0,"Brake Pad Set, disc brake",828144405.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,1882108,36.0,FORD,39,2555501,TEXTAR,402.0,"Brake Pad Set, disc brake",236652085.0,"['V', 'O', 'A']",1882108
OENumber,OE Number,43202-4X00A,80.0,NISSAN,350,ADN18371,BLUE PRINT,654.0,Wheel Bearing Kit,101478096.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,432024X00A,80.0,NISSAN,475,BWK1377,BORG & BECK,654.0,Wheel Bearing Kit,193605094.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,4674,0282-R51R,FEBEST,653.0,Wheel Hub,155556158.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,4674,0284-002,FEBEST,657.0,Wheel Stud,155556188.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,4674,0284-002-PCS10,FEBEST,657.0,Wheel Stud,480301407.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,101,174077,FEBI BILSTEIN,654.0,Wheel Bearing Kit,915606288.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,133,26238,MAPCO,654.0,Wheel Bearing Kit,56051891.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,144,36-14 752 0006,MEYLE,653.0,Wheel Hub,61373642.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,432024X00A,80.0,NISSAN,134,NI-WB-12758,MOOG,654.0,Wheel Bearing Kit,215184649.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,4728,KH30137,NSK,654.0,Wheel Bearing Kit,626582165.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,192,713 6139 50,Schaeffler FAG,654.0,Wheel Bearing Kit,72512003.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,432024X00A,80.0,NISSAN,192,713 6139 50,Schaeffler FAG,654.0,Wheel Bearing Kit,23300494.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,50,VKBA 7403,SKF,654.0,Wheel Bearing Kit,50805411.0,"['V', 'O', 'A']",43202-4X00A
OENumber,OE Number,43202-4X00A,80.0,NISSAN,108,8530 14248,TRISCAN,,,,,43202-4X00A
OENumber,OE Number,48780-48110,111.0,TOYOTA,4674,0125-ACA30RLH,FEBEST,273.0,"Control/Trailing Arm, wheel suspension",1352735995.0,"['V', 'O', 'A']",48780-48110
OENumber,OE Number,48780-48110,111.0,TOYOTA,4674,TAB-448,FEBEST,251.0,"Mounting, control/trailing arm",155578340.0,"['V', 'O', 'A']",48780-48110
OENumber,OE Number,48780-48110,111.0,TOYOTA,4674,TAB-449,FEBEST,251.0,"Mounting, control/trailing arm",155578347.0,"['V', 'O', 'A']",48780-48110
OENumber,OE Number,CT4Z 18125-A,36.0,FORD,16,19-292991,BILSTEIN,854.0,Shock Absorber,506685499.0,"['V', 'O', 'A']",CT4Z-18125-A
OENumber,OE Number,CT4Z18125A,1200.0,LINCOLN,4008,MSS020765,MANDO,854.0,Shock Absorber,591211079.0,"['V', 'O', 'A']",CT4Z-18125-A
OENumber,OE Number,T4A13370,56.0,JAGUAR,475,BWL3184,BORG & BECK,407.0,"Warning Contact, brake pad wear",442819718.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,30,1 987 473 627,BOSCH,407.0,"Warning Contact, brake pad wear",1364699887.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,4872,WI0931,BREMSI,407.0,"Warning Contact, brake pad wear",482227263.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,89,LZ0315,DELPHI,407.0,"Warning Contact, brake pad wear",705470328.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,62,FWI468,FERODO,407.0,"Warning Contact, brake pad wear",1127027296.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,2,8DK 355 252-921,HELLA,407.0,"Warning Contact, brake pad wear",582890400.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,4625,8DK 355 252-921,HELLA PAGID,407.0,"Warning Contact, brake pad wear",594152029.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,144,18-14 527 0001,MEYLE,407.0,"Warning Contact, brake pad wear",485389473.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,T4A13370,56.0,JAGUAR,39,98057900,TEXTAR,407.0,"Warning Contact, brake pad wear",583557053.0,"['V', 'O', 'A']",T4A13370
OENumber,OE Number,551529Y01A,80.0,NISSAN,4674,NAB-247,FEBEST,251.0,"Mounting, control/trailing arm",1256326541.0,"['V', 'O', 'A']",23300-7S000-SBK-WS
OENumber,OE Number,551529Y01A,80.0,NISSAN,4674,NAB-247,FEBEST,251.0,"Mounting, control/trailing arm",1256326541.0,"['V', 'O', 'A']",55152-9Y01A
OENumber,OE Number,5C0 513 029 B,253.0,VAG,16,19-127439,BILSTEIN,854.0,Shock Absorber,10801766.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0 513 029 B,253.0,VAG,16,24-172936,BILSTEIN,854.0,Shock Absorber,10804379.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0 513 029 B,121.0,VW,14,30-F91-A,BOGE,854.0,Shock Absorber,10438804.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,4872,SA0418,BREMSI,854.0,Shock Absorber,1010657746.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,121.0,VW,4391,1623318280,EUROREPAR,854.0,Shock Absorber,407501513.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,4391,1623318280,EUROREPAR,854.0,Shock Absorber,1238716949.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,4674,23110-002R,FEBEST,3043.0,"Bush, shock absorber",155596052.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,4674,VWAB-024,FEBEST,854.0,Shock Absorber,38243088.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,121.0,VW,85,344459,KYB,854.0,Shock Absorber,43343272.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,5.0,AUDI,95,351498070000,MAGNETI MARELLI,854.0,Shock Absorber,43446293.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,95,354320070000,MAGNETI MARELLI,854.0,Shock Absorber,427574069.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,5.0,AUDI,95,354320079000,MAGNETI MARELLI,854.0,Shock Absorber,43676417.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,121.0,VW,95,354320079000,MAGNETI MARELLI,854.0,Shock Absorber,647359561.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,2859.0,VW (FAW),95,354320079000,MAGNETI MARELLI,854.0,Shock Absorber,647359571.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,95,379000410000,MAGNETI MARELLI,37.0,"Mounting Kit, shock absorber",1420485808.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,4008,MSS017040,MANDO,854.0,Shock Absorber,253051688.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,4008,MSS017052,MANDO,854.0,Shock Absorber,899735545.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,121.0,VW,133,20817,MAPCO,854.0,Shock Absorber,16727179.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,121.0,VW,37,G1220,MONROE,854.0,Shock Absorber,629927525.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0513029B,253.0,VAG,198,82130RU,OCAP,854.0,Shock Absorber,1353906023.0,"['V', 'O', 'A']",5C0513029B
OENumber,OE Number,5C0 513 029 B,121.0,VW,32,312 616,SACHS,,,,,5C0513029B
OENumber,OE Number,5C0 513 029 B,121.0,VW,108,8705 29201,TRISCAN,,,,,5C0513029B
OENumber,OE Number,5C0513029B,5.0,AUDI,162,V10-9049,VAICO,,,,,5C0513029B
OENumber,OE Number,15103-31050,111.0,TOYOTA,6375,GOAS-134A,GMB,596.0,Oil Pump,1245454439.0,"['V', 'O', 'M']",15103-31050
OENumber,OE Number,13717850055,16.0,BMW,475,BFA2700,BORG & BECK,8.0,Air Filter,1294101603.0,"['V', 'O', 'M']",13717850055
OENumber,OE Number,52101541,753.0,GENERAL MOTORS,4434,28.0002-1120.2,CONTINENTAL,424.0,"Filter, cabin air",479175759.0,"['V', 'O']",52101541
OENumber,OE Number,52101541,138.0,CHEVROLET,287,LAK 436,MAHLE,424.0,"Filter, cabin air",92806837.0,"['V', 'O']",52101541
OENumber,OE Number,52101541,138.0,CHEVROLET,287,LAO 436,MAHLE,424.0,"Filter, cabin air",230915535.0,"['V', 'O']",52101541
OENumber,OE Number,47769-48150,111.0,TOYOTA,4674,TT-CS,FEBEST,2513.0,"Accessory Kit, brake caliper",155595604.0,"['V', 'O', 'A']",47769-48150
OENumber,OE Number,PE12-18-86Z,72.0,MAZDA,30,F 00H L00 426,BOSCH,3922.0,Lambda Sensor,380120118.0,"['V', 'O', 'M']",PE12-18-86Z
OENumber,OE Number,PE121886Z,72.0,MAZDA,89,ES21320-12B1,DELPHI,3922.0,Lambda Sensor,1186380767.0,"['V', 'O', 'M']",PE12-18-86Z
OENumber,OE Number,PE121886Z,72.0,MAZDA,66,DOX-0624,DENSO,3922.0,Lambda Sensor,816060667.0,"['V', 'O', 'M']",PE12-18-86Z
OENumber,OE Number,PE12-18-86Z,72.0,MAZDA,108,8845 50023,TRISCAN,3922.0,Lambda Sensor,1263035155.0,"['V', 'O', 'M']",PE12-18-86Z
OENumber,OE Number,11955-6CA0B,80.0,NISSAN,4674,2387-CFNA,FEBEST,310.0,"Tensioner Pulley, V-ribbed belt",399461163.0,"['V', 'O', 'M']",11955-6CA0B
OENumber,OE Number,1 141 575,36.0,FORD,350,ADM56730,BLUE PRINT,321.0,"Gasket, cylinder head cover",101421430.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,1141575,36.0,FORD,140,440417P,CORTECO,321.0,"Gasket, cylinder head cover",59447362.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,1 141 575,36.0,FORD,10,761.031,ELRING,321.0,"Gasket, cylinder head cover",9476516.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,1 141 575,36.0,FORD,101,105927,FEBI BILSTEIN,321.0,"Gasket, cylinder head cover",914843534.0,"['V', 'O', 'M']",1141575
