index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU,OEM DESC
36,OENumber,OE Number,17400-69G01,109.0,SUZUKI,21,506975,VALEO,,,,17400-69G01,Pump Assembly Water
37,OENumber,OE Number,1740069G01,109.0,SUZUKI,21,506975,VALEO,,,,17400-69G01,Pump Assembly Water
0,OENumber,OE Number,17670-63J00,109.0,SUZUKI,350,ADK89205,BLUE PRINT,316.0,"Thermostat, coolant",101400082.0,17670-63J00,Thermostat Water
1,OENumber,OE Number,17670-63J00,35.0,FIAT,475,BBT178,BORG & BECK,316.0,"Thermostat, coolant",117182178.0,17670-63J00,Thermostat Water
2,OENumber,OE Number,1767063J00,109.0,SUZUKI,475,BBT178,BORG & BECK,316.0,"Thermostat, coolant",202430244.0,17670-63J00,Thermostat Water
3,OENumber,OE Number,17670-63J00,35.0,FIAT,475,BBT412,BORG & BECK,316.0,"Thermostat, coolant",117757370.0,17670-63J00,Thermostat Water
4,OENumber,OE Number,1767063J00,109.0,SUZUKI,475,BBT412,BORG & BECK,316.0,"Thermostat, coolant",37444278.0,17670-63J00,Thermostat Water
5,OENumber,OE Number,17670-63J00,35.0,FIAT,475,BTS110.82,BORG & BECK,316.0,"Thermostat, coolant",17341457.0,17670-63J00,Thermostat Water
6,OENumber,OE Number,1767063J00,109.0,SUZUKI,475,BTS110.82,BORG & BECK,316.0,"Thermostat, coolant",1276912776.0,17670-63J00,Thermostat Water
7,OENumber,OE Number,17670-63J00,109.0,SUZUKI,79,410229.82D,BorgWarner (Wahler),316.0,"Thermostat, coolant",1159884892.0,17670-63J00,Thermostat Water
8,OENumber,OE Number,17670-63J00,109.0,SUZUKI,33,TH35682G1,GATES,316.0,"Thermostat, coolant",92993849.0,17670-63J00,Thermostat Water
9,OENumber,OE Number,1767063J00,109.0,SUZUKI,181,701276,GK,,,,17670-63J00,Thermostat Water
10,OENumber,OE Number,17670-63J00,109.0,SUZUKI,4726,ZI52SE-82P,HKT,,,,17670-63J00,Thermostat Water
11,OENumber,OE Number,17670-63J00,35.0,FIAT,287,TX 85 82,MAHLE,,,,17670-63J00,Thermostat Water
12,OENumber,OE Number,1767063J00,109.0,SUZUKI,287,TX 85 82,MAHLE,,,,17670-63J00,Thermostat Water
0,OENumber,OE Number,1770065J10,109.0,SUZUKI,66,DRM47017,DENSO,470.0,"Radiator, engine cooling",30643619.0,17700-65J10,Radiator Assembly
1,OENumber,OE Number,17700-65J10,109.0,SUZUKI,123,64199,NISSENS,470.0,"Radiator, engine cooling",53387143.0,17700-65J10,Radiator Assembly
0,OENumber,OE Number,29283-66J30,109.0,SUZUKI,4674,95GBY-40540707L,FEBEST,630.0,"Shaft Seal, differential",261911876.0,29283-66J30,Seal Rear Output Shaft
0,OENumber,OE Number,57724C1000,183.0,HYUNDAI,475,BTR6156,BORG & BECK,51.0,Inner Tie Rod,971714722.0,57724-C1000,Joint Assembly - Inner Ball
1,OENumber,OE Number,57724C1000,184.0,KIA,475,BTR6156,BORG & BECK,51.0,Inner Tie Rod,1166303692.0,57724-C1000,Joint Assembly - Inner Ball
2,OENumber,OE Number,57724C1000,183.0,HYUNDAI,89,TA6374,DELPHI,51.0,Inner Tie Rod,537659854.0,57724-C1000,Joint Assembly - Inner Ball
3,OENumber,OE Number,57724C1000,184.0,KIA,89,TA6374,DELPHI,51.0,Inner Tie Rod,833805057.0,57724-C1000,Joint Assembly - Inner Ball
4,OENumber,OE Number,57724C1000,183.0,HYUNDAI,4008,DSA020261,MANDO,51.0,Inner Tie Rod,1180323763.0,57724-C1000,Joint Assembly - Inner Ball
5,OENumber,OE Number,57724C1000,184.0,KIA,4008,DSA020261,MANDO,,,,57724-C1000,Joint Assembly - Inner Ball
6,OENumber,OE Number,57724-C1000,183.0,HYUNDAI,144,28-16 031 0034/HD,MEYLE,,,,57724-C1000,Joint Assembly - Inner Ball
7,OENumber,OE Number,57724 C1000,184.0,KIA,144,28-16 031 0034/HD,MEYLE,,,,57724-C1000,Joint Assembly - Inner Ball
8,OENumber,OE Number,57724-C1000,183.0,HYUNDAI,134,HY-AX-17167,MOOG,,,,57724-C1000,Joint Assembly - Inner Ball
9,OENumber,OE Number,57724-C1000,184.0,KIA,134,HY-AX-17167,MOOG,,,,57724-C1000,Joint Assembly - Inner Ball
0,OENumber,OE Number,20920-2GL00,183.0,HYUNDAI,10,982.610,ELRING,319.0,"Gasket Kit, cylinder head",615083864.0,20920-2GL00,Gasket Kit - Engine Overhaul Upper
1,OENumber,OE Number,20920-2GL00,184.0,KIA,10,982.610,ELRING,,,,20920-2GL00,Gasket Kit - Engine Overhaul Upper
0,OENumber,OE Number,924014H030,183.0,HYUNDAI,61,11-11508-05-2,TYC,391.0,Tail Light Assembly,237034193.0,92401-4H030,Lamp Assembly - Combination Rear LH
1,OENumber,OE Number,92401-4H030,183.0,HYUNDAI,61,11-11508-05-2,TYC,,,,92401-4H030,Lamp Assembly - Combination Rear LH
0,OENumber,OE Number,975424H000,183.0,HYUNDAI,4008,MCC020004,MANDO,3870.0,"Condensed Water Drainage Hose, interior air filter housing",862684384.0,97542-4H000,Hose - Water Outlet
0,OENumber,OE Number,40224-V5500,80.0,NISSAN,4674,0285-001,FEBEST,658.0,Wheel Nut,1216002407.0,40224-V5500,Nut - Road Wheel
0,OENumber,OE Number,33114-AD300,80.0,NISSAN,4674,95FAY-39501012X,FEBEST,630.0,"Shaft Seal, differential",355854348.0,33114-AD300,Seal - Oil Drive Pinion
0,OENumber,OE Number,33111-AD30A,80.0,NISSAN,4674,95FAY-52660909X,FEBEST,3015.0,"Shaft Seal, drive shaft",155560767.0,33111-AD30A,Seal - Oil Ring Gear
0,OENumber,OE Number,206068H30A,80.0,NISSAN,4391,1688286280,EUROREPAR,731.0,"Bolt, exhaust system",1187205804.0,20606-8H30A,Bolt
1,OENumber,OE Number,20606-8H30A,80.0,NISSAN,4674,0498-001,FEBEST,731.0,"Bolt, exhaust system",1134549774.0,20606-8H30A,Bolt
0,OENumber,OE Number,38189-4N20A,80.0,NISSAN,4674,95HBY-35561221L,FEBEST,3015.0,"Shaft Seal, drive shaft",1123764868.0,38189-4N20A,Seal - Oil Drive Pinion
0,OENumber,OE Number,23151-6N20B,80.0,NISSAN,350,ADN161309,BLUE PRINT,1390.0,Alternator Freewheel Clutch,351340969.0,23151-6N20B,Pulley - Alternator
1,OENumber,OE Number,23151-6N20B,80.0,NISSAN,31,AP9067,CONTINENTAL CTAM,1390.0,Alternator Freewheel Clutch,187265209.0,23151-6N20B,Pulley - Alternator
2,OENumber,OE Number,23151-6N20B,80.0,NISSAN,4674,NDS-J31,FEBEST,1108.0,"Belt Pulley, alternator",155572678.0,23151-6N20B,Pulley - Alternator
3,OENumber,OE Number,23151-6N20B,80.0,NISSAN,101,101790,FEBI BILSTEIN,1390.0,Alternator Freewheel Clutch,285274265.0,23151-6N20B,Pulley - Alternator
4,OENumber,OE Number,231516N20B,80.0,NISSAN,33,OAP7129,GATES,1390.0,Alternator Freewheel Clutch,17237988.0,23151-6N20B,Pulley - Alternator
5,OENumber,OE Number,23151-6N20B,80.0,NISSAN,204,535 0044 10,INA,1390.0,Alternator Freewheel Clutch,74645628.0,23151-6N20B,Pulley - Alternator
6,OENumber,OE Number,231516N20B,80.0,NISSAN,204,535 0044 10,INA,1390.0,Alternator Freewheel Clutch,55142222.0,23151-6N20B,Pulley - Alternator
7,OENumber,OE Number,23151-6N20B,80.0,NISSAN,129,F5-1071,OPTIMAL,1390.0,Alternator Freewheel Clutch,23504587.0,23151-6N20B,Pulley - Alternator
8,OENumber,OE Number,23151-6N20B,80.0,NISSAN,50,VKM 06200,SKF,1390.0,Alternator Freewheel Clutch,13632827.0,23151-6N20B,Pulley - Alternator
9,OENumber,OE Number,23151-6N20B,80.0,NISSAN,21,588092,VALEO,,,,23151-6N20B,Pulley - Alternator
10,OENumber,OE Number,231516N20B,80.0,NISSAN,21,588092,VALEO,,,,23151-6N20B,Pulley - Alternator
0,OENumber,OE Number,55045-2TG0A,80.0,NISSAN,4674,NSB-035,FEBEST,645.0,"Bushing, leaf spring",155572877.0,55045-2TG0A,Bush - Spring Rear
0,OENumber,OE Number,5612750000,80.0,NISSAN,4674,TSB-789,FEBEST,1617.0,"Mounting, axle strut",155588986.0,56127-50000,Bush - Rubber Shock Absorber Rear
0,OENumber,OE Number,11927-ED320,80.0,NISSAN,350,ADN196522,BLUE PRINT,312.0,"Deflection/Guide Pulley, V-ribbed belt",151168296.0,11927-ED320,Pulley Assembly - Idler
1,OENumber,OE Number,11927-ED320,80.0,NISSAN,4674,0288-E11E,FEBEST,312.0,"Deflection/Guide Pulley, V-ribbed belt",155556222.0,11927-ED320,Pulley Assembly - Idler
2,OENumber,OE Number,11927ED320,93.0,RENAULT,4674,0288-E11E,FEBEST,312.0,"Deflection/Guide Pulley, V-ribbed belt",187284133.0,11927-ED320,Pulley Assembly - Idler
3,OENumber,OE Number,11927-ED320,80.0,NISSAN,33,T36762,GATES,312.0,"Deflection/Guide Pulley, V-ribbed belt",54710627.0,11927-ED320,Pulley Assembly - Idler
4,OENumber,OE Number,11927-ED320,93.0,RENAULT,33,T36762,GATES,312.0,"Deflection/Guide Pulley, V-ribbed belt",23554840.0,11927-ED320,Pulley Assembly - Idler
5,OENumber,OE Number,11927-ED320,80.0,NISSAN,129,0-N2285,OPTIMAL,542.0,V-Ribbed Belt Set,1277088213.0,11927-ED320,Pulley Assembly - Idler
6,OENumber,OE Number,11927-ED320,80.0,NISSAN,50,VKM 62052,SKF,542.0,V-Ribbed Belt Set,1372745332.0,11927-ED320,Pulley Assembly - Idler
7,OENumber,OE Number,11927-ED320,80.0,NISSAN,50,VKMA 62191,SKF,,,,11927-ED320,Pulley Assembly - Idler
8,OENumber,OE Number,11927-ED320,80.0,NISSAN,50,VKMA 62198,SKF,,,,11927-ED320,Pulley Assembly - Idler
0,OENumber,OE Number,20641-2TG0A,80.0,NISSAN,4674,NEXB-002,FEBEST,1127.0,"Mounting Kit, exhaust system",155572694.0,20641-2TG0A,Insulator - Exhaust Mounting
0,OENumber,OE Number,44100-3W40A,80.0,NISSAN,350,ADN14462,BLUE PRINT,277.0,Wheel Brake Cylinder,101457477.0,44100-3W40A,Cylinder Assembly - Wheel Rear
1,OENumber,OE Number,441003W40A,80.0,NISSAN,475,BBW1893,BORG & BECK,277.0,Wheel Brake Cylinder,117208566.0,44100-3W40A,Cylinder Assembly - Wheel Rear
2,OENumber,OE Number,44100-3W40A,80.0,NISSAN,30,0 986 AB8 141,BOSCH,277.0,Wheel Brake Cylinder,1540479.0,44100-3W40A,Cylinder Assembly - Wheel Rear
3,OENumber,OE Number,441003W40A,80.0,NISSAN,30,F 026 002 386,BOSCH,277.0,Wheel Brake Cylinder,3451673.0,44100-3W40A,Cylinder Assembly - Wheel Rear
4,OENumber,OE Number,441003W40A,80.0,NISSAN,89,LW90090,DELPHI,277.0,Wheel Brake Cylinder,39783425.0,44100-3W40A,Cylinder Assembly - Wheel Rear
5,OENumber,OE Number,441003W40A,1526.0,INFINITI,89,LW90090,DELPHI,277.0,Wheel Brake Cylinder,1180219652.0,44100-3W40A,Cylinder Assembly - Wheel Rear
6,OENumber,OE Number,441003W40A,80.0,NISSAN,62,FHW4716,FERODO,277.0,Wheel Brake Cylinder,1353547308.0,44100-3W40A,Cylinder Assembly - Wheel Rear
7,OENumber,OE Number,441003W40A,1526.0,INFINITI,62,FHW4716,FERODO,277.0,Wheel Brake Cylinder,1350618433.0,44100-3W40A,Cylinder Assembly - Wheel Rear
8,OENumber,OE Number,441003W40A,80.0,NISSAN,2,8AW 355 534-071,HELLA,277.0,Wheel Brake Cylinder,65917814.0,44100-3W40A,Cylinder Assembly - Wheel Rear
9,OENumber,OE Number,441003W40A,1526.0,INFINITI,2,8AW 355 534-071,HELLA,,,,44100-3W40A,Cylinder Assembly - Wheel Rear
10,OENumber,OE Number,441003W40A,80.0,NISSAN,4625,8AW 355 534-071,HELLA PAGID,,,,44100-3W40A,Cylinder Assembly - Wheel Rear
11,OENumber,OE Number,441003W40A,1526.0,INFINITI,4625,8AW 355 534-071,HELLA PAGID,,,,44100-3W40A,Cylinder Assembly - Wheel Rear
12,OENumber,OE Number,44100-3W40A-,80.0,NISSAN,161,BWN706,TRW,,,,44100-3W40A,Cylinder Assembly - Wheel Rear
13,OENumber,OE Number,44100-3W40A-,1526.0,INFINITI,161,BWN706,TRW,,,,44100-3W40A,Cylinder Assembly - Wheel Rear
0,OENumber,OE Number,54560-2S600,80.0,NISSAN,4010,SAB-4832FR,555,251.0,"Mounting, control/trailing arm",733107685.0,54560-2S600,Bush - Lower Link
1,OENumber,OE Number,54560-2S600,80.0,NISSAN,350,ADN18072,BLUE PRINT,251.0,"Mounting, control/trailing arm",101474302.0,54560-2S600,Bush - Lower Link
2,OENumber,OE Number,545602S600,80.0,NISSAN,475,BSK7565,BORG & BECK,251.0,"Mounting, control/trailing arm",117619516.0,54560-2S600,Bush - Lower Link
3,OENumber,OE Number,54560-2S600,80.0,NISSAN,4674,NAB-169,FEBEST,251.0,"Mounting, control/trailing arm",155572420.0,54560-2S600,Bush - Lower Link
4,OENumber,OE Number,54560-2S600,80.0,NISSAN,101,42560,FEBI BILSTEIN,251.0,"Mounting, control/trailing arm",49356787.0,54560-2S600,Bush - Lower Link
0,OENumber,OE Number,04578845AB,20.0,CHRYSLER,4674,BZAB-023,FEBEST,4831.0,"Mounting, differential",155566581.0,04578845AB,Isolator - Axle Mounting
0,OENumber,OE Number,52124994AB,20.0,CHRYSLER,4674,BZAB-022,FEBEST,4831.0,"Mounting, differential",155566580.0,52124994AB,Isolator - Axle Mounting
0,OENumber,OE Number,68092607AA,20.0,CHRYSLER,4674,BZAB-023,FEBEST,4831.0,"Mounting, differential",155566581.0,68092607AA,Isolator - Axle Mounting
0,OENumber,OE Number,68091398AA,20.0,CHRYSLER,4674,BZAB-023,FEBEST,4831.0,"Mounting, differential",155566581.0,68091398AA,Mount - Differential
1,OENumber,OE Number,68091398AA,20.0,CHRYSLER,162,V30-3626,VAICO,4831.0,"Mounting, differential",1279577099.0,68091398AA,Mount - Differential
0,OENumber,OE Number,68091399AA,20.0,CHRYSLER,4674,BZAB-023,FEBEST,4831.0,"Mounting, differential",155566581.0,68091399AA,Mount - Differential
0,OENumber,OE Number,64529496107,16.0,BMW,4501,ACP01256,LUCAS,447.0,"Compressor, air conditioning",572197869.0,64529496107,Electric Air Conditioner Compressor
1,OENumber,OE Number,64529496107,16.0,BMW,287,ACP 1454 000P,MAHLE,447.0,"Compressor, air conditioning",617715708.0,64529496107,Electric Air Conditioner Compressor
0,OENumber,OE Number,8914-18-110,72.0,MAZDA,6441,Z8,BERU by DRiV,686.0,Spark Plug,645424289.0,8914-18-110,Spark Plug
1,OENumber,OE Number,8914-18-110,72.0,MAZDA,30,0 242 229 656,BOSCH,686.0,Spark Plug,298309.0,8914-18-110,Spark Plug
2,OENumber,OE Number,8914-18-110,72.0,MAZDA,30,F 01A 216 B01,BOSCH,686.0,Spark Plug,323266857.0,8914-18-110,Spark Plug
3,OENumber,OE Number,8914-18-110,72.0,MAZDA,43,OE051/T10,CHAMPION,686.0,Spark Plug,21455343.0,8914-18-110,Spark Plug
4,OENumber,OE Number,8914 18 110,72.0,MAZDA,4391,1625937980,EUROREPAR,686.0,Spark Plug,386403904.0,8914-18-110,Spark Plug
5,OENumber,OE Number,8914-18-110,72.0,MAZDA,101,13456,FEBI BILSTEIN,686.0,Spark Plug,46460934.0,8914-18-110,Spark Plug
6,OENumber,OE Number,8914-18-110,72.0,MAZDA,2,8EH 188 704-001,HELLA,686.0,Spark Plug,5561152.0,8914-18-110,Spark Plug
7,OENumber,OE Number,8914-18-110,72.0,MAZDA,95,062000770304,MAGNETI MARELLI,686.0,Spark Plug,254461657.0,8914-18-110,Spark Plug
8,OENumber,OE Number,8914 18 110,72.0,MAZDA,95,359000400340,MAGNETI MARELLI,686.0,Spark Plug,43462279.0,8914-18-110,Spark Plug
9,OENumber,OE Number,8914-18-110,72.0,MAZDA,15,7281,NGK,686.0,Spark Plug,10769315.0,8914-18-110,Spark Plug
10,OENumber,OE Number,8914-18-110,72.0,MAZDA,15,7422,NGK,686.0,Spark Plug,10769907.0,8914-18-110,Spark Plug
11,OENumber,OE Number,8914-18-110,72.0,MAZDA,21,246660,VALEO,686.0,Spark Plug,523899555.0,8914-18-110,Spark Plug
12,OENumber,OE Number,891418110,72.0,MAZDA,21,246660,VALEO,686.0,Spark Plug,12677510.0,8914-18-110,Spark Plug
13,OENumber,OE Number,8914-18-110,72.0,MAZDA,21,246860,VALEO,,,,8914-18-110,Spark Plug
14,OENumber,OE Number,891418110,72.0,MAZDA,21,246860,VALEO,,,,8914-18-110,Spark Plug
0,OENumber,OE Number,45046-09251,111.0,TOYOTA,4010,SE-3881,555,914.0,Tie Rod End,280822946.0,45046-09251,End Sub-Assembly Tie Rod RH
1,OENumber,OE Number,45046-09251,111.0,TOYOTA,350,ADT387165,BLUE PRINT,914.0,Tie Rod End,101558581.0,45046-09251,End Sub-Assembly Tie Rod RH
2,OENumber,OE Number,4504609251,111.0,TOYOTA,475,BTR5575,BORG & BECK,914.0,Tie Rod End,117749073.0,45046-09251,End Sub-Assembly Tie Rod RH
3,OENumber,OE Number,45046-09251,111.0,TOYOTA,475,BTR5575,BORG & BECK,914.0,Tie Rod End,323063720.0,45046-09251,End Sub-Assembly Tie Rod RH
4,OENumber,OE Number,45046-09251,842.0,LEXUS,475,BTR5575,BORG & BECK,914.0,Tie Rod End,39952254.0,45046-09251,End Sub-Assembly Tie Rod RH
5,OENumber,OE Number,45046-09251,111.0,TOYOTA,140,49401874,CORTECO,914.0,Tie Rod End,49362824.0,45046-09251,End Sub-Assembly Tie Rod RH
6,OENumber,OE Number,45046-09251,111.0,TOYOTA,89,TA2868,DELPHI,914.0,Tie Rod End,557715218.0,45046-09251,End Sub-Assembly Tie Rod RH
7,OENumber,OE Number,45046-09251,111.0,TOYOTA,101,43193,FEBI BILSTEIN,914.0,Tie Rod End,401672743.0,45046-09251,End Sub-Assembly Tie Rod RH
8,OENumber,OE Number,45046-09251,111.0,TOYOTA,6375,0701-0770,GMB,914.0,Tie Rod End,61274174.0,45046-09251,End Sub-Assembly Tie Rod RH
9,OENumber,OE Number,45046-09251,111.0,TOYOTA,133,55501,MAPCO,914.0,Tie Rod End,187385856.0,45046-09251,End Sub-Assembly Tie Rod RH
10,OENumber,OE Number,45046-09251,111.0,TOYOTA,144,30-16 020 0038,MEYLE,914.0,Tie Rod End,57169256.0,45046-09251,End Sub-Assembly Tie Rod RH
11,OENumber,OE Number,45046-09251,111.0,TOYOTA,37,L13155,MONROE,914.0,Tie Rod End,73508872.0,45046-09251,End Sub-Assembly Tie Rod RH
12,OENumber,OE Number,4504609251,111.0,TOYOTA,134,TO-ES-8980,MOOG,914.0,Tie Rod End,203881017.0,45046-09251,End Sub-Assembly Tie Rod RH
13,OENumber,OE Number,45046-09251,111.0,TOYOTA,198,0285565,OCAP,914.0,Tie Rod End,1203192232.0,45046-09251,End Sub-Assembly Tie Rod RH
