index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU,OEM DESC
10,OENumber,OE Number,32217561,120.0,VOLVO,39,92287405,TEXTAR,82.0,Brake Disc,249034033.0,32217561,Disc Brake Rotor Front 17inch
11,OENumber,OE Number,32217561,120.0,VOLVO,86,610.3725.20,ZIMMERMANN,82.0,Brake Disc,237500894.0,32217561,Disc Brake Rotor Front 17inch
12,OENumber,OE Number,32217561,120.0,VOLVO,86,610.3725.52,ZIMMERMANN,82.0,Brake Disc,237500895.0,32217561,Disc Brake Rotor Front 17inch
0,OENumber,OE Number,32373174,120.0,VOLVO,95,363916061202,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",1132738793.0,32373174,Brake Pad Kit
0,OENumber,OE Number,37125-EB70A,80.0,NISSAN,4674,ASN-R51R2WD,FEBEST,1427.0,"Joint, propshaft",155565747.0,37125-EB70A,Journal Kit - Propeller Shaft
0,OENumber,OE Number,39101-3JA0A,80.0,NISSAN,4674,0210-R52VQ35,FEBEST,5.0,"Joint Kit, drive shaft",433613427.0,39101-3JA0A,Shaft Assembly - Front Drive LH
0,OENumber,OE Number,39741-EA125,80.0,NISSAN,4674,0215-R51R37,FEBEST,194.0,"Bellow Kit, drive shaft",261844973.0,39741-EA125,Boot Kit - Dust Drive Shaft Repair Rear
0,OENumber,OE Number,40014-JD000,80.0,NISSAN,4674,0228-JJ10EFRH,FEBEST,1159.0,"Steering Knuckle, wheel suspension",155555949.0,40014-JD000,Knuckle Spindle RH
1,OENumber,OE Number,40014JD000,80.0,NISSAN,129,KN-961560-01-R,OPTIMAL,1159.0,"Steering Knuckle, wheel suspension",852499500.0,40014-JD000,Knuckle Spindle RH
0,OENumber,OE Number,40202-VB226,80.0,NISSAN,4674,KIT-Y61,FEBEST,3521.0,"Bearing, drive shaft",155570921.0,40202-VB226,Hub Assembly - Road Wheel Front
0,OENumber,OE Number,40206JA00A,80.0,NISSAN,65,09.B546.11,BREMBO,82.0,Brake Disc,703624148.0,40206-JA00A,Rotor - Disc Brake Front
0,OENumber,OE Number,40206JL00B,80.0,NISSAN,350,ADN143156,BLUE PRINT,82.0,Brake Disc,101456000.0,40206-JL00B,Rotor - Disc Brake Front
1,OENumber,OE Number,40206JL00B,1526.0,INFINITI,350,ADN143156,BLUE PRINT,82.0,Brake Disc,116996991.0,40206-JL00B,Rotor - Disc Brake Front
2,OENumber,OE Number,40206JL00B,80.0,NISSAN,475,BBD5987S,BORG & BECK,82.0,Brake Disc,703675150.0,40206-JL00B,Rotor - Disc Brake Front
3,OENumber,OE Number,40206JL00B,1526.0,INFINITI,475,BBD5987S,BORG & BECK,82.0,Brake Disc,187844975.0,40206-JL00B,Rotor - Disc Brake Front
4,OENumber,OE Number,40206JL00B,1526.0,INFINITI,65,09.D708.11,BREMBO,82.0,Brake Disc,652475528.0,40206-JL00B,Rotor - Disc Brake Front
5,OENumber,OE Number,40206JL00B,1526.0,INFINITI,89,BG9073C,DELPHI,82.0,Brake Disc,427177976.0,40206-JL00B,Rotor - Disc Brake Front
6,OENumber,OE Number,40206JL00B,80.0,NISSAN,101,170751,FEBI BILSTEIN,82.0,Brake Disc,482624202.0,40206-JL00B,Rotor - Disc Brake Front
7,OENumber,OE Number,40206JL00B,1526.0,INFINITI,101,170751,FEBI BILSTEIN,82.0,Brake Disc,146543240.0,40206-JL00B,Rotor - Disc Brake Front
8,OENumber,OE Number,40206JL00B,1526.0,INFINITI,62,DDF2430C-1,FERODO,82.0,Brake Disc,770481760.0,40206-JL00B,Rotor - Disc Brake Front
9,OENumber,OE Number,40206JL00B,80.0,NISSAN,6265,SD4228,Hi-Q,82.0,Brake Disc,818009256.0,40206-JL00B,Rotor - Disc Brake Front
10,OENumber,OE Number,40206JL00B,80.0,NISSAN,73,MDC2598,MINTEX,82.0,Brake Disc,145365793.0,40206-JL00B,Rotor - Disc Brake Front
11,OENumber,OE Number,40206JL00B,80.0,NISSAN,4990,ND2055K,NISSHINBO,82.0,Brake Disc,65998920.0,40206-JL00B,Rotor - Disc Brake Front
12,OENumber,OE Number,40206JL00B,80.0,NISSAN,129,BS-9491HC,OPTIMAL,82.0,Brake Disc,1022696174.0,40206-JL00B,Rotor - Disc Brake Front
13,OENumber,OE Number,40206JL00B,1526.0,INFINITI,129,BS-9491HC,OPTIMAL,82.0,Brake Disc,1328597833.0,40206-JL00B,Rotor - Disc Brake Front
14,OENumber,OE Number,40206JL00B,80.0,NISSAN,39,92199105,TEXTAR,82.0,Brake Disc,1328597900.0,40206-JL00B,Rotor - Disc Brake Front
15,OENumber,OE Number,40206-JL00B-,80.0,NISSAN,161,DF7968,TRW,,,,40206-JL00B,Rotor - Disc Brake Front
16,OENumber,OE Number,40206-JL00B-,1526.0,INFINITI,161,DF7968,TRW,,,,40206-JL00B,Rotor - Disc Brake Front
17,OENumber,OE Number,40206-JL00B,1526.0,INFINITI,86,200.2545.20,ZIMMERMANN,,,,40206-JL00B,Rotor - Disc Brake Front
18,OENumber,OE Number,40206-JL00B,1526.0,INFINITI,86,200.2545.54,ZIMMERMANN,,,,40206-JL00B,Rotor - Disc Brake Front
19,OENumber,OE Number,40206-JL00B,1526.0,INFINITI,86,200.2545.55,ZIMMERMANN,,,,40206-JL00B,Rotor - Disc Brake Front
0,OENumber,OE Number,40206-JN90A,80.0,NISSAN,350,ADN143162,BLUE PRINT,82.0,Brake Disc,101456033.0,40206-JN90A,Rotor - Disc Brake Front
1,OENumber,OE Number,40206JN90A,80.0,NISSAN,89,BG5041C,DELPHI,82.0,Brake Disc,802640618.0,40206-JN90A,Rotor - Disc Brake Front
2,OENumber,OE Number,40206JN90A,80.0,NISSAN,4391,1642780680,EUROREPAR,82.0,Brake Disc,479284666.0,40206-JN90A,Rotor - Disc Brake Front
3,OENumber,OE Number,40206JN90A,80.0,NISSAN,73,MDC2509,MINTEX,82.0,Brake Disc,34042750.0,40206-JN90A,Rotor - Disc Brake Front
4,OENumber,OE Number,40206JN90A,80.0,NISSAN,4990,ND2010K,NISSHINBO,82.0,Brake Disc,368993778.0,40206-JN90A,Rotor - Disc Brake Front
0,OENumber,OE Number,42431-WAA01,111.0,TOYOTA,350,ADBP430018,BLUE PRINT,82.0,Brake Disc,728378845.0,42431-WAA01,Disc Rear RH
1,OENumber,OE Number,42431 WAA01,111.0,TOYOTA,475,BBD7029S,BORG & BECK,82.0,Brake Disc,1309067623.0,42431-WAA01,Disc Rear RH
2,OENumber,OE Number,42431WAA01,111.0,TOYOTA,65,09.D096.13,BREMBO,82.0,Brake Disc,346568176.0,42431-WAA01,Disc Rear RH
3,OENumber,OE Number,42431WAA01,111.0,TOYOTA,89,BG9528BC,DELPHI,82.0,Brake Disc,1225842667.0,42431-WAA01,Disc Rear RH
4,OENumber,OE Number,42431-WAA01,111.0,TOYOTA,101,171450,FEBI BILSTEIN,82.0,Brake Disc,727545020.0,42431-WAA01,Disc Rear RH
5,OENumber,OE Number,42431WAA01,111.0,TOYOTA,39,92288625,TEXTAR,82.0,Brake Disc,273571111.0,42431-WAA01,Disc Rear RH
6,OENumber,OE Number,42431-WAA01,111.0,TOYOTA,86,150.2946.20,ZIMMERMANN,82.0,Brake Disc,230017917.0,42431-WAA01,Disc Rear RH
7,OENumber,OE Number,42431-WAA01,111.0,TOYOTA,86,150.2946.32,ZIMMERMANN,82.0,Brake Disc,264564086.0,42431-WAA01,Disc Rear RH
8,OENumber,OE Number,42431-WAA01,111.0,TOYOTA,86,150.2946.52,ZIMMERMANN,82.0,Brake Disc,230017920.0,42431-WAA01,Disc Rear RH
0,OENumber,OE Number,43206-EB360,80.0,NISSAN,350,ADN14722,BLUE PRINT,123.0,Brake Drum,101460269.0,43206-EB360,Drum - Brake Rear Axle
1,OENumber,OE Number,43 20 6EB 360,93.0,RENAULT,350,ADN14722,BLUE PRINT,123.0,Brake Drum,117149816.0,43206-EB360,Drum - Brake Rear Axle
2,OENumber,OE Number,43206-EB360,80.0,NISSAN,475,BBR7221,BORG & BECK,123.0,Brake Drum,401347876.0,43206-EB360,Drum - Brake Rear Axle
3,OENumber,OE Number,43206EB360,3141.0,NISSAN (DFAC),89,BF557,DELPHI,123.0,Brake Drum,802526910.0,43206-EB360,Drum - Brake Rear Axle
4,OENumber,OE Number,43206EB360,80.0,NISSAN,89,BF623,DELPHI,123.0,Brake Drum,1174187605.0,43206-EB360,Drum - Brake Rear Axle
5,OENumber,OE Number,43206EB360,93.0,RENAULT,89,BF623,DELPHI,123.0,Brake Drum,1168748592.0,43206-EB360,Drum - Brake Rear Axle
6,OENumber,OE Number,43206EB360,80.0,NISSAN,2,8DT 355 303-331,HELLA,123.0,Brake Drum,786097462.0,43206-EB360,Drum - Brake Rear Axle
7,OENumber,OE Number,43206EB360,80.0,NISSAN,4625,8DT 355 303-331,HELLA PAGID,123.0,Brake Drum,787160697.0,43206-EB360,Drum - Brake Rear Axle
8,OENumber,OE Number,43206EB360,80.0,NISSAN,73,MBD413,MINTEX,,,,43206-EB360,Drum - Brake Rear Axle
9,OENumber,OE Number,43206EB360,80.0,NISSAN,39,94046500,TEXTAR,,,,43206-EB360,Drum - Brake Rear Axle
0,OENumber,OE Number,43206-HG00B,80.0,NISSAN,350,ADN143185,BLUE PRINT,82.0,Brake Disc,341119143.0,43206-HG00B,Rotor - Disc Brake Axle Rear
1,OENumber,OE Number,43206-HG00B,1526.0,INFINITI,350,ADN143185,BLUE PRINT,82.0,Brake Disc,116989817.0,43206-HG00B,Rotor - Disc Brake Axle Rear
2,OENumber,OE Number,43206HG00B,1526.0,INFINITI,475,BBD5326,BORG & BECK,82.0,Brake Disc,187844583.0,43206-HG00B,Rotor - Disc Brake Axle Rear
3,OENumber,OE Number,43206HG00B,1526.0,INFINITI,89,BG4558C,DELPHI,82.0,Brake Disc,479267689.0,43206-HG00B,Rotor - Disc Brake Axle Rear
4,OENumber,OE Number,43206HG00B,1526.0,INFINITI,4391,1642775180,EUROREPAR,82.0,Brake Disc,5377068.0,43206-HG00B,Rotor - Disc Brake Axle Rear
5,OENumber,OE Number,43206HG00B,1526.0,INFINITI,2,8DD 355 119-421,HELLA,82.0,Brake Disc,132717733.0,43206-HG00B,Rotor - Disc Brake Axle Rear
6,OENumber,OE Number,43206HG00B,1526.0,INFINITI,4625,8DD 355 119-421,HELLA PAGID,82.0,Brake Disc,34042888.0,43206-HG00B,Rotor - Disc Brake Axle Rear
7,OENumber,OE Number,43206HG00B,1526.0,INFINITI,73,MDC2521,MINTEX,82.0,Brake Disc,20263812.0,43206-HG00B,Rotor - Disc Brake Axle Rear
8,OENumber,OE Number,43206HG00B,1526.0,INFINITI,39,92254903,TEXTAR,82.0,Brake Disc,38468810.0,43206-HG00B,Rotor - Disc Brake Axle Rear
9,OENumber,OE Number,43206-HG00B,1526.0,INFINITI,86,400.3691.20,ZIMMERMANN,82.0,Brake Disc,1328630868.0,43206-HG00B,Rotor - Disc Brake Axle Rear
10,OENumber,OE Number,43206-HG00B,1526.0,INFINITI,86,400.3691.52,ZIMMERMANN,,,,43206-HG00B,Rotor - Disc Brake Axle Rear
0,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,350,ADBP430021,BLUE PRINT,82.0,Brake Disc,728378954.0,43512-WAA02,Disc Front RH
1,OENumber,OE Number,43512 WAA02,111.0,TOYOTA,475,BBD7018S,BORG & BECK,82.0,Brake Disc,1263725273.0,43512-WAA02,Disc Front RH
2,OENumber,OE Number,43512WAA02,111.0,TOYOTA,65,09.D095.13,BREMBO,82.0,Brake Disc,346568128.0,43512-WAA02,Disc Front RH
3,OENumber,OE Number,43512WAA02,111.0,TOYOTA,89,BG9365BC,DELPHI,82.0,Brake Disc,726311080.0,43512-WAA02,Disc Front RH
4,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,101,171456,FEBI BILSTEIN,82.0,Brake Disc,727545266.0,43512-WAA02,Disc Front RH
5,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,144,383 521 1015/PD,MEYLE,82.0,Brake Disc,1289153699.0,43512-WAA02,Disc Front RH
6,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,144,383 521 1020/PD,MEYLE,82.0,Brake Disc,1339969335.0,43512-WAA02,Disc Front RH
7,OENumber,OE Number,43512WAA02,111.0,TOYOTA,39,92288725,TEXTAR,82.0,Brake Disc,273571115.0,43512-WAA02,Disc Front RH
8,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,86,150.2937.20,ZIMMERMANN,82.0,Brake Disc,201563399.0,43512-WAA02,Disc Front RH
9,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,86,150.2937.32,ZIMMERMANN,82.0,Brake Disc,273636232.0,43512-WAA02,Disc Front RH
10,OENumber,OE Number,43512-WAA02,111.0,TOYOTA,86,150.2937.52,ZIMMERMANN,82.0,Brake Disc,203567065.0,43512-WAA02,Disc Front RH
0,OENumber,OE Number,43516-WAA01,111.0,TOYOTA,350,ADBP430020,BLUE PRINT,82.0,Brake Disc,728378908.0,43516-WAA01,Disc Front LH
1,OENumber,OE Number,43516 WAA01,111.0,TOYOTA,475,BBD7017S,BORG & BECK,82.0,Brake Disc,1263724861.0,43516-WAA01,Disc Front LH
2,OENumber,OE Number,43516WAA01,111.0,TOYOTA,65,09.D094.13,BREMBO,82.0,Brake Disc,346568080.0,43516-WAA01,Disc Front LH
3,OENumber,OE Number,43516WAA01,111.0,TOYOTA,89,BG9364BC,DELPHI,82.0,Brake Disc,726308902.0,43516-WAA01,Disc Front LH
4,OENumber,OE Number,43516-WAA01,111.0,TOYOTA,101,171454,FEBI BILSTEIN,82.0,Brake Disc,727545221.0,43516-WAA01,Disc Front LH
5,OENumber,OE Number,43516-WAA01,111.0,TOYOTA,144,383 521 1019/PD,MEYLE,82.0,Brake Disc,1339969022.0,43516-WAA01,Disc Front LH
6,OENumber,OE Number,43516WAA01,111.0,TOYOTA,39,92288825,TEXTAR,82.0,Brake Disc,273571117.0,43516-WAA01,Disc Front LH
7,OENumber,OE Number,43516-WAA01,111.0,TOYOTA,86,150.2936.20,ZIMMERMANN,82.0,Brake Disc,201563398.0,43516-WAA01,Disc Front LH
8,OENumber,OE Number,43516-WAA01,111.0,TOYOTA,86,150.2936.32,ZIMMERMANN,82.0,Brake Disc,273636207.0,43516-WAA01,Disc Front LH
9,OENumber,OE Number,43516-WAA01,111.0,TOYOTA,86,150.2936.52,ZIMMERMANN,82.0,Brake Disc,203567060.0,43516-WAA01,Disc Front LH
0,OENumber,OE Number,44060HG00E,80.0,NISSAN,95,363700450140,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",586014294.0,44060-HG00E,Pad Kit - Disc Brake Rear
1,OENumber,OE Number,44060HG00E,80.0,NISSAN,95,363916060843,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",268029148.0,44060-HG00E,Pad Kit - Disc Brake Rear
0,OENumber,OE Number,44100-VK00A,80.0,NISSAN,350,ADN14482,BLUE PRINT,277.0,Wheel Brake Cylinder,101457714.0,44100-VK00A,Cylinder Assembly - Rear Wheel
1,OENumber,OE Number,44100-VK00A,80.0,NISSAN,161,BWK802,TRW,277.0,Wheel Brake Cylinder,65915194.0,44100-VK00A,Cylinder Assembly - Rear Wheel
0,OENumber,OE Number,48203-0W025,80.0,NISSAN,4674,FERKB-001,FEBEST,191.0,"Bellow, steering",261927527.0,48203-0W025,Boot Kit - Power Steering Gear
0,OENumber,OE Number,482033U025,80.0,NISSAN,475,BSG3420,BORG & BECK,195.0,"Bellow Kit, steering",442544711.0,48203-3U025,Boot Kit - Manual Steering Gear
1,OENumber,OE Number,48203-3U025,80.0,NISSAN,4674,NRKB-C11,FEBEST,191.0,"Bellow, steering",155572841.0,48203-3U025,Boot Kit - Manual Steering Gear
2,OENumber,OE Number,48203-3U025,80.0,NISSAN,101,102064,FEBI BILSTEIN,191.0,"Bellow, steering",285281399.0,48203-3U025,Boot Kit - Manual Steering Gear
3,OENumber,OE Number,48203-3U025,80.0,NISSAN,101,102065,FEBI BILSTEIN,195.0,"Bellow Kit, steering",300140540.0,48203-3U025,Boot Kit - Manual Steering Gear
4,OENumber,OE Number,48203-3U025-,80.0,NISSAN,35,37601 01,LEMFÖRDER,191.0,"Bellow, steering",18124639.0,48203-3U025,Boot Kit - Manual Steering Gear
5,OENumber,OE Number,48203-3U025,80.0,NISSAN,144,36-14 620 0008,MEYLE,195.0,"Bellow Kit, steering",1289136062.0,48203-3U025,Boot Kit - Manual Steering Gear
6,OENumber,OE Number,48203-3U025,80.0,NISSAN,37,L14019,MONROE,191.0,"Bellow, steering",145310545.0,48203-3U025,Boot Kit - Manual Steering Gear
7,OENumber,OE Number,48203-3U025,80.0,NISSAN,198,0902665,OCAP,195.0,"Bellow Kit, steering",586556172.0,48203-3U025,Boot Kit - Manual Steering Gear
8,OENumber,OE Number,48203-3U025,80.0,NISSAN,50,VKJP 2541,SKF,195.0,"Bellow Kit, steering",1305103032.0,48203-3U025,Boot Kit - Manual Steering Gear
0,OENumber,OE Number,48520-8J025,80.0,NISSAN,4010,SE-4871,555,914.0,Tie Rod End,280823536.0,48520-8J025,Socket Assembly - Tie Rod Outer
1,OENumber,OE Number,48520-8J025,80.0,NISSAN,221,19381002,ACDelco,914.0,Tie Rod End,1130275797.0,48520-8J025,Socket Assembly - Tie Rod Outer
2,OENumber,OE Number,485208J025,80.0,NISSAN,166,JTRNI-035,AISIN,914.0,Tie Rod End,309440821.0,48520-8J025,Socket Assembly - Tie Rod Outer
3,OENumber,OE Number,48520-8J025,80.0,NISSAN,350,ADN18789,BLUE PRINT,914.0,Tie Rod End,101484170.0,48520-8J025,Socket Assembly - Tie Rod Outer
4,OENumber,OE Number,48520 8J025,80.0,NISSAN,475,BTR4870,BORG & BECK,914.0,Tie Rod End,117717676.0,48520-8J025,Socket Assembly - Tie Rod Outer
5,OENumber,OE Number,48520-8J025,80.0,NISSAN,101,42772,FEBI BILSTEIN,914.0,Tie Rod End,49358644.0,48520-8J025,Socket Assembly - Tie Rod Outer
6,OENumber,OE Number,48520-8J025,80.0,NISSAN,6375,0702-0280,GMB,914.0,Tie Rod End,557733145.0,48520-8J025,Socket Assembly - Tie Rod Outer
7,OENumber,OE Number,48520-8J025,80.0,NISSAN,4008,MTG055110,MANDO,914.0,Tie Rod End,734284924.0,48520-8J025,Socket Assembly - Tie Rod Outer
8,OENumber,OE Number,48520-8J025,80.0,NISSAN,133,59524,MAPCO,914.0,Tie Rod End,56505024.0,48520-8J025,Socket Assembly - Tie Rod Outer
9,OENumber,OE Number,48520-8J025,80.0,NISSAN,37,L14127,MONROE,914.0,Tie Rod End,19085244.0,48520-8J025,Socket Assembly - Tie Rod Outer
10,OENumber,OE Number,48520-8J025,80.0,NISSAN,161,JTE572,TRW,914.0,Tie Rod End,66686196.0,48520-8J025,Socket Assembly - Tie Rod Outer
