index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU
40,OENumber,OE Number,A0054204320,74.0,MERCEDES-BENZ,21,601051,VALEO,402.0,"Brake Pad Set, disc brake",38438073.0,A0054204320
41,OENumber,OE Number,A0054204320,74.0,MERCEDES-BENZ,21,670051,VALEO,402.0,"Brake Pad Set, disc brake",390836621.0,A0054204320
42,OENumber,OE Number,A0054204320,74.0,MERCEDES-BENZ,4498,WBP24253A,WAGNER,,,,A0054204320
43,OENumber,OE Number,A 005 420 4320,74.0,MERCEDES-BENZ,86,24253.175.1,ZIMMERMANN,,,,A0054204320
44,OENumber,OE Number,A 005 420 4320,3645.0,MERCEDES-BENZ (BBDC),86,24253.175.1,ZIMMERMANN,,,,A0054204320
45,OENumber,OE Number,A 005 420 4320,74.0,MERCEDES-BENZ,86,24253.975.1,ZIMMERMANN,,,,A0054204320
46,OENumber,OE Number,A 005 420 4320,3645.0,MERCEDES-BENZ (BBDC),86,24253.975.1,ZIMMERMANN,,,,A0054204320
0,OENumber,OE Number,58 0167 5072,55.0,IVECO,101,45398,FEBI BILSTEIN,4967.0,Multifunctional Relay,49434496.0,5801675072
0,OENumber,OE Number,885176,6534.0,MERCURY MARINE,30,0 280 156 081,BOSCH,3905.0,Injector,532756.0,885176
0,OENumber,OE Number,44300-T0G-951,45.0,HONDA,4674,DAC51910044M-KIT,FEBEST,655.0,Wheel Bearing,155568238.0,44300-T0G-951
1,OENumber,OE Number,44300T0G951,45.0,HONDA,129,911009,OPTIMAL,654.0,Wheel Bearing Kit,54842045.0,44300-T0G-951
0,OENumber,OE Number,99440309,55.0,IVECO,33,09-1043,GATES,3314.0,Charge Air Hose,626834299.0,99440309
0,OENumber,OE Number,17218619388,16.0,BMW,287,CLC 292 000P,MAHLE,1047.0,"Oil Cooler, automatic transmission",1107622546.0,17218619388
0,OENumber,OE Number,33 52 6 785 997,16.0,BMW,16,19-158983,BILSTEIN,854.0,Shock Absorber,10801882.0,33526785997
1,OENumber,OE Number,33 52 6 785 997,16.0,BMW,16,24-104906,BILSTEIN,854.0,Shock Absorber,10804144.0,33526785997
2,OENumber,OE Number,33526785997,16.0,BMW,18,8240-1208SPORT,KONI,854.0,Shock Absorber,11000073.0,33526785997
0,OENumber,OE Number,7LA199256A,5.0,AUDI,133,38808,MAPCO,247.0,"Mounting, engine",56299764.0,7LA199256A
1,OENumber,OE Number,7LA 199 256A,121.0,VW,133,38808,MAPCO,247.0,"Mounting, engine",67216972.0,7LA199256A
2,OENumber,OE Number,7LA199256A,121.0,VW,162,V10-3315,VAICO,,,,7LA199256A
0,OENumber,OE Number,FR3Z-8620-B,776.0,FORD USA,33,6PK1715,GATES,305.0,V-Ribbed Belt,220682103.0,FR3Z-8620-B
0,OENumber,OE Number,44018-T1W-A01,45.0,HONDA,4674,0117P-ZNR,FEBEST,193.0,"Bellow, drive shaft",155537253.0,44018-T1W-A01
0,OENumber,OE Number,6R0 959 455 E,5.0,AUDI,83,2803650009380,CONTINENTAL/VDO,508.0,"Fan, engine cooling",1266232725.0,6R0959455E
1,OENumber,OE Number,6R0 959 455 E,121.0,VW,83,2803650009380,CONTINENTAL/VDO,508.0,"Fan, engine cooling",583459181.0,6R0959455E
2,OENumber,OE Number,6R0959455E,121.0,VW,66,DER32014,DENSO,508.0,"Fan, engine cooling",47625690.0,6R0959455E
3,OENumber,OE Number,6R0 959 455 E,104.0,SEAT,101,26860,FEBI BILSTEIN,508.0,"Fan, engine cooling",615873114.0,6R0959455E
4,OENumber,OE Number,6R0 959 455 E,106.0,SKODA,101,26860,FEBI BILSTEIN,508.0,"Fan, engine cooling",617907582.0,6R0959455E
5,OENumber,OE Number,6R0 959 455 E,121.0,VW,101,26860,FEBI BILSTEIN,508.0,"Fan, engine cooling",357814750.0,6R0959455E
6,OENumber,OE Number,6R0959455E,253.0,VAG,95,069422728010,MAGNETI MARELLI,508.0,"Fan, engine cooling",53451877.0,6R0959455E
7,OENumber,OE Number,6R0959455E,5.0,AUDI,287,CFF 273 000S,MAHLE,508.0,"Fan, engine cooling",27204881.0,6R0959455E
8,OENumber,OE Number,6R0959455E,104.0,SEAT,287,CFF 273 000S,MAHLE,508.0,"Fan, engine cooling",27204945.0,6R0959455E
9,OENumber,OE Number,6R0959455E,106.0,SKODA,287,CFF 273 000S,MAHLE,,,,6R0959455E
10,OENumber,OE Number,6R0959455E,121.0,VW,287,CFF 273 000S,MAHLE,,,,6R0959455E
11,OENumber,OE Number,6R0959455E,4896.0,CUPRA,287,CFF 273 000S,MAHLE,,,,6R0959455E
12,OENumber,OE Number,6R0959455E,104.0,SEAT,123,85797,NISSENS,,,,6R0959455E
13,OENumber,OE Number,6R0959455E,106.0,SKODA,123,85797,NISSENS,,,,6R0959455E
14,OENumber,OE Number,6R0959455E,121.0,VW,123,85797,NISSENS,,,,6R0959455E
15,OENumber,OE Number,6R0959455E,104.0,SEAT,123,85798,NISSENS,,,,6R0959455E
16,OENumber,OE Number,6R0959455E,106.0,SKODA,123,85798,NISSENS,,,,6R0959455E
17,OENumber,OE Number,6R0959455E,121.0,VW,123,85798,NISSENS,,,,6R0959455E
18,OENumber,OE Number,6R0959455E,104.0,SEAT,61,837-0036,TYC,,,,6R0959455E
19,OENumber,OE Number,6R0959455E,106.0,SKODA,61,837-0036,TYC,,,,6R0959455E
20,OENumber,OE Number,6R0959455E,121.0,VW,61,837-0036,TYC,,,,6R0959455E
21,OENumber,OE Number,6R0959455E,104.0,SEAT,61,837-0037,TYC,,,,6R0959455E
22,OENumber,OE Number,6R0959455E,106.0,SKODA,61,837-0037,TYC,,,,6R0959455E
23,OENumber,OE Number,6R0959455E,121.0,VW,61,837-0037,TYC,,,,6R0959455E
0,OENumber,OE Number,971144D050,184.0,KIA,66,DEA43010,DENSO,2669.0,Interior Blower,30510705.0,97114-4D050
0,OENumber,OE Number,251003,183.0,HYUNDAI,95,352316170575,MAGNETI MARELLI,1260.0,"Water Pump, engine cooling",43409985.0,251003
1,OENumber,OE Number,251003,184.0,KIA,95,352316170575,MAGNETI MARELLI,,,,251003
0,OENumber,OE Number,13 64 8 625 397,16.0,BMW,30,0 261 500 260,BOSCH,3905.0,Injector,144950547.0,13648625397
1,OENumber,OE Number,13 64 8 625 397,16.0,BMW,95,805000000091,MAGNETI MARELLI,3905.0,Injector,1260932076.0,13648625397
2,OENumber,OE Number,13648625397,16.0,BMW,95,805000000091,MAGNETI MARELLI,,,,13648625397
0,OENumber,OE Number,06M 253 039 G,5.0,AUDI,10,562.300,ELRING,141.0,"Gasket, charger",524009839.0,06M253039G
1,OENumber,OE Number,06M 253 039 G,104.0,SEAT,10,562.300,ELRING,27.0,"Gasket, exhaust manifold",626837893.0,06M253039G
2,OENumber,OE Number,06M 253 039 G,106.0,SKODA,10,562.300,ELRING,,,,06M253039G
3,OENumber,OE Number,06M 253 039 G,121.0,VW,10,562.300,ELRING,,,,06M253039G
4,OENumber,OE Number,06M 253 039 G,4896.0,CUPRA,10,562.300,ELRING,,,,06M253039G
5,OENumber,OE Number,06M 253 039 G,253.0,VAG,9,71-17630-00,VICTOR REINZ,,,,06M253039G
0,OENumber,OE Number,5 0400 6261,55.0,IVECO,101,22974,FEBI BILSTEIN,312.0,"Deflection/Guide Pulley, V-ribbed belt",485287699.0,504006261
1,OENumber,OE Number,504006261,661.0,CASE IH,101,22974,FEBI BILSTEIN,312.0,"Deflection/Guide Pulley, V-ribbed belt",17262496.0,504006261
2,OENumber,OE Number,5.040.0626.1,751.0,DEUTZ-FAHR,101,22974,FEBI BILSTEIN,312.0,"Deflection/Guide Pulley, V-ribbed belt",74607149.0,504006261
3,OENumber,OE Number,504006261,2637.0,NEW HOLLAND,101,22974,FEBI BILSTEIN,312.0,"Deflection/Guide Pulley, V-ribbed belt",17864774.0,504006261
4,OENumber,OE Number,504006261,55.0,IVECO,33,T36195,GATES,312.0,"Deflection/Guide Pulley, V-ribbed belt",61254597.0,504006261
5,OENumber,OE Number,504006261,93.0,RENAULT,33,T36195,GATES,312.0,"Deflection/Guide Pulley, V-ribbed belt",23604658.0,504006261
6,OENumber,OE Number,504006261,2115.0,IRISBUS,33,T36195,GATES,,,,504006261
7,OENumber,OE Number,5040 06261,55.0,IVECO,204,532 0299 20,INA,,,,504006261
8,OENumber,OE Number,504006261,55.0,IVECO,204,532 0299 20,INA,,,,504006261
9,OENumber,OE Number,5040 062 61,661.0,CASE IH,204,532 0299 20,INA,,,,504006261
10,OENumber,OE Number,504006261,661.0,CASE IH,204,532 0299 20,INA,,,,504006261
11,OENumber,OE Number,5040 062 61,2637.0,NEW HOLLAND,204,532 0299 20,INA,,,,504006261
12,OENumber,OE Number,504006261,2637.0,NEW HOLLAND,204,532 0299 20,INA,,,,504006261
13,OENumber,OE Number,5040 06261,3812.0,IVECO MAGIRUS,204,532 0299 20,INA,,,,504006261
14,OENumber,OE Number,504006261,3812.0,IVECO MAGIRUS,204,532 0299 20,INA,,,,504006261
15,OENumber,OE Number,504006261,55.0,IVECO,35,27399 01,LEMFÖRDER,,,,504006261
16,OENumber,OE Number,504006261,55.0,IVECO,144,234 000 0003,MEYLE,,,,504006261
17,OENumber,OE Number,5 0400 6261,131.0,ASTRA,144,234 000 0003,MEYLE,,,,504006261
18,OENumber,OE Number,5 0400 6261,2115.0,IRISBUS,144,234 000 0003,MEYLE,,,,504006261
19,OENumber,OE Number,504006261,55.0,IVECO,50,VKMCV 52005,SKF,,,,504006261
0,OENumber,OE Number,4H0 615 121H,253.0,VAG,475,BWL3166,BORG & BECK,407.0,"Warning Contact, brake pad wear",442819481.0,4H0615121H
1,OENumber,OE Number,4H0 615 121 H,5.0,AUDI,30,0 986 T10 059,BOSCH,407.0,"Warning Contact, brake pad wear",847935241.0,4H0615121H
2,OENumber,OE Number,4H0 615 121 H,5.0,AUDI,30,1 987 474 510,BOSCH,407.0,"Warning Contact, brake pad wear",2379564.0,4H0615121H
3,OENumber,OE Number,4H0 615 121 H,121.0,VW,30,1 987 474 510,BOSCH,407.0,"Warning Contact, brake pad wear",182520327.0,4H0615121H
4,OENumber,OE Number,4H0 615 121 H,5.0,AUDI,101,45234,FEBI BILSTEIN,407.0,"Warning Contact, brake pad wear",248801720.0,4H0615121H
5,OENumber,OE Number,4H0615121H,5.0,AUDI,2,8DK 355 252-681,HELLA,407.0,"Warning Contact, brake pad wear",251086962.0,4H0615121H
6,OENumber,OE Number,4H0615121H,104.0,SEAT,2,8DK 355 252-681,HELLA,407.0,"Warning Contact, brake pad wear",954542998.0,4H0615121H
7,OENumber,OE Number,4H0615121H,106.0,SKODA,2,8DK 355 252-681,HELLA,407.0,"Warning Contact, brake pad wear",237453025.0,4H0615121H
8,OENumber,OE Number,4H0615121H,121.0,VW,2,8DK 355 252-681,HELLA,407.0,"Warning Contact, brake pad wear",147610613.0,4H0615121H
9,OENumber,OE Number,4H0615121H,5.0,AUDI,4625,8DK 355 252-681,HELLA PAGID,3400.0,"Sensor, brake pad wear",1112692092.0,4H0615121H
10,OENumber,OE Number,4H0615121H,104.0,SEAT,4625,8DK 355 252-681,HELLA PAGID,407.0,"Warning Contact, brake pad wear",236661001.0,4H0615121H
11,OENumber,OE Number,4H0615121H,106.0,SKODA,4625,8DK 355 252-681,HELLA PAGID,407.0,"Warning Contact, brake pad wear",148259702.0,4H0615121H
12,OENumber,OE Number,4H0615121H,121.0,VW,4625,8DK 355 252-681,HELLA PAGID,,,,4H0615121H
13,OENumber,OE Number,4H0 615 121 H,5.0,AUDI,144,114 527 0011,MEYLE,,,,4H0615121H
14,OENumber,OE Number,4H0615121H,5.0,AUDI,73,MWI0572,MINTEX,,,,4H0615121H
15,OENumber,OE Number,4H0615121H,104.0,SEAT,73,MWI0572,MINTEX,,,,4H0615121H
16,OENumber,OE Number,4H0615121H,106.0,SKODA,73,MWI0572,MINTEX,,,,4H0615121H
17,OENumber,OE Number,4H0615121H,121.0,VW,73,MWI0572,MINTEX,,,,4H0615121H
18,OENumber,OE Number,4H0615121H,5.0,AUDI,129,WKT-60083K,OPTIMAL,,,,4H0615121H
19,OENumber,OE Number,4H0 615 121 H,5.0,AUDI,6437,VAS88.00208,SCHNIEDER AUTOTECH,,,,4H0615121H
20,OENumber,OE Number,4H0615121H,5.0,AUDI,39,98056200,TEXTAR,,,,4H0615121H
21,OENumber,OE Number,4H0615121H,104.0,SEAT,39,98056200,TEXTAR,,,,4H0615121H
22,OENumber,OE Number,4H0615121H,106.0,SKODA,39,98056200,TEXTAR,,,,4H0615121H
23,OENumber,OE Number,4H0615121H,121.0,VW,39,98056200,TEXTAR,,,,4H0615121H
24,OENumber,OE Number,4H0 615 121 H,5.0,AUDI,161,GIC383,TRW,,,,4H0615121H
0,OENumber,OE Number,63117381140,16.0,BMW,95,710815029064,MAGNETI MARELLI,259.0,Headlight,254503987.0,63117381140
0,OENumber,OE Number,T4A 44875,56.0,JAGUAR,350,ADJ134251,BLUE PRINT,402.0,"Brake Pad Set, disc brake",216519933.0,T4A44875
1,OENumber,OE Number,T4A44875,56.0,JAGUAR,30,0 986 494 819,BOSCH,402.0,"Brake Pad Set, disc brake",308936209.0,T4A44875
2,OENumber,OE Number,T4A44875,56.0,JAGUAR,65,P 86 029,BREMBO,402.0,"Brake Pad Set, disc brake",254033886.0,T4A44875
3,OENumber,OE Number,T4A44875,56.0,JAGUAR,65,P86029N,BREMBO,402.0,"Brake Pad Set, disc brake",471899149.0,T4A44875
4,OENumber,OE Number,T4A44875,56.0,JAGUAR,89,LP3167,DELPHI,402.0,"Brake Pad Set, disc brake",160664195.0,T4A44875
5,OENumber,OE Number,T4A44875,56.0,JAGUAR,4391,1675992480,EUROREPAR,402.0,"Brake Pad Set, disc brake",809529864.0,T4A44875
6,OENumber,OE Number,T4A 44875,56.0,JAGUAR,101,116331,FEBI BILSTEIN,402.0,"Brake Pad Set, disc brake",602741783.0,T4A44875
7,OENumber,OE Number,T4A44875,56.0,JAGUAR,2,8DB 355 023-361,HELLA,402.0,"Brake Pad Set, disc brake",267174459.0,T4A44875
8,OENumber,OE Number,T4A44875,56.0,JAGUAR,4625,8DB 355 023-361,HELLA PAGID,402.0,"Brake Pad Set, disc brake",272026183.0,T4A44875
9,OENumber,OE Number,T4A44875,56.0,JAGUAR,73,MDB3783,MINTEX,402.0,"Brake Pad Set, disc brake",187692461.0,T4A44875
10,OENumber,OE Number,T4A44875,56.0,JAGUAR,39,2214101,TEXTAR,402.0,"Brake Pad Set, disc brake",187410028.0,T4A44875
11,OENumber,OE Number,T4A44875,56.0,JAGUAR,21,671473,VALEO,402.0,"Brake Pad Set, disc brake",702930834.0,T4A44875
0,OENumber,OE Number,036129689B,253.0,VAG,4674,VWSB-006,FEBEST,1710.0,"Rubber Buffer, air filter",1229839372.0,036129689B
1,OENumber,OE Number,036 129 689 B,5.0,AUDI,101,47277,FEBI BILSTEIN,1710.0,"Rubber Buffer, air filter",189127690.0,036129689B
2,OENumber,OE Number,036 129 689 B,104.0,SEAT,101,47277,FEBI BILSTEIN,4261.0,"Buffer, engine cover",918157357.0,036129689B
3,OENumber,OE Number,036 129 689 B,106.0,SKODA,101,47277,FEBI BILSTEIN,,,,036129689B
4,OENumber,OE Number,036 129 689 B,121.0,VW,101,47277,FEBI BILSTEIN,,,,036129689B
0,OENumber,OE Number,4127 0463,55.0,IVECO,101,47540,FEBI BILSTEIN,324.0,"Bellow, air suspension",160812764.0,41270463
1,OENumber,OE Number,41270463,55.0,IVECO,95,030607020274,MAGNETI MARELLI,324.0,"Bellow, air suspension",42487387.0,41270463
0,OENumber,OE Number,5WF 501 611,5.0,AUDI,101,23320,FEBI BILSTEIN,654.0,Wheel Bearing Kit,47320166.0,5WF501611
1,OENumber,OE Number,5WF 501 611,104.0,SEAT,101,23320,FEBI BILSTEIN,653.0,Wheel Hub,60755915.0,5WF501611
2,OENumber,OE Number,5WF 501 611,106.0,SKODA,101,23320,FEBI BILSTEIN,654.0,Wheel Bearing Kit,54768332.0,5WF501611
3,OENumber,OE Number,5WF 501 611,121.0,VW,101,23320,FEBI BILSTEIN,654.0,Wheel Bearing Kit,23262845.0,5WF501611
4,OENumber,OE Number,5WF 501 611,4896.0,CUPRA,101,23320,FEBI BILSTEIN,654.0,Wheel Bearing Kit,358075817.0,5WF501611
5,OENumber,OE Number,5WF 501 611,5.0,AUDI,144,100 752 0003,MEYLE,,,,5WF501611
6,OENumber,OE Number,5WF 501 611,104.0,SEAT,144,100 752 0003,MEYLE,,,,5WF501611
7,OENumber,OE Number,5WF 501 611,106.0,SKODA,144,100 752 0003,MEYLE,,,,5WF501611
8,OENumber,OE Number,5WF 501 611,121.0,VW,144,100 752 0003,MEYLE,,,,5WF501611
9,OENumber,OE Number,5WF 501 611,4896.0,CUPRA,144,100 752 0003,MEYLE,,,,5WF501611
10,OENumber,OE Number,5WF501611,4896.0,CUPRA,129,102019,OPTIMAL,,,,5WF501611
11,OENumber,OE Number,5WF 501 611,5.0,AUDI,50,VKBA 3644,SKF,,,,5WF501611
12,OENumber,OE Number,5WF 501 611,104.0,SEAT,50,VKBA 3644,SKF,,,,5WF501611
13,OENumber,OE Number,5WF 501 611,106.0,SKODA,50,VKBA 3644,SKF,,,,5WF501611
14,OENumber,OE Number,5WF 501 611,121.0,VW,50,VKBA 3644,SKF,,,,5WF501611
15,OENumber,OE Number,5WF 501 611,5.0,AUDI,162,V10-6335,VAICO,,,,5WF501611
16,OENumber,OE Number,5WF 501 611,104.0,SEAT,162,V10-6335,VAICO,,,,5WF501611
17,OENumber,OE Number,5WF 501 611,106.0,SKODA,162,V10-6335,VAICO,,,,5WF501611
18,OENumber,OE Number,5WF 501 611,121.0,VW,162,V10-6335,VAICO,,,,5WF501611
0,OENumber,OE Number,1102864,55.0,IVECO,192,30221A,FAG,655.0,Wheel Bearing,72426130.0,1102864
1,OENumber,OE Number,1102864,35.0,FIAT,50,VKHB 2215,SKF,655.0,Wheel Bearing,23400810.0,1102864
2,OENumber,OE Number,1102864,55.0,IVECO,50,VKHB 2215,SKF,,,,1102864
0,OENumber,OE Number,41218482,55.0,IVECO,134,IV-ES-9363,MOOG,914.0,Tie Rod End,56941908.0,41218482
1,OENumber,OE Number,41218482,2276.0,DEUTZ,134,IV-ES-9363,MOOG,266.0,"Ball Head, gearshift linkage",73488483.0,41218482
2,OENumber,OE Number,41218482,55.0,IVECO,198,0181785,OCAP,266.0,"Ball Head, gearshift linkage",66598598.0,41218482
3,OENumber,OE Number,41218482,55.0,IVECO,161,JTE0151,TRW,,,,41218482
0,OENumber,OE Number,40100673,55.0,IVECO,140,12014190B,CORTECO,630.0,"Shaft Seal, differential",59085778.0,40100673
1,OENumber,OE Number,4010 0673,55.0,IVECO,10,018.670,ELRING,656.0,"Shaft Seal, wheel hub",59085779.0,40100673
2,OENumber,OE Number,4010 0673,55.0,IVECO,101,18585,FEBI BILSTEIN,656.0,"Shaft Seal, wheel hub",8684620.0,40100673
3,,,,,,,,,2048.0,Seal Ring,8684636.0,40100673
4,,,,,,,,,656.0,"Shaft Seal, wheel hub",46885063.0,40100673
0,OENumber,OE Number,41214818,35.0,FIAT,14,40-B87-0,BOGE,854.0,Shock Absorber,10524571.0,41214818
1,OENumber,OE Number,41214818,55.0,IVECO,14,40-B87-0,BOGE,854.0,Shock Absorber,47031325.0,41214818
2,OENumber,OE Number,41214818,68.0,MAGIRUS-DEUTZ,14,40-B87-0,BOGE,854.0,Shock Absorber,47064881.0,41214818
3,OENumber,OE Number,4121 4818,55.0,IVECO,101,20080,FEBI BILSTEIN,854.0,Shock Absorber,11061804.0,41214818
4,OENumber,OE Number,4121 4818,55.0,IVECO,101,20387,FEBI BILSTEIN,854.0,Shock Absorber,647355025.0,41214818
5,OENumber,OE Number,41214818,55.0,IVECO,18,90-3025,KONI,854.0,Shock Absorber,19363459.0,41214818
6,OENumber,OE Number,41214818,55.0,IVECO,4008,MSS016584,MANDO,854.0,Shock Absorber,16507005.0,41214818
7,OENumber,OE Number,41214818,55.0,IVECO,37,T1261,MONROE,854.0,Shock Absorber,66429900.0,41214818
8,OENumber,OE Number,41214818,1024.0,FIAT OM CARELLI ELEV,37,T1261,MONROE,,,,41214818
9,OENumber,OE Number,41214818,35.0,FIAT,32,131 621,SACHS,,,,41214818
10,OENumber,OE Number,41214818,55.0,IVECO,32,131 621,SACHS,,,,41214818
11,OENumber,OE Number,41214818,68.0,MAGIRUS-DEUTZ,32,131 621,SACHS,,,,41214818
12,OENumber,OE Number,41214818,35.0,FIAT,161,JHZ5043,TRW,,,,41214818
13,OENumber,OE Number,41214818,55.0,IVECO,161,JHZ5043,TRW,,,,41214818
14,OENumber,OE Number,41214818,68.0,MAGIRUS-DEUTZ,161,JHZ5043,TRW,,,,41214818
15,OENumber,OE Number,41214818,83.0,OM,161,JHZ5043,TRW,,,,41214818
0,OENumber,OE Number,06L121012K,5.0,AUDI,475,BWP2334,BORG & BECK,1260.0,"Water Pump, engine cooling",153123432.0,06L121012K
1,OENumber,OE Number,06L121012K,5.0,AUDI,31,WPS3070,CONTINENTAL CTAM,1260.0,"Water Pump, engine cooling",868653486.0,06L121012K
2,OENumber,OE Number,06L121012K,121.0,VW,31,WPS3070,CONTINENTAL CTAM,1260.0,"Water Pump, engine cooling",1131101804.0,06L121012K
3,OENumber,OE Number,06L121012K,5.0,AUDI,4391,1682098480,EUROREPAR,1260.0,"Water Pump, engine cooling",347234747.0,06L121012K
4,OENumber,OE Number,06L121012K,106.0,SKODA,4391,1682098480,EUROREPAR,1260.0,"Water Pump, engine cooling",1280051013.0,06L121012K
5,OENumber,OE Number,06L121012K,121.0,VW,4391,1682098480,EUROREPAR,1260.0,"Water Pump, engine cooling",161631046.0,06L121012K
6,OENumber,OE Number,06L121012K,4896.0,CUPRA,4391,1682098480,EUROREPAR,1260.0,"Water Pump, engine cooling",264596000.0,06L121012K
7,OENumber,OE Number,06L 121 012 K,104.0,SEAT,101,102495,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",207624496.0,06L121012K
8,OENumber,OE Number,06L 121 012 K,106.0,SKODA,101,102495,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",1107109371.0,06L121012K
9,OENumber,OE Number,06L 121 012 K,121.0,VW,101,102495,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",585568894.0,06L121012K
10,OENumber,OE Number,06L 121 012 K,4896.0,CUPRA,101,102495,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",345743907.0,06L121012K
11,OENumber,OE Number,06L 121 012 K,5.0,AUDI,101,182330,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",1203209461.0,06L121012K
12,OENumber,OE Number,06L 121 012 K,104.0,SEAT,101,182330,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",1205675441.0,06L121012K
13,OENumber,OE Number,06L 121 012 K,106.0,SKODA,101,182330,FEBI BILSTEIN,1260.0,"Water Pump, engine cooling",238355553.0,06L121012K
14,OENumber,OE Number,06L 121 012 K,121.0,VW,101,182330,FEBI BILSTEIN,,,,06L121012K
15,OENumber,OE Number,06L 121 012 K,5.0,AUDI,181,980320,GK,,,,06L121012K
16,OENumber,OE Number,06L 121 012 K,104.0,SEAT,181,980320,GK,,,,06L121012K
17,OENumber,OE Number,06L 121 012 K,106.0,SKODA,181,980320,GK,,,,06L121012K
18,OENumber,OE Number,06L 121 012 K,121.0,VW,181,980320,GK,,,,06L121012K
19,OENumber,OE Number,06L121012K,104.0,SEAT,95,350984037000,MAGNETI MARELLI,,,,06L121012K
20,OENumber,OE Number,06L121012K,106.0,SKODA,95,350984037000,MAGNETI MARELLI,,,,06L121012K
21,OENumber,OE Number,06L 121 012 K,5.0,AUDI,144,113 220 0026,MEYLE,,,,06L121012K
22,OENumber,OE Number,06L 121 012 K,104.0,SEAT,144,113 220 0026,MEYLE,,,,06L121012K
23,OENumber,OE Number,06L 121 012 K,106.0,SKODA,144,113 220 0026,MEYLE,,,,06L121012K
24,OENumber,OE Number,06L 121 012 K,121.0,VW,144,113 220 0026,MEYLE,,,,06L121012K
25,OENumber,OE Number,06L 121 012 K,4896.0,CUPRA,144,113 220 0026,MEYLE,,,,06L121012K
26,OENumber,OE Number,06L 121 012 K,5.0,AUDI,144,113 220 0033,MEYLE,,,,06L121012K
27,OENumber,OE Number,06L 121 012 K,104.0,SEAT,144,113 220 0033,MEYLE,,,,06L121012K
28,OENumber,OE Number,06L 121 012 K,106.0,SKODA,144,113 220 0033,MEYLE,,,,06L121012K
29,OENumber,OE Number,06L 121 012 K,121.0,VW,144,113 220 0033,MEYLE,,,,06L121012K
30,OENumber,OE Number,06L 121 012 K,4896.0,CUPRA,144,113 220 0033,MEYLE,,,,06L121012K
31,OENumber,OE Number,06L 121 012 K,5.0,AUDI,129,AQ-2348-2,OPTIMAL,,,,06L121012K
32,OENumber,OE Number,06L 121 012 K,104.0,SEAT,129,AQ-2348-2,OPTIMAL,,,,06L121012K
33,OENumber,OE Number,06L 121 012 K,106.0,SKODA,129,AQ-2348-2,OPTIMAL,,,,06L121012K
34,OENumber,OE Number,06L 121 012 K,121.0,VW,129,AQ-2348-2,OPTIMAL,,,,06L121012K
35,OENumber,OE Number,06L 121 012 K,253.0,VAG,129,AQ-2348-2,OPTIMAL,,,,06L121012K
36,OENumber,OE Number,06L 121 012 K,5.0,AUDI,5,7.07152.29.0,PIERBURG,,,,06L121012K
37,OENumber,OE Number,06L 121 012 K,104.0,SEAT,5,7.07152.29.0,PIERBURG,,,,06L121012K
38,OENumber,OE Number,06L 121 012 K,106.0,SKODA,5,7.07152.29.0,PIERBURG,,,,06L121012K
39,OENumber,OE Number,06L 121 012 K,121.0,VW,5,7.07152.29.0,PIERBURG,,,,06L121012K
40,OENumber,OE Number,06L 121 012 K,2858.0,AUDI (FAW),5,7.07152.29.0,PIERBURG,,,,06L121012K
41,OENumber,OE Number,06L 121 012 K,2859.0,VW (FAW),5,7.07152.29.0,PIERBURG,,,,06L121012K
42,OENumber,OE Number,06L 121 012 K,5.0,AUDI,50,VKPA 81231,SKF,,,,06L121012K
43,OENumber,OE Number,06L 121 012 K,104.0,SEAT,50,VKPA 81231,SKF,,,,06L121012K
44,OENumber,OE Number,06L 121 012 K,106.0,SKODA,50,VKPA 81231,SKF,,,,06L121012K
45,OENumber,OE Number,06L 121 012 K,121.0,VW,50,VKPA 81231,SKF,,,,06L121012K
46,OENumber,OE Number,06L 121 012 K,253.0,VAG,209,07.19.311,TRUCKTEC AUTOMOTIVE,,,,06L121012K
47,OENumber,OE Number,06L121012K,121.0,VW,162,V10-50094,VAICO,,,,06L121012K
0,OENumber,OE Number,4F0598611B,5.0,AUDI,475,BWK1118,BORG & BECK,654.0,Wheel Bearing Kit,117782914.0,4F0598611B
1,OENumber,OE Number,4F0598611B,121.0,VW,475,BWK1118,BORG & BECK,654.0,Wheel Bearing Kit,442833316.0,4F0598611B
2,OENumber,OE Number,4F0 598 611 B,253.0,VAG,475,BWK1118,BORG & BECK,654.0,Wheel Bearing Kit,1139122030.0,4F0598611B
3,OENumber,OE Number,4F0598611B,5.0,AUDI,4391,1637969480,EUROREPAR,654.0,Wheel Bearing Kit,72506715.0,4F0598611B
4,OENumber,OE Number,4F0 598 611 B,5.0,AUDI,4391,1681961580,EUROREPAR,653.0,Wheel Hub,155559835.0,4F0598611B
5,OENumber,OE Number,4F0 598 611 B,5.0,AUDI,192,713 6108 10,FAG,654.0,Wheel Bearing Kit,47965292.0,4F0598611B
6,OENumber,OE Number,4F0598611B,5.0,AUDI,192,713 6108 10,FAG,653.0,Wheel Hub,1321157602.0,4F0598611B
