matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,83 22 5 A12 A00,16.0,BMW,162,V60-0449,VAICO,3069.0,Automatic Transmission Fluid,1163001364.0,"['V', 'O']",83225A12A00
OENumber,OE Number,83 22 5 A12 A00,16.0,BMW,68,AA01.500.001,ZF,3069.0,Automatic Transmission Fluid,1292001478.0,"['V', 'O']",83225A12A00
OENumber,OE Number,83 22 5 A12 A00,16.0,BMW,68,AA02.836.455,ZF,3069.0,Automatic Transmission Fluid,203550233.0,"['V', 'O']",83225A12A00
,,,,,,,,3069.0,Automatic Transmission Fluid,1234662090.0,"['V', 'O']",83225A12A00
OENumber,OE Number,958.253.039.00,92.0,PORSCHE,10,691.780,ELRING,27.0,"Gasket, exhaust manifold",9380412.0,"['V', 'O', 'M']",95825303900
OENumber,OE Number,958.253.039.00,92.0,PORSCHE,9,71-42801-00,VICTOR REINZ,141.0,"Gasket, charger",9380428.0,"['V', 'O', 'M']",95825303900
,,,,,,,,27.0,"Gasket, exhaust manifold",8536464.0,"['V', 'O', 'M']",95825303900
OENumber,OE Number,5G0949102,121.0,VW,61,337-0241,TYC,50.0,Exterior Mirror,146210660.0,"['V', 'O']",5G0949102
OENumber,OE Number,5G0949102,121.0,VW,61,337-0241-3,TYC,62.0,Direction Indicator,146210664.0,"['V', 'O']",5G0949102
OENumber,OE Number,5G0949102,121.0,VW,61,337-0243,TYC,50.0,Exterior Mirror,146210673.0,"['V', 'O']",5G0949102
OENumber,OE Number,5G0949102,121.0,VW,61,337-0245,TYC,50.0,Exterior Mirror,146210682.0,"['V', 'O']",5G0949102
OENumber,OE Number,15208-H890C,80.0,NISSAN,350,ADN12110,BLUE PRINT,7.0,Oil Filter,101441146.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,475,BFO4161,BORG & BECK,7.0,Oil Filter,117441763.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208H890C,80.0,NISSAN,4391,E149142,EUROREPAR,7.0,Oil Filter,364712900.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,101,184078,FEBI BILSTEIN,7.0,Oil Filter,1306841874.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,256,OP 581,FILTRON,7.0,Oil Filter,84281074.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,81,H20W08,HENGST FILTER,536.0,"Filter, operating hydraulics",860086068.0,['O'],A1756514AP24
OENumber,OE Number,15208H890C,80.0,NISSAN,4501,LFOS155,LUCAS,7.0,Oil Filter,38028316.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208H890C,80.0,NISSAN,95,154078723199,MAGNETI MARELLI,416.0,"Hydraulic Filter, automatic transmission",1205052245.0,"['V', 'O']",A1756514AP24
OENumber,OE Number,15208H890C,80.0,NISSAN,95,154084619310,MAGNETI MARELLI,417.0,"Hydraulic Filter, steering",1205052246.0,"['V', 'O']",A1756514AP24
OENumber,OE Number,15208H890C,80.0,NISSAN,287,OC 109/1,MAHLE,536.0,"Filter, operating hydraulics",983488893.0,['O'],A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,4,W 7041,MANN-FILTER,7.0,Oil Filter,1315942654.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,133,61559,MAPCO,7.0,Oil Filter,1230421112.0,"['V', 'O', 'M']",A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,324,WL7143,WIX FILTERS,7.0,Oil Filter,42951626.0,"['V', 'O', 'M']",A1756514AP24
,,,,,,,,7.0,Oil Filter,92872864.0,"['V', 'O', 'M']",A1756514AP24
,,,,,,,,7.0,Oil Filter,186807700.0,"['V', 'O', 'M']",A1756514AP24
,,,,,,,,536.0,"Filter, operating hydraulics",562132991.0,['O'],A1756514AP24
,,,,,,,,7.0,Oil Filter,56546183.0,"['V', 'O', 'M']",A1756514AP24
,,,,,,,,7.0,Oil Filter,98493183.0,"['V', 'O', 'M']",A1756514AP24
,,,,,,,,536.0,"Filter, operating hydraulics",861788521.0,['O'],A1756514AP24
OENumber,OE Number,15208-H890C,80.0,NISSAN,350,ADN12110,BLUE PRINT,7.0,Oil Filter,101441146.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,475,BFO4161,BORG & BECK,7.0,Oil Filter,117441763.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208H890C,80.0,NISSAN,4391,E149142,EUROREPAR,7.0,Oil Filter,364712900.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,101,184078,FEBI BILSTEIN,7.0,Oil Filter,1306841874.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,256,OP 581,FILTRON,7.0,Oil Filter,84281074.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,81,H20W08,HENGST FILTER,536.0,"Filter, operating hydraulics",860086068.0,['O'],CBP-1897R
OENumber,OE Number,15208H890C,80.0,NISSAN,4501,LFOS155,LUCAS,7.0,Oil Filter,38028316.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208H890C,80.0,NISSAN,95,154078723199,MAGNETI MARELLI,416.0,"Hydraulic Filter, automatic transmission",1205052245.0,"['V', 'O']",CBP-1897R
OENumber,OE Number,15208H890C,80.0,NISSAN,95,154084619310,MAGNETI MARELLI,417.0,"Hydraulic Filter, steering",1205052246.0,"['V', 'O']",CBP-1897R
OENumber,OE Number,15208H890C,80.0,NISSAN,287,OC 109/1,MAHLE,536.0,"Filter, operating hydraulics",983488893.0,['O'],CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,4,W 7041,MANN-FILTER,7.0,Oil Filter,1315942654.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,133,61559,MAPCO,7.0,Oil Filter,1230421112.0,"['V', 'O', 'M']",CBP-1897R
OENumber,OE Number,15208-H890C,80.0,NISSAN,324,WL7143,WIX FILTERS,7.0,Oil Filter,42951626.0,"['V', 'O', 'M']",CBP-1897R
,,,,,,,,7.0,Oil Filter,92872864.0,"['V', 'O', 'M']",CBP-1897R
,,,,,,,,7.0,Oil Filter,186807700.0,"['V', 'O', 'M']",CBP-1897R
,,,,,,,,536.0,"Filter, operating hydraulics",562132991.0,['O'],CBP-1897R
,,,,,,,,7.0,Oil Filter,56546183.0,"['V', 'O', 'M']",CBP-1897R
,,,,,,,,7.0,Oil Filter,98493183.0,"['V', 'O', 'M']",CBP-1897R
,,,,,,,,536.0,"Filter, operating hydraulics",861788521.0,['O'],CBP-1897R
OENumber,OE Number,4009 Q4,21.0,CITROËN,30,1 987 946 118,BOSCH,305.0,V-Ribbed Belt,2494804.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009 Q4,88.0,PEUGEOT,30,1 987 946 118,BOSCH,305.0,V-Ribbed Belt,16349602.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,31,4PK922 ELAST,CONTINENTAL CTAM,305.0,V-Ribbed Belt,396655523.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,31,4PK922 ELAST,CONTINENTAL CTAM,305.0,V-Ribbed Belt,49025701.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,4391,1612163380,EUROREPAR,305.0,V-Ribbed Belt,69412790.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,4391,1612163380,EUROREPAR,305.0,V-Ribbed Belt,1212360136.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,4468.0,DS,4391,1612163380,EUROREPAR,305.0,V-Ribbed Belt,56002377.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,101,38444,FEBI BILSTEIN,305.0,V-Ribbed Belt,60579828.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,101,38444,FEBI BILSTEIN,542.0,V-Ribbed Belt Set,437065575.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,804.0,CITROËN/PEUGEOT,181,791927,GK,4172.0,Water Pump + V-Ribbed Belt Kit,603023087.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,95,341200005131,MAGNETI MARELLI,542.0,V-Ribbed Belt Set,437065846.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,36.0,FORD,95,341200005131,MAGNETI MARELLI,305.0,V-Ribbed Belt,207834535.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,95,341200005131,MAGNETI MARELLI,542.0,V-Ribbed Belt Set,1305247212.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,804.0,CITROËN/PEUGEOT,95,341200005131,MAGNETI MARELLI,4172.0,Water Pump + V-Ribbed Belt Kit,23602683.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,133,240917E,MAPCO,305.0,V-Ribbed Belt,23632537.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,133,240917E,MAPCO,305.0,V-Ribbed Belt,150526502.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,133,240917E,MAPCO,305.0,V-Ribbed Belt,51018370.0,"['V', 'O', 'M']",4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,133,240917E,MAPCO,,,,,4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,144,050 004 0922/E,MEYLE,,,,,4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,204,529 0301 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,204,529 0301 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,204,529 0301 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,204,529 0301 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,204,529 0301 30,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,204,529 0301 30,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,204,529 0301 30,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,204,529 0301 30,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,204,529 0322 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,204,529 0322 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,204,529 0322 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,204,529 0322 10,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,204,FB 4EPK922,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,204,FB 4EPK922,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,204,FB 4EPK922,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,204,FB 4EPK922,Schaeffler INA,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,50,VKMA 34700-1,SKF,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,50,VKMC 34700,SKF,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,50,VKMV 4SK922,SKF,,,,,4009 Q4
OENumber,OE Number,4009 Q4,21.0,CITROËN,301,304 617,TOPRAN,,,,,4009 Q4
OENumber,OE Number,4009 Q4,88.0,PEUGEOT,301,304 617,TOPRAN,,,,,4009 Q4
OENumber,OE Number,4009.Q4,21.0,CITROËN,108,8640 400922SF,TRISCAN,,,,,4009 Q4
OENumber,OE Number,4009Q4,21.0,CITROËN,108,8640 400922SF,TRISCAN,,,,,4009 Q4
OENumber,OE Number,4009.Q4,88.0,PEUGEOT,108,8640 400922SF,TRISCAN,,,,,4009 Q4
OENumber,OE Number,4009Q4,88.0,PEUGEOT,108,8640 400922SF,TRISCAN,,,,,4009 Q4
OENumber,OE Number,A 000 420 07 05,74.0,MERCEDES-BENZ,89,LP2289,DELPHI,402.0,"Brake Pad Set, disc brake",39730198.0,"['V', 'O', 'A']",14075-W0401
OENumber,OE Number,A0004200705,74.0,MERCEDES-BENZ,95,363700450091,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",347404593.0,"['V', 'O', 'A']",14075-W0401
OENumber,OE Number,A 000 420 07 05,26.0,DAIMLER,133,6646,MAPCO,402.0,"Brake Pad Set, disc brake",230292845.0,"['V', 'O', 'A']",14075-W0401
OENumber,OE Number,A 000 420 07 05,74.0,MERCEDES-BENZ,50,VKBP 90056,SKF,402.0,"Brake Pad Set, disc brake",1240441119.0,"['V', 'O', 'A']",14075-W0401
OENumber,OE Number,A 000 420 07 05,26.0,DAIMLER,161,GDB1920,TRW,402.0,"Brake Pad Set, disc brake",66110222.0,"['V', 'O', 'A']",14075-W0401
OENumber,OE Number,A 0004200705,74.0,MERCEDES-BENZ,162,V30-3686,VAICO,3405.0,"Brake Kit, disc brake",833833058.0,"['V', 'O', 'A']",14075-W0401
OENumber,OE Number,A 000 420 07 05,74.0,MERCEDES-BENZ,89,LP2289,DELPHI,402.0,"Brake Pad Set, disc brake",39730198.0,"['V', 'O', 'A']",A0004200705
OENumber,OE Number,A0004200705,74.0,MERCEDES-BENZ,95,363700450091,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",347404593.0,"['V', 'O', 'A']",A0004200705
OENumber,OE Number,A 000 420 07 05,26.0,DAIMLER,133,6646,MAPCO,402.0,"Brake Pad Set, disc brake",230292845.0,"['V', 'O', 'A']",A0004200705
OENumber,OE Number,A 000 420 07 05,74.0,MERCEDES-BENZ,50,VKBP 90056,SKF,402.0,"Brake Pad Set, disc brake",1240441119.0,"['V', 'O', 'A']",A0004200705
OENumber,OE Number,A 000 420 07 05,26.0,DAIMLER,161,GDB1920,TRW,402.0,"Brake Pad Set, disc brake",66110222.0,"['V', 'O', 'A']",A0004200705
OENumber,OE Number,A 0004200705,74.0,MERCEDES-BENZ,162,V30-3686,VAICO,3405.0,"Brake Kit, disc brake",833833058.0,"['V', 'O', 'A']",A0004200705
OENumber,OE Number,A 260 200 11 00,74.0,MERCEDES-BENZ,181,980567,GK,1260.0,"Water Pump, engine cooling",882851042.0,"['V', 'O', 'M']",A2602001100
OENumber,OE Number,A260 200 1100,74.0,MERCEDES-BENZ,209,02.19.414,TRUCKTEC AUTOMOTIVE,1260.0,"Water Pump, engine cooling",1230430119.0,"['V', 'O', 'M']",A2602001100
OENumber,OE Number,43330-19275,111.0,TOYOTA,4010,SB-T222,555,2462.0,Ball Joint,280819874.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,43330-19275,111.0,TOYOTA,4401,CB0418,CTR,2462.0,Ball Joint,1127295273.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,4333019275,111.0,TOYOTA,89,TC1994,DELPHI,2462.0,Ball Joint,40011296.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,4333019275,842.0,LEXUS,89,TC1994,DELPHI,2462.0,Ball Joint,155538243.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,43330-19275,111.0,TOYOTA,4674,0120-ZZE150,FEBEST,2462.0,Ball Joint,18117148.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,43330-19275,111.0,TOYOTA,35,37243 01,LEMFÖRDER,2462.0,Ball Joint,19082952.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,43330-19275,842.0,LEXUS,35,37243 01,LEMFÖRDER,2462.0,Ball Joint,57167896.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,4333019275,111.0,TOYOTA,37,L13548,MONROE,2462.0,Ball Joint,50573795.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,4333019275,842.0,LEXUS,37,L13548,MONROE,2462.0,Ball Joint,66242165.0,"['V', 'O']",45251-T2G-A01
OENumber,OE Number,4333019275,111.0,TOYOTA,134,TO-BJ-6579,MOOG,,,,,45251-T2G-A01
OENumber,OE Number,4333019275,842.0,LEXUS,134,TO-BJ-6579,MOOG,,,,,45251-T2G-A01
OENumber,OE Number,43330-19275,111.0,TOYOTA,108,8500 13548,TRISCAN,,,,,45251-T2G-A01
OENumber,OE Number,43330-19275,842.0,LEXUS,108,8500 13548,TRISCAN,,,,,45251-T2G-A01
OENumber,OE Number,43330-19275,111.0,TOYOTA,161,JBJ1072,TRW,,,,,45251-T2G-A01
OENumber,OE Number,43330-19275,842.0,LEXUS,161,JBJ1072,TRW,,,,,45251-T2G-A01
OENumber,OE Number,43330-19275,111.0,TOYOTA,4010,SB-T222,555,2462.0,Ball Joint,280819874.0,"['V', 'O']",1682775580
OENumber,OE Number,43330-19275,111.0,TOYOTA,4401,CB0418,CTR,2462.0,Ball Joint,1127295273.0,"['V', 'O']",1682775580
OENumber,OE Number,4333019275,111.0,TOYOTA,89,TC1994,DELPHI,2462.0,Ball Joint,40011296.0,"['V', 'O']",1682775580
OENumber,OE Number,4333019275,842.0,LEXUS,89,TC1994,DELPHI,2462.0,Ball Joint,155538243.0,"['V', 'O']",1682775580
OENumber,OE Number,43330-19275,111.0,TOYOTA,4674,0120-ZZE150,FEBEST,2462.0,Ball Joint,18117148.0,"['V', 'O']",1682775580
OENumber,OE Number,43330-19275,111.0,TOYOTA,35,37243 01,LEMFÖRDER,2462.0,Ball Joint,19082952.0,"['V', 'O']",1682775580
OENumber,OE Number,43330-19275,842.0,LEXUS,35,37243 01,LEMFÖRDER,2462.0,Ball Joint,57167896.0,"['V', 'O']",1682775580
OENumber,OE Number,4333019275,111.0,TOYOTA,37,L13548,MONROE,2462.0,Ball Joint,50573795.0,"['V', 'O']",1682775580
OENumber,OE Number,4333019275,842.0,LEXUS,37,L13548,MONROE,2462.0,Ball Joint,66242165.0,"['V', 'O']",1682775580
OENumber,OE Number,4333019275,111.0,TOYOTA,134,TO-BJ-6579,MOOG,,,,,1682775580
OENumber,OE Number,4333019275,842.0,LEXUS,134,TO-BJ-6579,MOOG,,,,,1682775580
OENumber,OE Number,43330-19275,111.0,TOYOTA,108,8500 13548,TRISCAN,,,,,1682775580
OENumber,OE Number,43330-19275,842.0,LEXUS,108,8500 13548,TRISCAN,,,,,1682775580
OENumber,OE Number,43330-19275,111.0,TOYOTA,161,JBJ1072,TRW,,,,,1682775580
OENumber,OE Number,43330-19275,842.0,LEXUS,161,JBJ1072,TRW,,,,,1682775580
OENumber,OE Number,43330-19275,111.0,TOYOTA,4010,SB-T222,555,2462.0,Ball Joint,280819874.0,"['V', 'O']",43330-19275
OENumber,OE Number,43330-19275,111.0,TOYOTA,4401,CB0418,CTR,2462.0,Ball Joint,1127295273.0,"['V', 'O']",43330-19275
OENumber,OE Number,4333019275,111.0,TOYOTA,89,TC1994,DELPHI,2462.0,Ball Joint,40011296.0,"['V', 'O']",43330-19275
OENumber,OE Number,4333019275,842.0,LEXUS,89,TC1994,DELPHI,2462.0,Ball Joint,155538243.0,"['V', 'O']",43330-19275
OENumber,OE Number,43330-19275,111.0,TOYOTA,4674,0120-ZZE150,FEBEST,2462.0,Ball Joint,18117148.0,"['V', 'O']",43330-19275
OENumber,OE Number,43330-19275,111.0,TOYOTA,35,37243 01,LEMFÖRDER,2462.0,Ball Joint,19082952.0,"['V', 'O']",43330-19275
OENumber,OE Number,43330-19275,842.0,LEXUS,35,37243 01,LEMFÖRDER,2462.0,Ball Joint,57167896.0,"['V', 'O']",43330-19275
OENumber,OE Number,4333019275,111.0,TOYOTA,37,L13548,MONROE,2462.0,Ball Joint,50573795.0,"['V', 'O']",43330-19275
OENumber,OE Number,4333019275,842.0,LEXUS,37,L13548,MONROE,2462.0,Ball Joint,66242165.0,"['V', 'O']",43330-19275
OENumber,OE Number,4333019275,111.0,TOYOTA,134,TO-BJ-6579,MOOG,,,,,43330-19275
OENumber,OE Number,4333019275,842.0,LEXUS,134,TO-BJ-6579,MOOG,,,,,43330-19275
OENumber,OE Number,43330-19275,111.0,TOYOTA,108,8500 13548,TRISCAN,,,,,43330-19275
OENumber,OE Number,43330-19275,842.0,LEXUS,108,8500 13548,TRISCAN,,,,,43330-19275
OENumber,OE Number,43330-19275,111.0,TOYOTA,161,JBJ1072,TRW,,,,,43330-19275
OENumber,OE Number,43330-19275,842.0,LEXUS,161,JBJ1072,TRW,,,,,43330-19275
OENumber,OE Number,45022TLAA02,45.0,HONDA,95,363700428098,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",1212502875.0,"['V', 'O', 'A']",45022-TLA-A02
OENumber,OE Number,42200SNA952,45.0,HONDA,475,BWK1528,BORG & BECK,654.0,Wheel Bearing Kit,442784769.0,"['V', 'O', 'A']",42200-SNA-952
OENumber,OE Number,42200-SNA-952,45.0,HONDA,4674,0382-FDMR,FEBEST,653.0,Wheel Hub,155557723.0,"['V', 'O', 'A']",42200-SNA-952
OENumber,OE Number,42200SNA952,45.0,HONDA,6375,GH34640M,GMB,653.0,Wheel Hub,1321178552.0,"['V', 'O', 'A']",42200-SNA-952
OENumber,OE Number,04479-33130,25.0,DAIHATSU,4674,0175-ACU15F,FEBEST,405.0,"Repair Kit, brake caliper",155546252.0,"['V', 'O', 'A']",04479-33130
OENumber,OE Number,04479-33130,111.0,TOYOTA,4674,0175-ACU15F,FEBEST,,,,,04479-33130
OENumber,OE Number,PE01188G1A,72.0,MAZDA,89,ES21210-12B1,DELPHI,3922.0,Lambda Sensor,1133841296.0,"['V', 'O', 'M']",447140-11716S
OENumber,OE Number,PE01188G1A,72.0,MAZDA,95,466016355212,MAGNETI MARELLI,3922.0,Lambda Sensor,1119111835.0,"['V', 'O', 'M']",447140-11716S
OENumber,OE Number,PE01-18-8G1A,72.0,MAZDA,108,8845 50026,TRISCAN,3922.0,Lambda Sensor,1279542784.0,"['V', 'O', 'M']",447140-11716S
OENumber,OE Number,PE01188G1A,72.0,MAZDA,89,ES21210-12B1,DELPHI,3922.0,Lambda Sensor,1133841296.0,"['V', 'O', 'M']",PE01-18-8G1A
OENumber,OE Number,PE01188G1A,72.0,MAZDA,95,466016355212,MAGNETI MARELLI,3922.0,Lambda Sensor,1119111835.0,"['V', 'O', 'M']",PE01-18-8G1A
OENumber,OE Number,PE01-18-8G1A,72.0,MAZDA,108,8845 50026,TRISCAN,3922.0,Lambda Sensor,1279542784.0,"['V', 'O', 'M']",PE01-18-8G1A
