matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU
OENumber,OE Number,52124860AM,20.0,CHRYSLER,4674,CRAB-GRCHIVSF-KIT,FEBEST,1281.0,"Repair Kit, axle beam",1216441466.0,41060-0M8XC01
OENumber,OE Number,5Q0 820 679C,5.0,AUDI,89,CB1003V,DELPHI,183.0,"Expansion Valve, air conditioning",401376215.0,41060-0M8XC01
OENumber,OE Number,5Q0 820 679C,104.0,SEAT,89,CB1003V,DELPHI,183.0,"Expansion Valve, air conditioning",459690637.0,41060-0M8XC01
OENumber,OE Number,5Q0 820 679C,106.0,SKODA,89,CB1003V,DELPHI,183.0,"Expansion Valve, air conditioning",1373166279.0,41060-0M8XC01
OENumber,OE Number,5Q0 820 679C,121.0,VW,89,CB1003V,DELPHI,183.0,"Expansion Valve, air conditioning",1120046200.0,41060-0M8XC01
OENumber,OE Number,5Q0820679C,69.0,MAN,89,CB1013V,DELPHI,183.0,"Expansion Valve, air conditioning",13832642.0,41060-0M8XC01
OENumber,OE Number,5Q0820679C,5.0,AUDI,287,AVE 172 000S,MAHLE,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,69.0,MAN,287,AVE 172 000S,MAHLE,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,104.0,SEAT,287,AVE 172 000S,MAHLE,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,106.0,SKODA,287,AVE 172 000S,MAHLE,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,121.0,VW,287,AVE 172 000S,MAHLE,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,4896.0,CUPRA,287,AVE 172 000S,MAHLE,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,5.0,AUDI,123,999373,NISSENS,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,69.0,MAN,123,999373,NISSENS,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,104.0,SEAT,123,999373,NISSENS,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,106.0,SKODA,123,999373,NISSENS,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,121.0,VW,123,999373,NISSENS,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,4896.0,CUPRA,123,999373,NISSENS,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,5.0,AUDI,21,715299,VALEO,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,104.0,SEAT,21,715299,VALEO,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,106.0,SKODA,21,715299,VALEO,,,,41060-0M8XC01
OENumber,OE Number,5Q0820679C,121.0,VW,21,715299,VALEO,,,,41060-0M8XC01
OENumber,OE Number,52124860AM,20.0,CHRYSLER,4674,CRAB-GRCHIVSF-KIT,FEBEST,1281.0,"Repair Kit, axle beam",1216441466.0,52124860AM
OENumber,OE Number,5Q0 820 679C,5.0,AUDI,89,CB1003V,DELPHI,183.0,"Expansion Valve, air conditioning",401376215.0,52124860AM
