matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,976062H010AS,184.0,KIA,287,AC 442 000P,MAHLE,448.0,"Condenser, air conditioning",14179376.0,"['V', 'O']",97606-2H010AS
OENumber,OE Number,976062H010AS,183.0,HYUNDAI,123,940006,NISSENS,,,,,97606-2H010AS
OENumber,OE Number,976062H010AS,184.0,KIA,123,940006,NISSENS,,,,,97606-2H010AS
OENumber,OE Number,976062H010AS,183.0,HYUNDAI,123,94981,NISSENS,,,,,97606-2H010AS
OENumber,OE Number,976062H010AS,184.0,KIA,123,94981,NISSENS,,,,,97606-2H010AS
OENumber,OE Number,97606-2H010AS,183.0,HYUNDAI,21,814351,VALEO,,,,,97606-2H010AS
OENumber,OE Number,976062H010AS,183.0,HYUNDAI,21,814351,VALEO,,,,,97606-2H010AS
OENumber,OE Number,97606-2H010AS,184.0,KIA,21,814351,VALEO,,,,,97606-2H010AS
OENumber,OE Number,976062H010AS,184.0,KIA,21,814351,VALEO,,,,,97606-2H010AS
OENumber,OE Number,62 02 249 83R,93.0,RENAULT,355,6.70813,DT Spare Parts,938.0,Bumper,1287485489.0,"['V', 'O']",620224983R
OENumber,OE Number,62 02 249 83R,139.0,DACIA,355,6.70813,DT Spare Parts,,,,,620224983R
OENumber,OE Number,LR122710,1820.0,LAND ROVER,5568,MX03500024,MATRIX PRO,3219.0,Coolant Flange,1384444635.0,"['V', 'O', 'M']",LR067369
OENumber,OE Number,LR122710,1820.0,LAND ROVER,5568,MX03501131,MATRIX PRO,546.0,Coolant Pipe,1384444642.0,"['V', 'O']",LR067369
OENumber,OE Number,LR122710,1820.0,LAND ROVER,301,601 387,TOPRAN,546.0,Coolant Pipe,1352669548.0,"['V', 'O']",LR067369
OENumber,OE Number,LR122710,1820.0,LAND ROVER,5568,MX03500024,MATRIX PRO,3219.0,Coolant Flange,1384444635.0,"['V', 'O', 'M']",LR122710
OENumber,OE Number,LR122710,1820.0,LAND ROVER,5568,MX03501131,MATRIX PRO,546.0,Coolant Pipe,1384444642.0,"['V', 'O']",LR122710
OENumber,OE Number,LR122710,1820.0,LAND ROVER,301,601 387,TOPRAN,546.0,Coolant Pipe,1352669548.0,"['V', 'O']",LR122710
OENumber,OE Number,68291038AC,20.0,CHRYSLER,6430,166419,Autostar Germany,251.0,"Mounting, control/trailing arm",1441275308.0,"['V', 'O', 'A']",68291038AC
OENumber,OE Number,68291038AC,20.0,CHRYSLER,6430,166420,Autostar Germany,251.0,"Mounting, control/trailing arm",1441275305.0,"['V', 'O', 'A']",68291038AC
OENumber,OE Number,68291038AC,20.0,CHRYSLER,4674,1620-164R,FEBEST,2462.0,Ball Joint,155559770.0,"['V', 'O']",68291038AC
OENumber,OE Number,68291038AC,20.0,CHRYSLER,4674,BZAB-014,FEBEST,251.0,"Mounting, control/trailing arm",155566571.0,"['V', 'O', 'A']",68291038AC
OENumber,OE Number,68291038AC,20.0,CHRYSLER,4674,BZAB-015,FEBEST,251.0,"Mounting, control/trailing arm",155566572.0,"['V', 'O', 'A']",68291038AC
OENumber,OE Number,68291038AC,20.0,CHRYSLER,4674,BZAB-049,FEBEST,251.0,"Mounting, control/trailing arm",155566609.0,"['V', 'O', 'A']",68291038AC
OENumber,OE Number,C9241-6MA0B,80.0,NISSAN,4674,0517P-CX7,FEBEST,193.0,"Bellow, drive shaft",155558871.0,"['V', 'O']",C9241-6MA0B
OENumber,OE Number,L567102D5,72.0,MAZDA,140,49138944,CORTECO,4317.0,"Seal Ring, spark plug shaft",1387407635.0,"['V', 'O', 'M']",L567-10-2D5
OENumber,OE Number,L567-10-2D5,72.0,MAZDA,10,709.690,ELRING,321.0,"Gasket, cylinder head cover",973250307.0,"['V', 'O', 'M']",L567-10-2D5
OENumber,OE Number,L567-10-2D5,72.0,MAZDA,4674,FDCP-003,FEBEST,4317.0,"Seal Ring, spark plug shaft",1134803078.0,"['V', 'O', 'M']",L567-10-2D5
OENumber,OE Number,1661 8935,55.0,IVECO,355,7.11384,DT Spare Parts,2736.0,"Fastening Bolt, stabiliser bar",999704935.0,"['V', 'O', 'A']",16618935
OENumber,OE Number,1727 9081,55.0,IVECO,355,7.59260,DT Spare Parts,3305.0,"Seal Ring, oil cooler",101955284.0,"['V', 'O', 'M']",17279081
OENumber,OE Number,4121 0621,55.0,IVECO,355,7.40045,DT Spare Parts,1650.0,Selector-/Shift Rod,517282012.0,"['V', 'O']",41210621
OENumber,OE Number,4253 7365,55.0,IVECO,355,7.34171,DT Spare Parts,781.0,"Repair kit, automatic adjustment",424879392.0,"['V', 'O', 'A']",42537365
OENumber,OE Number,4182 3129,55.0,IVECO,355,7.32521,DT Spare Parts,655.0,Wheel Bearing,101953598.0,"['V', 'O', 'A']",41823129
OENumber,OE Number,4253 7758,55.0,IVECO,355,10.23325,DT Spare Parts,1741.0,"Adjusting Bolt, braking system",242719062.0,"['V', 'O', 'A']",42537758
OENumber,OE Number,5 0034 6074,55.0,IVECO,355,7.56621,DT Spare Parts,1485.0,Sensor,216538815.0,[],500346074
OENumber,OE Number,718 4091,55.0,IVECO,355,7.32200,DT Spare Parts,1749.0,"Protection Lid, wheel hub",101953564.0,"['V', 'O', 'A']",7184091
OENumber,OE Number,718 4091,55.0,IVECO,355,7.32200SP,DT Spare Parts,1749.0,"Protection Lid, wheel hub",538734166.0,"['V', 'O', 'A']",7184091
OENumber,OE Number,816 1343,55.0,IVECO,355,7.21342,DT Spare Parts,475.0,Radiator Hose,101953158.0,"['V', 'O', 'M']",8161343
OENumber,OE Number,9316 1626,55.0,IVECO,355,7.92442,DT Spare Parts,3046.0,"Wedge Unit, drum brake",101955888.0,"['O', 'A']",93161626
OENumber,OE Number,9031148020,111.0,TOYOTA,140,19034443B,CORTECO,572.0,"Shaft Seal, crankshaft",59232387.0,"['V', 'O', 'M']",90311-48020
OENumber,OE Number,90311-48020,111.0,TOYOTA,10,853.500,ELRING,572.0,"Shaft Seal, crankshaft",484503041.0,"['V', 'O', 'M']",90311-48020
OENumber,OE Number,90311-48020,111.0,TOYOTA,101,104824,FEBI BILSTEIN,2048.0,Seal Ring,484503042.0,['U'],90311-48020
OENumber,OE Number,90311-48020,111.0,TOYOTA,204,21535,Schaeffler INA,572.0,"Shaft Seal, crankshaft",427542185.0,"['V', 'O', 'M']",90311-48020
OENumber,OE Number,9031148020,111.0,TOYOTA,204,21535,Schaeffler INA,572.0,"Shaft Seal, crankshaft",1200844674.0,"['V', 'O', 'M']",90311-48020
OENumber,OE Number,90311-48020,111.0,TOYOTA,204,559 1012 30,Schaeffler INA,1389.0,Timing Chain Kit,1223342558.0,"['V', 'O', 'M']",90311-48020
OENumber,OE Number,9031148020,111.0,TOYOTA,204,559 1012 30,Schaeffler INA,572.0,"Shaft Seal, crankshaft",8645375.0,"['V', 'O', 'M']",90311-48020
OENumber,OE Number,90311-48020,842.0,LEXUS,204,559 1012 30,Schaeffler INA,,,,,90311-48020
OENumber,OE Number,9031148020,842.0,LEXUS,204,559 1012 30,Schaeffler INA,,,,,90311-48020
OENumber,OE Number,90311-48020,111.0,TOYOTA,9,81-53649-00,VICTOR REINZ,,,,,90311-48020
OENumber,OE Number,88320-6A310,3137.0,TOYOTA (FAW),21,811214,VALEO,447.0,"Compressor, air conditioning",1430130932.0,"['V', 'O', 'M']",88320-6A310
OENumber,OE Number,883206A310,3137.0,TOYOTA (FAW),21,811214,VALEO,,,,,88320-6A310
OENumber,OE Number,03100-00100,183.0,HYUNDAI,101,14738,FEBI BILSTEIN,3069.0,Automatic Transmission Fluid,46531854.0,"['V', 'O']",03100-00100
OENumber,OE Number,03100-00100,183.0,HYUNDAI,101,29738,FEBI BILSTEIN,3069.0,Automatic Transmission Fluid,47946040.0,"['V', 'O']",03100-00100
OENumber,OE Number,807211HB0A,80.0,NISSAN,95,350103114300,MAGNETI MARELLI,1561.0,Window Regulator,43225877.0,"['V', 'O']",80721-1HB0A
OENumber,OE Number,9945 0512,55.0,IVECO,355,7.51269,DT Spare Parts,1274.0,Valve Seat,1343189894.0,"['V', 'O', 'M']",99450512
OENumber,OE Number,355 5488,55.0,IVECO,355,7.32180,DT Spare Parts,2065.0,"Nut, kingpin",424855246.0,"['V', 'O', 'A']",3555488
OENumber,OE Number,58 0133 1271,55.0,IVECO,355,7.15506,DT Spare Parts,1526.0,Accelerator Pedal,424797360.0,"['V', 'O']",5801331271
OENumber,OE Number,MR510537,77.0,MITSUBISHI,166,D5L016,AISIN,78.0,Brake Caliper,68310678.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,166,D5L017,AISIN,78.0,Brake Caliper,68310822.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,350,ADBP450038,BLUE PRINT,78.0,Brake Caliper,1226454312.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,101,178138,FEBI BILSTEIN,78.0,Brake Caliper,1226038388.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,62,FCL694687,FERODO,78.0,Brake Caliper,27422775.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,2,8AC 355 386-251,HELLA,78.0,Brake Caliper,5037469.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,4625,8AC 355 386-251,HELLA PAGID,78.0,Brake Caliper,132371276.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,133,144236,MAPCO,78.0,Brake Caliper,1324661627.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,108,8170 343128,TRISCAN,78.0,Brake Caliper,50434292.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,108,8175 42107,TRISCAN,78.0,Brake Caliper,1352433764.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,161,BCS751,TRW,78.0,Brake Caliper,148245578.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,MR510537,77.0,MITSUBISHI,161,BHU265,TRW,78.0,Brake Caliper,65839742.0,"['V', 'O', 'A']",MR510537
OENumber,OE Number,9091302117,111.0,TOYOTA,140,19025696,CORTECO,322.0,"Seal Ring, valve stem",59188083.0,"['V', 'O', 'M']",90913-02117
OENumber,OE Number,9091302117,111.0,TOYOTA,140,19036074,CORTECO,323.0,"Seal Set, valve stem",59247455.0,"['V', 'O', 'M']",90913-02117
OENumber,OE Number,9091302117,111.0,TOYOTA,140,19036079,CORTECO,323.0,"Seal Set, valve stem",59247694.0,"['V', 'O', 'M']",90913-02117
OENumber,OE Number,9091302117,111.0,TOYOTA,140,49472833,CORTECO,322.0,"Seal Ring, valve stem",1024179726.0,"['V', 'O', 'M']",90913-02117
OENumber,OE Number,90913-02117,111.0,TOYOTA,10,010.250,ELRING,322.0,"Seal Ring, valve stem",8670659.0,"['V', 'O', 'M']",90913-02117
OENumber,OE Number,90913-02117,111.0,TOYOTA,9,70-52928-10,VICTOR REINZ,322.0,"Seal Ring, valve stem",8375759.0,"['V', 'O', 'M']",90913-02117
OENumber,OE Number,58 0132 1873,55.0,IVECO,355,7.70139,DT Spare Parts,1561.0,Window Regulator,425017161.0,"['V', 'O']",5801321873
OENumber,OE Number,30010,637.0,JAEGER,4501,SNB808,LUCAS,3944.0,"Sensor, coolant temperature",399277693.0,"['V', 'O', 'M']",30010
OENumber,OE Number,92 10 099 56R,93.0,RENAULT,30,1 986 AD2 001,BOSCH,448.0,"Condenser, air conditioning",1338799773.0,"['V', 'O']",921009956R
OENumber,OE Number,9210 099 56R,93.0,RENAULT,89,CF20219,DELPHI,448.0,"Condenser, air conditioning",207197063.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,66,DCN23034,DENSO,448.0,"Condenser, air conditioning",146333339.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,66,DCN23038,DENSO,448.0,"Condenser, air conditioning",446513106.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,4819,261093,HC-Cargo,448.0,"Condenser, air conditioning",184992924.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,95,350203762000,MAGNETI MARELLI,448.0,"Condenser, air conditioning",629601556.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,287,AC 44 000S,MAHLE,448.0,"Condenser, air conditioning",617671066.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,123,940259,NISSENS,448.0,"Condenser, air conditioning",53525535.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,21,814187,VALEO,448.0,"Condenser, air conditioning",14177506.0,"['V', 'O']",921009956R
OENumber,OE Number,921009956R,93.0,RENAULT,21,860050,VALEO,448.0,"Condenser, air conditioning",1311135765.0,"['V', 'O']",921009956R
OENumber,OE Number,9A712125101,92.0,PORSCHE,95,350213161800,MAGNETI MARELLI,470.0,"Radiator, engine cooling",652420867.0,"['V', 'O', 'M']",9A712125101
OENumber,OE Number,9A712125101,864.0,VW-PORSCHE,95,350213161800,MAGNETI MARELLI,470.0,"Radiator, engine cooling",618231231.0,"['V', 'O', 'M']",9A712125101
OENumber,OE Number,9A712125101,92.0,PORSCHE,287,CR 912 000S,MAHLE,470.0,"Radiator, engine cooling",13936833.0,"['V', 'O', 'M']",9A712125101
OENumber,OE Number,9A7 121 251 01,5.0,AUDI,21,735473,VALEO,,,,,9A712125101
OENumber,OE Number,9A712125101,5.0,AUDI,21,735473,VALEO,,,,,9A712125101
OENumber,OE Number,9A7 121 251 01,92.0,PORSCHE,21,735473,VALEO,,,,,9A712125101
OENumber,OE Number,9A712125101,92.0,PORSCHE,21,735473,VALEO,,,,,9A712125101
OENumber,OE Number,16 827 291 80,21.0,CITROËN,301,724 223,TOPRAN,273.0,"Control/Trailing Arm, wheel suspension",1317690696.0,"['V', 'O', 'A']",1682729180
OENumber,OE Number,16 827 291 80,88.0,PEUGEOT,301,724 223,TOPRAN,,,,,1682729180
OENumber,OE Number,5Q0 122 291BB,5.0,AUDI,301,118 498,TOPRAN,3219.0,Coolant Flange,1107587428.0,"['V', 'O', 'M']",85730-3W000-WK
OENumber,OE Number,5Q0 122 291BB,104.0,SEAT,301,118 498,TOPRAN,3219.0,Coolant Flange,1407232582.0,"['V', 'O', 'M']",85730-3W000-WK
OENumber,OE Number,5Q0 122 291BB,106.0,SKODA,301,118 498,TOPRAN,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291BB,121.0,VW,301,118 498,TOPRAN,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291BB,4896.0,CUPRA,301,118 498,TOPRAN,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291 BB,5.0,AUDI,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0122291BB,5.0,AUDI,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291 BB,104.0,SEAT,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0122291BB,104.0,SEAT,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291 BB,106.0,SKODA,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0122291BB,106.0,SKODA,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291 BB,121.0,VW,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0122291BB,121.0,VW,162,V10-7953,VAICO,,,,,85730-3W000-WK
OENumber,OE Number,5Q0 122 291BB,5.0,AUDI,301,118 498,TOPRAN,3219.0,Coolant Flange,1107587428.0,"['V', 'O', 'M']",5Q0122291BB
OENumber,OE Number,5Q0 122 291BB,104.0,SEAT,301,118 498,TOPRAN,3219.0,Coolant Flange,1407232582.0,"['V', 'O', 'M']",5Q0122291BB
OENumber,OE Number,5Q0 122 291BB,106.0,SKODA,301,118 498,TOPRAN,,,,,5Q0122291BB
OENumber,OE Number,5Q0 122 291BB,121.0,VW,301,118 498,TOPRAN,,,,,5Q0122291BB
OENumber,OE Number,5Q0 122 291BB,4896.0,CUPRA,301,118 498,TOPRAN,,,,,5Q0122291BB
OENumber,OE Number,5Q0 122 291 BB,5.0,AUDI,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0122291BB,5.0,AUDI,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0 122 291 BB,104.0,SEAT,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0122291BB,104.0,SEAT,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0 122 291 BB,106.0,SKODA,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0122291BB,106.0,SKODA,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0 122 291 BB,121.0,VW,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,5Q0122291BB,121.0,VW,162,V10-7953,VAICO,,,,,5Q0122291BB
OENumber,OE Number,LR092060,1820.0,LAND ROVER,475,BWL3225,BORG & BECK,407.0,"Warning Contact, brake pad wear",884072154.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,4872,WI0978,BREMSI,407.0,"Warning Contact, brake pad wear",1357191402.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,89,LZ0333,DELPHI,407.0,"Warning Contact, brake pad wear",1023685114.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,101,180131,FEBI BILSTEIN,407.0,"Warning Contact, brake pad wear",1206140920.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,6484,380702501,FREY,407.0,"Warning Contact, brake pad wear",1431566378.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,2,8DK 355 253-431,HELLA,407.0,"Warning Contact, brake pad wear",1174186917.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,4625,8DK 355 253-431,HELLA PAGID,407.0,"Warning Contact, brake pad wear",1168727338.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,73,MWI0650,MINTEX,407.0,"Warning Contact, brake pad wear",1126990557.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,39,98059900,TEXTAR,407.0,"Warning Contact, brake pad wear",1127089315.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,LR092060,1820.0,LAND ROVER,108,8115 10018,TRISCAN,407.0,"Warning Contact, brake pad wear",1174403829.0,"['V', 'O', 'A']",LR092060
OENumber,OE Number,8J0 955 988G,5.0,AUDI,301,116 200,TOPRAN,303.0,"Washer Fluid Jet, window cleaning",1107578967.0,"['V', 'O']",8J0955988G
OENumber,OE Number,8J0 955 988G,121.0,VW,301,116 200,TOPRAN,,,,,8J0955988G
OENumber,OE Number,12629472,39.0,GMC,30,0 986 22A 219,BOSCH,689.0,Ignition Coil,1120125217.0,"['V', 'O', 'M']",12629472
OENumber,OE Number,12629472,99.0,SAAB,30,0 986 22A 219,BOSCH,689.0,Ignition Coil,220812672.0,"['V', 'O', 'M']",12629472
OENumber,OE Number,12 629 472,138.0,CHEVROLET,30,0 986 22A 219,BOSCH,689.0,Ignition Coil,562127684.0,"['V', 'O', 'M']",12629472
OENumber,OE Number,12629472,816.0,BUICK,30,0 986 22A 219,BOSCH,689.0,Ignition Coil,1371240131.0,"['V', 'O', 'M']",12629472
OENumber,OE Number,12629472,1506.0,HUMMER,30,0 986 22A 219,BOSCH,689.0,Ignition Coil,1022114470.0,"['V', 'O', 'M']",12629472
OENumber,OE Number,12629472,99.0,SAAB,47,20582,BREMI,689.0,Ignition Coil,10753437.0,"['V', 'O', 'M']",12629472
OENumber,OE Number,12629472,753.0,GENERAL MOTORS,47,20582,BREMI,,,,,12629472
OENumber,OE Number,12629472,753.0,GENERAL MOTORS,2,5DA 230 035-911,HELLA,,,,,12629472
OENumber,OE Number,12629472,753.0,GENERAL MOTORS,2,5DA 358 101-421,HELLA,,,,,12629472
OENumber,OE Number,12629472,753.0,GENERAL MOTORS,2,5DA 358 168-291,HELLA,,,,,12629472
