index,matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU
0,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,14,89-157-0,BOGE,919.0,"Dust Cover Kit, shock absorber",10662424.0,BP4K-34-0A5B
1,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,14,89-229-0,BOGE,919.0,"Dust Cover Kit, shock absorber",10665466.0,BP4K-34-0A5B
2,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,14,89-386-0,BOGE,919.0,"Dust Cover Kit, shock absorber",220332413.0,BP4K-34-0A5B
3,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,FDSHB-FOCIIIF-KIT,FEBEST,919.0,"Dust Cover Kit, shock absorber",1111573728.0,BP4K-34-0A5B
4,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,FDSHB-KUGF-KIT,FEBEST,919.0,"Dust Cover Kit, shock absorber",1111573802.0,BP4K-34-0A5B
5,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,FDSHB-KUGIIF-KIT,FEBEST,919.0,"Dust Cover Kit, shock absorber",1098349333.0,BP4K-34-0A5B
6,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,MZSHB-BLF-KIT,FEBEST,919.0,"Dust Cover Kit, shock absorber",1111586692.0,BP4K-34-0A5B
7,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,MZSHB-MZ3F,FEBEST,3365.0,"Protective Cap/Bellow, shock absorber",155572307.0,BP4K-34-0A5B
8,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,VLSHB-S40IIF-KIT,FEBEST,919.0,"Dust Cover Kit, shock absorber",1111608867.0,BP4K-34-0A5B
9,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,4674,VLSHB-S80F-KIT,FEBEST,919.0,"Dust Cover Kit, shock absorber",1111609228.0,BP4K-34-0A5B
10,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,101,108096,FEBI BILSTEIN,3365.0,"Protective Cap/Bellow, shock absorber",564454973.0,BP4K-34-0A5B
11,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,85,910026,KYB,919.0,"Dust Cover Kit, shock absorber",38279936.0,BP4K-34-0A5B
12,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,85,910139,KYB,919.0,"Dust Cover Kit, shock absorber",38285251.0,BP4K-34-0A5B
13,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,85,910245,KYB,919.0,"Dust Cover Kit, shock absorber",336822193.0,BP4K-34-0A5B
14,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,85,910262,KYB,919.0,"Dust Cover Kit, shock absorber",336823765.0,BP4K-34-0A5B
15,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,85,910263,KYB,919.0,"Dust Cover Kit, shock absorber",336823773.0,BP4K-34-0A5B
16,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,95,350130000004,MAGNETI MARELLI,919.0,"Dust Cover Kit, shock absorber",1246632629.0,BP4K-34-0A5B
17,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,37,PK156,MONROE,919.0,"Dust Cover Kit, shock absorber",19312087.0,BP4K-34-0A5B
18,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,37,PK444,MONROE,919.0,"Dust Cover Kit, shock absorber",1095155926.0,BP4K-34-0A5B
19,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,198,8500018,OCAP,919.0,"Dust Cover Kit, shock absorber",1120353912.0,BP4K-34-0A5B
20,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,198,8500085,OCAP,919.0,"Dust Cover Kit, shock absorber",1120359967.0,BP4K-34-0A5B
21,OENumber,OE Number,BP4K340A5B,36.0,FORD,198,8500173,OCAP,919.0,"Dust Cover Kit, shock absorber",1120366498.0,BP4K-34-0A5B
22,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,198,8500293,OCAP,919.0,"Dust Cover Kit, shock absorber",1132621269.0,BP4K-34-0A5B
23,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,198,8500294,OCAP,919.0,"Dust Cover Kit, shock absorber",1132621270.0,BP4K-34-0A5B
24,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,129,AK-735388,OPTIMAL,919.0,"Dust Cover Kit, shock absorber",54991296.0,BP4K-34-0A5B
25,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,129,F8-7838,OPTIMAL,3365.0,"Protective Cap/Bellow, shock absorber",55282513.0,BP4K-34-0A5B
26,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,32,900 157,SACHS,919.0,"Dust Cover Kit, shock absorber",16983549.0,BP4K-34-0A5B
27,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,32,900 229,SACHS,919.0,"Dust Cover Kit, shock absorber",16986617.0,BP4K-34-0A5B
28,OENumber,OE Number,BP4K-34-0A5B,72.0,MAZDA,32,900 386,SACHS,919.0,"Dust Cover Kit, shock absorber",206824458.0,BP4K-34-0A5B
29,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,50,VKDP 33412 T,SKF,919.0,"Dust Cover Kit, shock absorber",1240473108.0,BP4K-34-0A5B
30,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,50,VKDP 33416 T,SKF,919.0,"Dust Cover Kit, shock absorber",1240473479.0,BP4K-34-0A5B
31,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,50,VKDP 33439 T,SKF,919.0,"Dust Cover Kit, shock absorber",1240474124.0,BP4K-34-0A5B
32,OENumber,OE Number,BP4K340A5B,72.0,MAZDA,50,VKDP 83404 T,SKF,919.0,"Dust Cover Kit, shock absorber",1240481722.0,BP4K-34-0A5B
0,OENumber,OE Number,48510-8Z036,111.0,TOYOTA,6968,B3339,TOKICO,854.0,Shock Absorber,1133538522.0,48510-8Z036
0,OENumber,OE Number,49594-2Y200,183.0,HYUNDAI,350,ADBP810011,BLUE PRINT,194.0,"Bellow Kit, drive shaft",956706528.0,49594-2Y200
1,OENumber,OE Number,49594-2Y200,184.0,KIA,350,ADBP810011,BLUE PRINT,194.0,"Bellow Kit, drive shaft",873712037.0,49594-2Y200
2,OENumber,OE Number,49594-2Y200,183.0,HYUNDAI,350,ADBP810012,BLUE PRINT,193.0,"Bellow, drive shaft",155537246.0,49594-2Y200
3,OENumber,OE Number,49594-2Y200,184.0,KIA,350,ADBP810012,BLUE PRINT,194.0,"Bellow Kit, drive shaft",954682030.0,49594-2Y200
4,OENumber,OE Number,49594-2Y200,183.0,HYUNDAI,4674,0117P-ZZE150,FEBEST,194.0,"Bellow Kit, drive shaft",870998620.0,49594-2Y200
5,OENumber,OE Number,49594-2Y200,183.0,HYUNDAI,101,173244,FEBI BILSTEIN,194.0,"Bellow Kit, drive shaft",201826111.0,49594-2Y200
6,OENumber,OE Number,49594-2Y200,184.0,KIA,101,173244,FEBI BILSTEIN,,,,49594-2Y200
7,OENumber,OE Number,49594-2Y200,183.0,HYUNDAI,101,173347,FEBI BILSTEIN,,,,49594-2Y200
8,OENumber,OE Number,49594-2Y200,184.0,KIA,101,173347,FEBI BILSTEIN,,,,49594-2Y200
9,OENumber,OE Number,49594-2Y200,183.0,HYUNDAI,133,18553,MAPCO,,,,49594-2Y200
0,OENumber,OE Number,03H 133 062 C,5.0,AUDI,83,408-242-002-004Z,CONTINENTAL/VDO,158.0,Throttle Body,38118005.0,03H133062C
1,OENumber,OE Number,03H 133 062 C,121.0,VW,83,408-242-002-004Z,CONTINENTAL/VDO,,,,03H133062C
0,OENumber,OE Number,3817A206,77.0,MITSUBISHI,4674,0411-A13,FEBEST,5.0,"Joint Kit, drive shaft",444275151.0,3817A206
1,OENumber,OE Number,3817A206,77.0,MITSUBISHI,4674,0415-CWRT,FEBEST,193.0,"Bellow, drive shaft",155558181.0,3817A206
0,OENumber,OE Number,23731-JA11B,80.0,NISSAN,47,60076,BREMI,3946.0,"Sensor, camshaft position",410408276.0,23731-JA11B
1,OENumber,OE Number,23 73 1JA 11B,93.0,RENAULT,47,60076,BREMI,3946.0,"Sensor, camshaft position",602427085.0,23731-JA11B
2,OENumber,OE Number,23731-JA11B,1526.0,INFINITI,47,60076,BREMI,3946.0,"Sensor, camshaft position",687895276.0,23731-JA11B
3,OENumber,OE Number,23731JA11B,80.0,NISSAN,89,SS11470,DELPHI,3946.0,"Sensor, camshaft position",399219176.0,23731-JA11B
4,OENumber,OE Number,23731JA11B,93.0,RENAULT,89,SS11470,DELPHI,3946.0,"Sensor, camshaft position",347221437.0,23731-JA11B
5,OENumber,OE Number,23731JA11B,1526.0,INFINITI,89,SS11470,DELPHI,,,,23731-JA11B
6,OENumber,OE Number,23731JA11B,80.0,NISSAN,2,6PU 013 122-651,HELLA,,,,23731-JA11B
7,OENumber,OE Number,23731-JA11B,80.0,NISSAN,4501,SEB2070,LUCAS,,,,23731-JA11B
8,OENumber,OE Number,23731-JA11B,80.0,NISSAN,129,08-S103,OPTIMAL,,,,23731-JA11B
0,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,166,BPMZ-2006,AISIN,402.0,"Brake Pad Set, disc brake",689286330.0,B4Y0-26-48ZB
1,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,4854,KD3044,ASIMCO,402.0,"Brake Pad Set, disc brake",157535712.0,B4Y0-26-48ZB
2,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,350,ADM542109,BLUE PRINT,402.0,"Brake Pad Set, disc brake",151157980.0,B4Y0-26-48ZB
3,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,475,BBP2458,BORG & BECK,402.0,"Brake Pad Set, disc brake",152880846.0,B4Y0-26-48ZB
4,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,30,0 986 494 803,BOSCH,402.0,"Brake Pad Set, disc brake",308936051.0,B4Y0-26-48ZB
5,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,65,P 49 049,BREMBO,402.0,"Brake Pad Set, disc brake",187672070.0,B4Y0-26-48ZB
6,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,65,P49049N,BREMBO,402.0,"Brake Pad Set, disc brake",411016449.0,B4Y0-26-48ZB
7,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,43,573614CH,CHAMPION,402.0,"Brake Pad Set, disc brake",322014869.0,B4Y0-26-48ZB
8,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,89,LP2702,DELPHI,402.0,"Brake Pad Set, disc brake",39732256.0,B4Y0-26-48ZB
9,OENumber,OE Number,B4Y02648ZB,3532.0,MAZDA (CHANGAN),89,LP2702,DELPHI,402.0,"Brake Pad Set, disc brake",809529217.0,B4Y0-26-48ZB
10,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,4391,1675991180,EUROREPAR,402.0,"Brake Pad Set, disc brake",368007153.0,B4Y0-26-48ZB
11,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,4674,0501-BMR,FEBEST,402.0,"Brake Pad Set, disc brake",602742719.0,B4Y0-26-48ZB
12,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,101,116360,FEBI BILSTEIN,402.0,"Brake Pad Set, disc brake",187632489.0,B4Y0-26-48ZB
13,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,62,FDB4700,FERODO,402.0,"Brake Pad Set, disc brake",159505140.0,B4Y0-26-48ZB
14,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,2,8DB 355 021-411,HELLA,402.0,"Brake Pad Set, disc brake",235713808.0,B4Y0-26-48ZB
15,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,2,8DB 355 028-931,HELLA,402.0,"Brake Pad Set, disc brake",132627923.0,B4Y0-26-48ZB
16,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,4625,8DB 355 021-411,HELLA PAGID,402.0,"Brake Pad Set, disc brake",245670902.0,B4Y0-26-48ZB
17,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,4625,8DB 355 028-931,HELLA PAGID,402.0,"Brake Pad Set, disc brake",482826043.0,B4Y0-26-48ZB
18,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,6265,SP1730,Hi-Q,402.0,"Brake Pad Set, disc brake",65315016.0,B4Y0-26-48ZB
19,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,158,182169,ICER,402.0,"Brake Pad Set, disc brake",347404512.0,B4Y0-26-48ZB
20,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,95,363700449049,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",147085433.0,B4Y0-26-48ZB
21,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,95,363916060809,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",1132737783.0,B4Y0-26-48ZB
22,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,95,363916061178,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",1107015708.0,B4Y0-26-48ZB
23,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,133,6353,MAPCO,402.0,"Brake Pad Set, disc brake",147855583.0,B4Y0-26-48ZB
24,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,133,6353,MAPCO,402.0,"Brake Pad Set, disc brake",34001547.0,B4Y0-26-48ZB
25,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,144,025 258 7814,MEYLE,402.0,"Brake Pad Set, disc brake",273411594.0,B4Y0-26-48ZB
26,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,73,MDB3416,MINTEX,402.0,"Brake Pad Set, disc brake",1240462165.0,B4Y0-26-48ZB
27,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,4990,NP5035,NISSHINBO,402.0,"Brake Pad Set, disc brake",19703185.0,B4Y0-26-48ZB
28,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,50,VKBP 90581 A,SKF,402.0,"Brake Pad Set, disc brake",66127890.0,B4Y0-26-48ZB
29,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,39,2587801,TEXTAR,402.0,"Brake Pad Set, disc brake",238371440.0,B4Y0-26-48ZB
30,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,161,GDB3593,TRW,402.0,"Brake Pad Set, disc brake",702928296.0,B4Y0-26-48ZB
31,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,162,V32-0237,VAICO,402.0,"Brake Pad Set, disc brake",221766609.0,B4Y0-26-48ZB
32,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,21,671288,VALEO,,,,B4Y0-26-48ZB
33,OENumber,OE Number,B4Y02648ZB,72.0,MAZDA,21,671288,VALEO,,,,B4Y0-26-48ZB
34,OENumber,OE Number,B4Y0-26-48ZB,3532.0,MAZDA (CHANGAN),21,671288,VALEO,,,,B4Y0-26-48ZB
35,OENumber,OE Number,B4Y02648ZB,3532.0,MAZDA (CHANGAN),21,671288,VALEO,,,,B4Y0-26-48ZB
36,OENumber,OE Number,B4Y0-26-48ZB,72.0,MAZDA,86,25878.140.1,ZIMMERMANN,,,,B4Y0-26-48ZB
37,OENumber,OE Number,B4Y0-26-48ZB,3532.0,MAZDA (CHANGAN),86,25878.140.1,ZIMMERMANN,,,,B4Y0-26-48ZB
0,OENumber,OE Number,23100-6CA0A,80.0,NISSAN,204,535 0273 10,INA,1390.0,Alternator Freewheel Clutch,74657122.0,23100-6CA0A
1,OENumber,OE Number,231006CA0A,80.0,NISSAN,204,535 0273 10,INA,,,,23100-6CA0A
0,OENumber,OE Number,BL2A-34-900C,72.0,MAZDA,14,30-J10-A,BOGE,854.0,Shock Absorber,10444855.0,BL2A-34-900C
1,OENumber,OE Number,BL2A34900C,72.0,MAZDA,85,333351,KYB,854.0,Shock Absorber,38208555.0,BL2A-34-900C
2,OENumber,OE Number,BL2A34900C,72.0,MAZDA,95,357160070200,MAGNETI MARELLI,854.0,Shock Absorber,548468230.0,BL2A-34-900C
3,OENumber,OE Number,BL2A34900C,72.0,MAZDA,198,82148FL,OCAP,854.0,Shock Absorber,996404342.0,BL2A-34-900C
4,OENumber,OE Number,BL2A-34-900C,72.0,MAZDA,32,313 589,SACHS,854.0,Shock Absorber,16745556.0,BL2A-34-900C
5,OENumber,OE Number,BL2A-34-900C,72.0,MAZDA,161,JGM1025T,TRW,854.0,Shock Absorber,66334953.0,BL2A-34-900C
0,OENumber,OE Number,56210-3BB2A,80.0,NISSAN,161,JGT9034T,TRW,854.0,Shock Absorber,66396992.0,56210-3BB2A
0,OENumber,OE Number,47945 3FY0A,80.0,NISSAN,30,0 265 005 571,BOSCH,3252.0,Steering Angle Sensor,322269700.0,47945-3FY0A
1,OENumber,OE Number,47 94 53F Y0A,93.0,RENAULT,30,0 265 005 571,BOSCH,,,,47945-3FY0A
2,OENumber,OE Number,47945 3FY0A,1526.0,INFINITI,30,0 265 005 571,BOSCH,,,,47945-3FY0A
0,OENumber,OE Number,ML3Z-6584-G,776.0,FORD USA,10,039.790,ELRING,321.0,"Gasket, cylinder head cover",1186313723.0,ML3Z-6584-G
0,OENumber,OE Number,45510-42030,111.0,TOYOTA,4010,SR-T220,555,51.0,Inner Tie Rod,280843218.0,45510-42030
1,OENumber,OE Number,45510-42030,111.0,TOYOTA,350,ADBP870080,BLUE PRINT,51.0,Inner Tie Rod,1305523412.0,45510-42030
2,OENumber,OE Number,4551042030,111.0,TOYOTA,89,TA3088,DELPHI,51.0,Inner Tie Rod,267885561.0,45510-42030
3,OENumber,OE Number,45510-42030,111.0,TOYOTA,4674,0122-ACA30,FEBEST,51.0,Inner Tie Rod,155539066.0,45510-42030
4,OENumber,OE Number,45510-42030,111.0,TOYOTA,4674,TRKB-ACA30,FEBEST,191.0,"Bellow, steering",155586913.0,45510-42030
5,OENumber,OE Number,45510-42030,111.0,TOYOTA,101,183762,FEBI BILSTEIN,51.0,Inner Tie Rod,1306817995.0,45510-42030
6,OENumber,OE Number,45510-42030,111.0,TOYOTA,133,29561,MAPCO,286.0,Steering Gear,56123443.0,45510-42030
7,OENumber,OE Number,45510-42030,111.0,TOYOTA,133,29561/9,MAPCO,286.0,Steering Gear,201830807.0,45510-42030
8,OENumber,OE Number,45510-42030,111.0,TOYOTA,129,G2-2026,OPTIMAL,51.0,Inner Tie Rod,833798033.0,45510-42030
9,OENumber,OE Number,45510-42030,111.0,TOYOTA,50,VKDY 821029,SKF,51.0,Inner Tie Rod,771945137.0,45510-42030
0,OENumber,OE Number,54613-VB002,80.0,NISSAN,350,ADN18073,BLUE PRINT,1334.0,"Mounting, stabiliser bar",101474308.0,54613-VB002
1,OENumber,OE Number,54613VB002,80.0,NISSAN,475,BSK7529K,BORG & BECK,2067.0,"Repair Kit, stabiliser coupling rod",152965786.0,54613-VB002
2,OENumber,OE Number,54613-VB002,80.0,NISSAN,4674,NSB-Y61F1,FEBEST,1334.0,"Mounting, stabiliser bar",155573016.0,54613-VB002
3,OENumber,OE Number,54613-VB002,80.0,NISSAN,101,42561,FEBI BILSTEIN,1334.0,"Mounting, stabiliser bar",49356802.0,54613-VB002
0,OENumber,OE Number,432024GA0B,80.0,NISSAN,475,BWK1411,BORG & BECK,654.0,Wheel Bearing Kit,551790453.0,43202-4GA0B
1,OENumber,OE Number,43202-4GA0B,80.0,NISSAN,4674,0282-S51R,FEBEST,653.0,Wheel Hub,155556166.0,43202-4GA0B
2,OENumber,OE Number,43202-4GA0B,80.0,NISSAN,4674,0284-002,FEBEST,657.0,Wheel Stud,155556188.0,43202-4GA0B
3,OENumber,OE Number,43202-4GA0B,80.0,NISSAN,4674,0284-002-PCS10,FEBEST,657.0,Wheel Stud,480301407.0,43202-4GA0B
4,OENumber,OE Number,432024GA0B,1526.0,INFINITI,129,962564,OPTIMAL,654.0,Wheel Bearing Kit,54862116.0,43202-4GA0B
5,OENumber,OE Number,43202-4GA0B,80.0,NISSAN,50,VKBA 7703,SKF,654.0,Wheel Bearing Kit,145789327.0,43202-4GA0B
0,OENumber,OE Number,926004PB0A,80.0,NISSAN,66,DCP46024,DENSO,447.0,"Compressor, air conditioning",357489285.0,926004PB0A
1,OENumber,OE Number,926004PB0A,93.0,RENAULT,66,DCP46024,DENSO,447.0,"Compressor, air conditioning",467508519.0,926004PB0A
2,OENumber,OE Number,92600-4PB0A,80.0,NISSAN,4501,ACP01198,LUCAS,,,,926004PB0A
3,OENumber,OE Number,926004PB0A,93.0,RENAULT,4501,ACP01198,LUCAS,,,,926004PB0A
0,OENumber,OE Number,15208-9E01A,80.0,NISSAN,350,ADM52107,BLUE PRINT,7.0,Oil Filter,101407018.0,15208-9E01A
1,OENumber,OE Number,152089E01A,80.0,NISSAN,4391,E149167,EUROREPAR,7.0,Oil Filter,364714744.0,15208-9E01A
2,OENumber,OE Number,152089E01A,80.0,NISSAN,4391,E149168,EUROREPAR,7.0,Oil Filter,364715301.0,15208-9E01A
3,OENumber,OE Number,15208-9E01A,80.0,NISSAN,101,32100,FEBI BILSTEIN,7.0,Oil Filter,48197506.0,15208-9E01A
4,OENumber,OE Number,15208-9E01A,80.0,NISSAN,81,H97W05,HENGST FILTER,7.0,Oil Filter,38069213.0,15208-9E01A
5,OENumber,OE Number,152089E01A,80.0,NISSAN,4501,LFOS118,LUCAS,7.0,Oil Filter,1315937498.0,15208-9E01A
6,OENumber,OE Number,15208-9E01A,80.0,NISSAN,95,154086363180,MAGNETI MARELLI,7.0,Oil Filter,42956073.0,15208-9E01A
7,OENumber,OE Number,15208-9E01A,80.0,NISSAN,287,OC 194,MAHLE,7.0,Oil Filter,92876456.0,15208-9E01A
8,OENumber,OE Number,15208-9E01A,80.0,NISSAN,162,V24-0047,VAICO,7.0,Oil Filter,67477580.0,15208-9E01A
9,OENumber,OE Number,152089E01A,21.0,CITROËN,162,V30-1338,VAICO,7.0,Oil Filter,67639025.0,15208-9E01A
10,OENumber,OE Number,152089E01A,1526.0,INFINITI,162,V46-0224,VAICO,7.0,Oil Filter,67959458.0,15208-9E01A
0,OENumber,OE Number,45251-SDC-A00,45.0,HONDA,350,ADH24383,BLUE PRINT,82.0,Brake Disc,101368724.0,45251-SDC-A00
1,OENumber,OE Number,45251SDCA00,45.0,HONDA,475,BBD5315,BORG & BECK,82.0,Brake Disc,116989589.0,45251-SDC-A00
2,OENumber,OE Number,45251SDCA00,45.0,HONDA,65,09.7932.11,BREMBO,82.0,Brake Disc,30030767.0,45251-SDC-A00
3,OENumber,OE Number,45251-SDC-A00,45.0,HONDA,89,BG4774C,DELPHI,82.0,Brake Disc,254360719.0,45251-SDC-A00
4,OENumber,OE Number,45251SDCA00,45.0,HONDA,4391,1667860980,EUROREPAR,82.0,Brake Disc,647111929.0,45251-SDC-A00
5,OENumber,OE Number,45251-SDC-A00,45.0,HONDA,101,31399,FEBI BILSTEIN,82.0,Brake Disc,48102616.0,45251-SDC-A00
6,OENumber,OE Number,45251SDCA00,45.0,HONDA,2,8DD 355 117-081,HELLA,82.0,Brake Disc,5369799.0,45251-SDC-A00
7,OENumber,OE Number,45251SDCA00,45.0,HONDA,4625,8DD 355 117-081,HELLA PAGID,82.0,Brake Disc,132709245.0,45251-SDC-A00
8,OENumber,OE Number,45251SDCA00,45.0,HONDA,6265,SD4124,Hi-Q,82.0,Brake Disc,482620593.0,45251-SDC-A00
9,OENumber,OE Number,45251SDCA00,45.0,HONDA,95,360406097000,MAGNETI MARELLI,82.0,Brake Disc,43571096.0,45251-SDC-A00
10,OENumber,OE Number,45251SDCA00,45.0,HONDA,4008,MBC030146,MANDO,82.0,Brake Disc,862572510.0,45251-SDC-A00
11,OENumber,OE Number,45251SDCA00,45.0,HONDA,73,MDC2400,MINTEX,82.0,Brake Disc,34041453.0,45251-SDC-A00
12,OENumber,OE Number,45251SDCA00,45.0,HONDA,4990,ND8027K,NISSHINBO,82.0,Brake Disc,267140378.0,45251-SDC-A00
13,OENumber,OE Number,45251SDCA00,45.0,HONDA,39,92227503,TEXTAR,82.0,Brake Disc,20260119.0,45251-SDC-A00
14,OENumber,OE Number,45251-SDC-A00,45.0,HONDA,161,DF7199,TRW,82.0,Brake Disc,65995303.0,45251-SDC-A00
15,OENumber,OE Number,45251SDCA00,45.0,HONDA,162,V26-80014,VAICO,82.0,Brake Disc,67578065.0,45251-SDC-A00
0,OENumber,OE Number,KJ5Z2C026A,36.0,FORD,65,08.N258.21,BREMBO,82.0,Brake Disc,435737933.0,KJ5Z-2C026-A
0,OENumber,OE Number,A2048300061,74.0,MERCEDES-BENZ,95,350218510000,MAGNETI MARELLI,467.0,"Heat Exchanger, interior heating",1178026054.0,A2048300061
1,OENumber,OE Number,A 204 830 00 61,74.0,MERCEDES-BENZ,287,AH 183 000P,MAHLE,467.0,"Heat Exchanger, interior heating",617795748.0,A2048300061
2,OENumber,OE Number,A2048300061,3142.0,BEIJING BENZ (BBDC),287,AH 183 000P,MAHLE,467.0,"Heat Exchanger, interior heating",53418924.0,A2048300061
3,OENumber,OE Number,A 204 830 00 61,3645.0,MERCEDES-BENZ (BBDC),287,AH 183 000P,MAHLE,,,,A2048300061
4,OENumber,OE Number,A2048300061,74.0,MERCEDES-BENZ,123,72042,NISSENS,,,,A2048300061
0,OENumber,OE Number,54400-B1000,183.0,HYUNDAI,4401,CQ0162L,CTR,273.0,"Control/Trailing Arm, wheel suspension",1127365025.0,54400-B1000
0,OENumber,OE Number,39 74 132 83R,93.0,RENAULT,475,BCB6397,BORG & BECK,194.0,"Bellow Kit, drive shaft",1317212645.0,397413283R
1,OENumber,OE Number,39 74 132 83R,139.0,DACIA,475,BCB6397,BORG & BECK,194.0,"Bellow Kit, drive shaft",1317212684.0,397413283R
2,OENumber,OE Number,39 74 132 83R,93.0,RENAULT,475,BCB6400,BORG & BECK,194.0,"Bellow Kit, drive shaft",261903647.0,397413283R
3,OENumber,OE Number,39 74 132 83R,139.0,DACIA,475,BCB6400,BORG & BECK,194.0,"Bellow Kit, drive shaft",954668466.0,397413283R
4,OENumber,OE Number,397413283R,93.0,RENAULT,4674,2415-DUSTT,FEBEST,194.0,"Bellow Kit, drive shaft",1200823214.0,397413283R
5,OENumber,OE Number,39 74 132 83R,93.0,RENAULT,101,172894,FEBI BILSTEIN,,,,397413283R
6,OENumber,OE Number,39 74 132 83R,139.0,DACIA,101,172894,FEBI BILSTEIN,,,,397413283R
7,OENumber,OE Number,39 74 132 83R,93.0,RENAULT,101,172898,FEBI BILSTEIN,,,,397413283R
8,OENumber,OE Number,39 74 132 83R,139.0,DACIA,101,172898,FEBI BILSTEIN,,,,397413283R
0,OENumber,OE Number,11925-EZ30B,80.0,NISSAN,350,ADBP960079,BLUE PRINT,312.0,"Deflection/Guide Pulley, V-ribbed belt",1343953003.0,11925-EZ30B
1,OENumber,OE Number,11925-EZ30B,1526.0,INFINITI,350,ADBP960079,BLUE PRINT,312.0,"Deflection/Guide Pulley, V-ribbed belt",1344026172.0,11925-EZ30B
2,OENumber,OE Number,11925-EZ30B,80.0,NISSAN,101,186228,FEBI BILSTEIN,,,,11925-EZ30B
3,OENumber,OE Number,11925-EZ30B,1526.0,INFINITI,101,186228,FEBI BILSTEIN,,,,11925-EZ30B
0,OENumber,OE Number,51325-T7A-003,45.0,HONDA,4010,SL-H470L,555,3229.0,"Link/Coupling Rod, stabiliser bar",280835347.0,51325-T7A-003
1,OENumber,OE Number,51325-T7A-003,45.0,HONDA,4010,SL-H470L-M,555,3229.0,"Link/Coupling Rod, stabiliser bar",280835350.0,51325-T7A-003
