matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU
OENumber,OE Number,546102E100,183,HYUNDAI,85,SM5295,KYB,1180.0,Suspension Strut Support Mount,548595313.0,54610-2E100
OENumber,OE Number,546102E100,184,KIA,85,SM5295,KYB,1180.0,Suspension Strut Support Mount,220748257.0,54610-2E100
OENumber,OE Number,54610-2E100,183,HYUNDAI,35,35198 01,LEMFÖRDER,1180.0,Suspension Strut Support Mount,1120345927.0,54610-2E100
OENumber,OE Number,54610-2E100,184,KIA,35,35198 01,LEMFÖRDER,1180.0,Suspension Strut Support Mount,16967241.0,54610-2E100
OENumber,OE Number,546102E100,184,KIA,4008,MCC010579,MANDO,1180.0,Suspension Strut Support Mount,778479551.0,54610-2E100
OENumber,OE Number,54610-2E100,183,HYUNDAI,144,37-14 641 0003,MEYLE,1180.0,Suspension Strut Support Mount,50751539.0,54610-2E100
OENumber,OE Number,54610-2E100,184,KIA,144,37-14 641 0003,MEYLE,,,,54610-2E100
OENumber,OE Number,546102E100,183,HYUNDAI,37,MK413,MONROE,,,,54610-2E100
OENumber,OE Number,54610-2E100,183,HYUNDAI,198,8400122,OCAP,,,,54610-2E100
OENumber,OE Number,54610-2E100,184,KIA,198,8400122,OCAP,,,,54610-2E100
OENumber,OE Number,54610-2E100,183,HYUNDAI,32,802 904,SACHS,,,,54610-2E100
OENumber,OE Number,54610-2E100,184,KIA,32,802 904,SACHS,,,,54610-2E100
OENumber,OE Number,54610 2E100,183,HYUNDAI,301,820 387,TOPRAN,,,,54610-2E100
OENumber,OE Number,54610 2E100,184,KIA,301,820 387,TOPRAN,,,,54610-2E100
OENumber,OE Number,54610-2E100,183,HYUNDAI,108,8500 43917,TRISCAN,,,,54610-2E100
OENumber,OE Number,54610-2E100,184,KIA,108,8500 43917,TRISCAN,,,,54610-2E100
