matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,480-1012010,2887,CHERY,30,0 986 452 044,BOSCH,7.0,Oil Filter,1145695.0,"['V', 'O', 'M']",4801012010
OENumber,OE Number,4801012010,3285,RIICH,30,0 986 452 044,BOSCH,7.0,Oil Filter,7530928.0,"['V', 'O', 'M']",4801012010
OENumber,OE Number,4801012010,3286,KARRY,30,0 986 452 044,BOSCH,,,,,4801012010
OENumber,OE Number,480-1012010,2887,CHERY,4,W 711/80,MANN-FILTER,,,,,4801012010
OENumber,OE Number,48471-41012,25,DAIHATSU,4674,TSI-MCV20UP,FEBEST,1300.0,Spring Seat,155593926.0,['V'],48471-41012
OENumber,OE Number,48471-41012,111,TOYOTA,4674,TSI-MCV20UP,FEBEST,,,,,48471-41012
OENumber,OE Number,11072-VC201,80,NISSAN,10,135.920,ELRING,138.0,"Gasket, exhaust pipe",1276983098.0,"['V', 'O', 'M']",48471-41012
OENumber,OE Number,11072-VC201,80,NISSAN,10,135.920,ELRING,138.0,"Gasket, exhaust pipe",1276983098.0,"['V', 'O', 'M']",11072-VC201
OENumber,OE Number,39210-2B250,183,HYUNDAI,30,0 258 017 169,BOSCH,3922.0,Lambda Sensor,403949.0,"['V', 'O', 'M']",39210-2B250
OENumber,OE Number,39210-2B250,183,HYUNDAI,5,7.13115.00.0,PIERBURG,3922.0,Lambda Sensor,1362497634.0,"['V', 'O', 'M']",39210-2B250
OENumber,OE Number,39210-2B250,184,KIA,5,7.13115.00.0,PIERBURG,,,,,39210-2B250
OENumber,OE Number,546283B500,183,HYUNDAI,16,11-272106,BILSTEIN,919.0,"Dust Cover Kit, shock absorber",248891244.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,350,ADBP840048,BLUE PRINT,3365.0,"Protective Cap/Bellow, shock absorber",1325141680.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,184,KIA,350,ADBP840048,BLUE PRINT,919.0,"Dust Cover Kit, shock absorber",1338096396.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,350,ADBP840049,BLUE PRINT,919.0,"Dust Cover Kit, shock absorber",10666435.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,184,KIA,350,ADBP840049,BLUE PRINT,919.0,"Dust Cover Kit, shock absorber",1097033169.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,14,89-243-0,BOGE,3365.0,"Protective Cap/Bellow, shock absorber",155570812.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,184,KIA,14,89-243-0,BOGE,3365.0,"Protective Cap/Bellow, shock absorber",1224657456.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,4674,HYSHB-SFEF-KIT,FEBEST,3365.0,"Protective Cap/Bellow, shock absorber",1327209363.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,4674,HYSHB-TUCR,FEBEST,919.0,"Dust Cover Kit, shock absorber",1338821962.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,4674,XOE-546283B500,FEBEST,919.0,"Dust Cover Kit, shock absorber",38279813.0,"['V', 'O']",54628-3B500
OENumber,OE Number,546283B500,183,HYUNDAI,4674,XOE-546283B500,FEBEST,919.0,"Dust Cover Kit, shock absorber",1246634039.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,101,185758,FEBI BILSTEIN,919.0,"Dust Cover Kit, shock absorber",1120353901.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,184,KIA,101,185758,FEBI BILSTEIN,919.0,"Dust Cover Kit, shock absorber",16987570.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,101,185804,FEBI BILSTEIN,919.0,"Dust Cover Kit, shock absorber",1240481856.0,"['V', 'O']",54628-3B500
OENumber,OE Number,54628-3B500,184,KIA,101,185804,FEBI BILSTEIN,,,,,54628-3B500
OENumber,OE Number,546283B500,183,HYUNDAI,85,910023,KYB,,,,,54628-3B500
OENumber,OE Number,546283B500,183,HYUNDAI,95,350200000004,MAGNETI MARELLI,,,,,54628-3B500
OENumber,OE Number,546283B500,184,KIA,95,350200000004,MAGNETI MARELLI,,,,,54628-3B500
OENumber,OE Number,546283B500,183,HYUNDAI,198,8500017,OCAP,,,,,54628-3B500
OENumber,OE Number,54628-3B500,183,HYUNDAI,32,900 243,SACHS,,,,,54628-3B500
OENumber,OE Number,54628-3B500,184,KIA,32,900 243,SACHS,,,,,54628-3B500
OENumber,OE Number,546283B500,183,HYUNDAI,50,VKDP 83510 T,SKF,,,,,54628-3B500
OENumber,OE Number,55593189,2,ALFA ROMEO,350,ADBP990010,BLUE PRINT,3323.0,"Cap, oil filter housing",819175801.0,"['V', 'O', 'M']",55593189
OENumber,OE Number,55593189,35,FIAT,350,ADBP990010,BLUE PRINT,3323.0,"Cap, oil filter housing",818120808.0,"['V', 'O', 'M']",55593189
OENumber,OE Number,55593189,117,VAUXHALL,350,ADBP990010,BLUE PRINT,3323.0,"Cap, oil filter housing",1340244342.0,"['V', 'O', 'M']",55593189
OENumber,OE Number,55593189,138,CHEVROLET,350,ADBP990010,BLUE PRINT,3323.0,"Cap, oil filter housing",954705645.0,"['V', 'O', 'M']",55593189
OENumber,OE Number,55593189,2,ALFA ROMEO,101,172896,FEBI BILSTEIN,3323.0,"Cap, oil filter housing",1095569419.0,"['V', 'O', 'M']",55593189
OENumber,OE Number,55593189,35,FIAT,101,172896,FEBI BILSTEIN,,,,,55593189
OENumber,OE Number,55593189,117,VAUXHALL,101,172896,FEBI BILSTEIN,,,,,55593189
OENumber,OE Number,55593189,138,CHEVROLET,101,172896,FEBI BILSTEIN,,,,,55593189
OENumber,OE Number,55593189,117,VAUXHALL,301,601 657,TOPRAN,,,,,55593189
OENumber,OE Number,55 593 189,84,OPEL,162,V40-1640,VAICO,,,,,55593189
OENumber,OE Number,55593189,84,OPEL,162,V40-1649,VAICO,,,,,55593189
OENumber,OE Number,68102241AA,882,JEEP,350,ADK82104,BLUE PRINT,7.0,Oil Filter,101388271.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,475,BFO4029,BORG & BECK,7.0,Oil Filter,117430613.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102 241AA,20,CHRYSLER,30,1 457 429 256,BOSCH,7.0,Oil Filter,1916018.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,35,FIAT,30,1 457 429 256,BOSCH,7.0,Oil Filter,1139461393.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102 241AA,882,JEEP,30,1 457 429 256,BOSCH,7.0,Oil Filter,364723677.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,4872,FL0136,BREMSI,7.0,Oil Filter,47545824.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,4391,E149208,EUROREPAR,7.0,Oil Filter,84265077.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,882,JEEP,101,26366,FEBI BILSTEIN,7.0,Oil Filter,37954124.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,256,OE 670,FILTRON,7.0,Oil Filter,1315921805.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,81,E60H D110,HENGST FILTER,7.0,Oil Filter,42822986.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,35,FIAT,81,E60H D110,HENGST FILTER,7.0,Oil Filter,1374469848.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,753,GENERAL MOTORS,81,E60H D110,HENGST FILTER,7.0,Oil Filter,42991680.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,4501,LFOE216,LUCAS,7.0,Oil Filter,436809283.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,95,152071760871,MAGNETI MARELLI,7.0,Oil Filter,92915045.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,95,153071762684,MAGNETI MARELLI,7.0,Oil Filter,647340397.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,95,154703277050,MAGNETI MARELLI,7.0,Oil Filter,537818928.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,95,359002340340,MAGNETI MARELLI,7.0,Oil Filter,7450876.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,287,OX 371D,MAHLE,7.0,Oil Filter,56578779.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,35,FIAT,287,OX 371D,MAHLE,7.0,Oil Filter,1254245123.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,35,FIAT,4008,MMF045013,MANDO,7.0,Oil Filter,1254245378.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,4008,MOF0308,MANDO,7.0,Oil Filter,67824640.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,4,HU 713/1 x,MANN-FILTER,7.0,Oil Filter,98500422.0,"['V', 'O', 'M']",68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,133,64709,MAPCO,,,,,68102241AA
OENumber,OE Number,6810 2241AA,29,DODGE,162,V24-1181,VAICO,,,,,68102241AA
OENumber,OE Number,6810 2241AA,35,FIAT,162,V24-1181,VAICO,,,,,68102241AA
OENumber,OE Number,6810 2241AA,882,JEEP,162,V24-1181,VAICO,,,,,68102241AA
OENumber,OE Number,68102241AA,64,LANCIA,162,V24-1193,VAICO,,,,,68102241AA
OENumber,OE Number,68102241AA,84,OPEL,162,V24-1193,VAICO,,,,,68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,162,V40-0607,VAICO,,,,,68102241AA
OENumber,OE Number,68102241AA,35,FIAT,162,V40-0607,VAICO,,,,,68102241AA
OENumber,OE Number,68102241AA,117,VAUXHALL,162,V40-0607,VAICO,,,,,68102241AA
OENumber,OE Number,68102241AA,20,CHRYSLER,324,WL7408,WIX FILTERS,,,,,68102241AA
OENumber,OE Number,55360-2E500,183,HYUNDAI,16,22-167484,BILSTEIN,854.0,Shock Absorber,236022158.0,"['V', 'O', 'A']",55360-2E500
OENumber,OE Number,55360-2E500,183,HYUNDAI,4674,1207G-014RR,FEBEST,854.0,Shock Absorber,480560052.0,"['V', 'O', 'A']",55360-2E500
OENumber,OE Number,553602E500,184,KIA,4674,1207G-014RR,FEBEST,854.0,Shock Absorber,207717286.0,"['V', 'O', 'A']",55360-2E500
OENumber,OE Number,55360-2E500,183,HYUNDAI,161,JGM9259T,TRW,,,,,55360-2E500
OENumber,OE Number,21830-2E100,183,HYUNDAI,4674,HYMB-TUC20LH,FEBEST,247.0,"Mounting, engine",425746873.0,"['V', 'O', 'M']",21830-2E100
OENumber,OE Number,96335719,138,CHEVROLET,221,19347466,ACDelco,9.0,Fuel Filter,380424207.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96 335 719,99,SAAB,350,ADG02325,BLUE PRINT,9.0,Fuel Filter,101306602.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,138,CHEVROLET,350,ADG02325,BLUE PRINT,9.0,Fuel Filter,648125650.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,185,DAEWOO,350,ADG02325,BLUE PRINT,9.0,Fuel Filter,841776.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,138,CHEVROLET,475,BFF8242,BORG & BECK,9.0,Fuel Filter,1139450521.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96 335 719,138,CHEVROLET,30,0 450 905 969,BOSCH,9.0,Fuel Filter,21284529.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,185,DAEWOO,30,0 450 905 969,BOSCH,9.0,Fuel Filter,21431048.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96 335 719,801,HOLDEN,30,0 450 905 969,BOSCH,9.0,Fuel Filter,479209103.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,1139,ZAZ,30,0 450 905 969,BOSCH,9.0,Fuel Filter,146719650.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,138,CHEVROLET,4872,FE0845,BREMSI,9.0,Fuel Filter,146719634.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96 335 719,185,DAEWOO,4872,FE0845,BREMSI,9.0,Fuel Filter,467439362.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,4872,FE0845,BREMSI,9.0,Fuel Filter,48364569.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96 335 719,185,DAEWOO,43,CFF100420,CHAMPION,9.0,Fuel Filter,84306592.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,185,DAEWOO,43,L420/606,CHAMPION,9.0,Fuel Filter,264560694.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,185,DAEWOO,4434,28.0002-3009.2,CONTINENTAL,9.0,Fuel Filter,1315960268.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,84,OPEL,89,EFP202,DELPHI,9.0,Fuel Filter,427396091.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,117,VAUXHALL,89,EFP202,DELPHI,424.0,"Filter, cabin air",42883723.0,"['V', 'O']",96335719
OENumber,OE Number,96335719,138,CHEVROLET,89,EFP202,DELPHI,9.0,Fuel Filter,42888307.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,185,DAEWOO,89,EFP202,DELPHI,9.0,Fuel Filter,43001486.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,89,EFP202,DELPHI,9.0,Fuel Filter,92747021.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,84,OPEL,89,EFP221,DELPHI,9.0,Fuel Filter,7573681.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,117,VAUXHALL,89,EFP221,DELPHI,9.0,Fuel Filter,56556073.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,89,EFP221,DELPHI,9.0,Fuel Filter,61263168.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,138,CHEVROLET,4391,1643631580,EUROREPAR,9.0,Fuel Filter,13603823.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96335719,185,DAEWOO,4391,1643631580,EUROREPAR,9.0,Fuel Filter,98481436.0,"['V', 'O', 'M']",96335719
OENumber,OE Number,96 335 719,99,SAAB,101,33467,FEBI BILSTEIN,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,101,33467,FEBI BILSTEIN,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,101,33467,FEBI BILSTEIN,,,,,96335719
OENumber,OE Number,96 335 719,185,DAEWOO,256,PP 905/2,FILTRON,,,,,96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,256,PP 905/2,FILTRON,,,,,96335719
OENumber,OE Number,96 335 719,185,DAEWOO,81,H394WK,HENGST FILTER,,,,,96335719
OENumber,OE Number,96 335 719,753,GENERAL MOTORS,81,H394WK,HENGST FILTER,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,4501,LFPF016,LUCAS,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,4501,LFPF016,LUCAS,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,95,153071762431,MAGNETI MARELLI,,,,,96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,95,153071762431,MAGNETI MARELLI,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,95,154064181150,MAGNETI MARELLI,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,95,154065578390,MAGNETI MARELLI,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,95,154703575330,MAGNETI MARELLI,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,287,KL 573,MAHLE,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,287,KL 573,MAHLE,,,,,96335719
OENumber,OE Number,96 335 719,185,DAEWOO,4,WK 55/3,MANN-FILTER,,,,,96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,4,WK 55/3,MANN-FILTER,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,133,62511,MAPCO,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,144,29-14 323 0001,MEYLE,,,,,96335719
OENumber,OE Number,96335-719,175,SSANGYONG,144,29-14 323 0001,MEYLE,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,144,29-14 323 0001,MEYLE,,,,,96335719
OENumber,OE Number,96335719,138,CHEVROLET,21,587028,VALEO,,,,,96335719
OENumber,OE Number,96 335 719,185,DAEWOO,21,587028,VALEO,,,,,96335719
OENumber,OE Number,96335719,185,DAEWOO,21,587028,VALEO,,,,,96335719
OENumber,OE Number,96335719,775,FSO,21,587028,VALEO,,,,,96335719
OENumber,OE Number,96 335 719,185,DAEWOO,324,WF8352,WIX FILTERS,,,,,96335719
OENumber,OE Number,96335719,753,GENERAL MOTORS,324,WF8352,WIX FILTERS,,,,,96335719
OENumber,OE Number,19458922,39,GMC,350,ADBP210135,BLUE PRINT,7.0,Oil Filter,1235309897.0,"['V', 'O', 'M']",19458922
OENumber,OE Number,19458922,138,CHEVROLET,350,ADBP210135,BLUE PRINT,7.0,Oil Filter,1235179645.0,"['V', 'O', 'M']",19458922
OENumber,OE Number,19458922,816,BUICK,350,ADBP210135,BLUE PRINT,,,,,19458922
OENumber,OE Number,19458922,819,CADILLAC,350,ADBP210135,BLUE PRINT,,,,,19458922
OENumber,OE Number,19458922,39,GMC,101,181442,FEBI BILSTEIN,,,,,19458922
OENumber,OE Number,19458922,138,CHEVROLET,101,181442,FEBI BILSTEIN,,,,,19458922
OENumber,OE Number,19458922,816,BUICK,101,181442,FEBI BILSTEIN,,,,,19458922
OENumber,OE Number,19458922,819,CADILLAC,101,181442,FEBI BILSTEIN,,,,,19458922
