matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,OEM SKU
OENumber,OE Number,41060VC291,80.0,NISSAN,39,2361101,TEXTAR,402.0,"Brake Pad Set, disc brake",50102797.0,41060-VC291
OENumber,OE Number,41060-VC291,80.0,NISSAN,108,8110 14024,TRISCAN,402.0,"Brake Pad Set, disc brake",13672884.0,41060-VC291
OENumber,OE Number,41060-VC291,80.0,NISSAN,21,598524,VALEO,402.0,"Brake Pad Set, disc brake",815761883.0,41060-VC291
OENumber,OE Number,41060VC291,80.0,NISSAN,21,598524,VALEO,,,,41060-VC291
OENumber,OE Number,41060-VC291,80.0,NISSAN,21,670313,VALEO,,,,41060-VC291
OENumber,OE Number,41060VC291,80.0,NISSAN,21,670313,VALEO,,,,41060-VC291
OENumber,OE Number,A000 420 56 03,74.0,MERCEDES-BENZ,350,ADBP420081,BLUE PRINT,402.0,"Brake Pad Set, disc brake",1130667330.0,A0004205603
OENumber,OE Number,A 000 420 56 03,74.0,MERCEDES-BENZ,30,0 986 424 888,BOSCH,402.0,"Brake Pad Set, disc brake",1095327781.0,A0004205603
OENumber,OE Number,A0004205603,74.0,MERCEDES-BENZ,65,P50152N,BREMBO,402.0,"Brake Pad Set, disc brake",739533781.0,A0004205603
OENumber,OE Number,A0004205603,74.0,MERCEDES-BENZ,89,LP5019EV,DELPHI,402.0,"Brake Pad Set, disc brake",1310702371.0,A0004205603
OENumber,OE Number,A000 420 56 03,74.0,MERCEDES-BENZ,101,177324,FEBI BILSTEIN,402.0,"Brake Pad Set, disc brake",1130471724.0,A0004205603
OENumber,OE Number,A0004205603,74.0,MERCEDES-BENZ,2,8DB 355 039-011,HELLA,402.0,"Brake Pad Set, disc brake",1095172998.0,A0004205603
OENumber,OE Number,A0004205603,74.0,MERCEDES-BENZ,4625,8DB 355 039-011,HELLA PAGID,402.0,"Brake Pad Set, disc brake",1093261655.0,A0004205603
OENumber,OE Number,A 000 420 56 03,74.0,MERCEDES-BENZ,144,025 229 4419/PD,MEYLE,402.0,"Brake Pad Set, disc brake",1174505655.0,A0004205603
OENumber,OE Number,A0004205603,74.0,MERCEDES-BENZ,73,MDB4110,MINTEX,402.0,"Brake Pad Set, disc brake",599485333.0,A0004205603
OENumber,OE Number,A0004205603,74.0,MERCEDES-BENZ,39,2294401,TEXTAR,402.0,"Brake Pad Set, disc brake",599477082.0,A0004205603
OENumber,OE Number,A 2115282682,74.0,MERCEDES-BENZ,133,139025,MAPCO,3314.0,Charge Air Hose,1186423962.0,A2115282682
OENumber,OE Number,A2115282682,74.0,MERCEDES-BENZ,133,139025,MAPCO,3314.0,Charge Air Hose,215426499.0,A2115282682
OENumber,OE Number,A 211 528 26 82,74.0,MERCEDES-BENZ,162,V30-2722,VAICO,,,,A2115282682
OENumber,OE Number,A0004200605,74.0,MERCEDES-BENZ,65,P 50 091,BREMBO,402.0,"Brake Pad Set, disc brake",30350235.0,A0004200605
OENumber,OE Number,A0004200605,74.0,MERCEDES-BENZ,65,P 50 091X,BREMBO,402.0,"Brake Pad Set, disc brake",427344362.0,A0004200605
OENumber,OE Number,A0004200605,74.0,MERCEDES-BENZ,65,P50091N,BREMBO,402.0,"Brake Pad Set, disc brake",411021798.0,A0004200605
OENumber,OE Number,A 000 420 06 05,74.0,MERCEDES-BENZ,133,6646,MAPCO,402.0,"Brake Pad Set, disc brake",230292845.0,A0004200605
OENumber,OE Number,A 000 420 0605,74.0,MERCEDES-BENZ,86,24848.185.1,ZIMMERMANN,402.0,"Brake Pad Set, disc brake",38445742.0,A0004200605
OENumber,OE Number,A 000 420 0605,74.0,MERCEDES-BENZ,86,24848.185.2,ZIMMERMANN,402.0,"Brake Pad Set, disc brake",38445794.0,A0004200605
OENumber,OE Number,A 166 460 60 00,74.0,MERCEDES-BENZ,30,K S00 003 436,BOSCH,286.0,Steering Gear,741702152.0,A1664606000
OENumber,OE Number,A 166 460 60 00,74.0,MERCEDES-BENZ,30,K S01 004 004,BOSCH,286.0,Steering Gear,236554447.0,A1664606000
OENumber,OE Number,A 166 460 60 00,74.0,MERCEDES-BENZ,30,K S00 003 436,BOSCH,286.0,Steering Gear,741702152.0,A21281008649792
OENumber,OE Number,A 166 460 60 00,74.0,MERCEDES-BENZ,30,K S01 004 004,BOSCH,286.0,Steering Gear,236554447.0,A21281008649792
OENumber,OE Number,A 207 820 53 61,74.0,MERCEDES-BENZ,2,1EL 009 647-971,HELLA,259.0,Headlight,4585056.0,A2078205361
OENumber,OE Number,A 207 820 53 61,74.0,MERCEDES-BENZ,2,1EL 009 647-971,HELLA,259.0,Headlight,4585056.0,A0003277425
OENumber,OE Number,A 447 820 05 64,74.0,MERCEDES-BENZ,2,2SK 011 813-211,HELLA,391.0,Tail Light Assembly,702030154.0,A4478200564
OENumber,OE Number,A611 230 0115,74.0,MERCEDES-BENZ,209,02.19.256,TRUCKTEC AUTOMOTIVE,4204.0,"Belt Pulley, power steering pump",76409588.0,A4637201546
OENumber,OE Number,A611 230 0115,74.0,MERCEDES-BENZ,209,02.19.256,TRUCKTEC AUTOMOTIVE,4204.0,"Belt Pulley, power steering pump",76409588.0,A6112300115
OENumber,OE Number,BP4N-39-070D,72.0,MAZDA,350,ADM58094,BLUE PRINT,247.0,"Mounting, engine",463655642.0,BP4N-39-070D
OENumber,OE Number,BP4N-39-070D,72.0,MAZDA,4674,MZM-3LH,FEBEST,247.0,"Mounting, engine",155572187.0,BP4N-39-070D
OENumber,OE Number,BP4N-39-070D,72.0,MAZDA,101,102293,FEBI BILSTEIN,247.0,"Mounting, engine",309138504.0,BP4N-39-070D
OENumber,OE Number,BP4N-39-070D,72.0,MAZDA,108,8505 10201,TRISCAN,247.0,"Mounting, engine",1239476912.0,BP4N-39-070D
OENumber,OE Number,BP4N39070D,776.0,FORD USA,162,V25-0172,VAICO,247.0,"Mounting, engine",337669074.0,BP4N-39-070D
,,,,,,,,248.0,"Mounting, automatic transmission",337669075.0,BP4N-39-070D
,,,,,,,,249.0,"Mounting, manual transmission",67522646.0,BP4N-39-070D
OENumber,OE Number,A 204 820 22 00,74.0,MERCEDES-BENZ,2,9XW 358 164-101,HELLA,298.0,Wiper Blade,1120227832.0,A2048202200
OENumber,OE Number,A 204 820 22 00,74.0,MERCEDES-BENZ,2,9XW 358 164-101,HELLA,298.0,Wiper Blade,1120227832.0,8V3853651C 1RR
OENumber,OE Number,A 166 890 01 00,74.0,MERCEDES-BENZ,108,8710 23304,TRISCAN,219.0,"Gas Spring, boot/cargo area",1217122343.0,A0998300600
OENumber,OE Number,A 166 890 01 00,74.0,MERCEDES-BENZ,108,8710 23304,TRISCAN,219.0,"Gas Spring, boot/cargo area",1217122343.0,A1668900100
OENumber,OE Number,XR 823395,56.0,JAGUAR,350,ADJ132101,BLUE PRINT,7.0,Oil Filter,101384929.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,475,BFO4023,BORG & BECK,7.0,Oil Filter,117429845.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,475,BFO4243,BORG & BECK,7.0,Oil Filter,316372603.0,XR823395
OENumber,OE Number,XR8 23395,56.0,JAGUAR,30,0 451 103 369,BOSCH,7.0,Oil Filter,858133.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,4872,FL1306,BREMSI,7.0,Oil Filter,1139483621.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,4872,FL1306,BREMSI,7.0,Oil Filter,479202039.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,4434,28.0002-2155.2,CONTINENTAL,7.0,Oil Filter,616646647.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,101,109602,FEBI BILSTEIN,7.0,Oil Filter,84270991.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,256,OP 526/1,FILTRON,7.0,Oil Filter,38015728.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,81,H14W27,HENGST FILTER,7.0,Oil Filter,38015857.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,81,H14W38,HENGST FILTER,7.0,Oil Filter,1315948060.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,4501,LFOS333,LUCAS,7.0,Oil Filter,42799426.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,95,152071758731,MAGNETI MARELLI,7.0,Oil Filter,42896832.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,95,154066709620,MAGNETI MARELLI,7.0,Oil Filter,92889294.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,287,OC 460,MAHLE,7.0,Oil Filter,7537956.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,4,W 719/36,MANN-FILTER,7.0,Oil Filter,60606262.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,144,100 115 0009,MEYLE,7.0,Oil Filter,1112567154.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,6437,JRS99.00323,SCHNIEDER AUTOTECH,7.0,Oil Filter,67012561.0,XR823395
OENumber,OE Number,XR823395,56.0,JAGUAR,162,V10-0320,VAICO,7.0,Oil Filter,67013014.0,XR823395
OENumber,OE Number,XR823395,36.0,FORD,162,V10-0325,VAICO,7.0,Oil Filter,67514220.0,XR823395
OENumber,OE Number,XR823395,1820.0,LAND ROVER,162,V25-0058,VAICO,7.0,Oil Filter,98486704.0,XR823395
OENumber,OE Number,XR 823395,56.0,JAGUAR,324,WL7071,WIX FILTERS,,,,XR823395
OENumber,OE Number,95860-63J10,109.0,SUZUKI,350,ADH22505,BLUE PRINT,424.0,"Filter, cabin air",101364738.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,475,BFC1040,BORG & BECK,424.0,"Filter, cabin air",117408707.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,30,1 987 432 173,BOSCH,424.0,"Filter, cabin air",2327123.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4872,FC0427,BREMSI,424.0,"Filter, cabin air",1129620616.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4872,FC0427A,BREMSI,424.0,"Filter, cabin air",1139414557.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,43,CCF0142,CHAMPION,424.0,"Filter, cabin air",21259594.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4434,28.0002-1095.2,CONTINENTAL,424.0,"Filter, cabin air",479174092.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,140,49408806,CORTECO,424.0,"Filter, cabin air",347477495.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,140,80000603,CORTECO,424.0,"Filter, cabin air",59512588.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,140,80000763,CORTECO,424.0,"Filter, cabin air",59517525.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,66,DCF226P,DENSO,424.0,"Filter, cabin air",30467777.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,66,DCF466P,DENSO,424.0,"Filter, cabin air",160526972.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,4391,1682951380,EUROREPAR,424.0,"Filter, cabin air",1096903484.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,4391,E146134,EUROREPAR,424.0,"Filter, cabin air",407559767.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,101,24425,FEBI BILSTEIN,424.0,"Filter, cabin air",47438903.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,256,K 1236,FILTRON,424.0,"Filter, cabin air",84253011.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,81,E2957LI,HENGST FILTER,424.0,"Filter, cabin air",37913156.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,4501,LFCP148,LUCAS,424.0,"Filter, cabin air",1315880062.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,95,154064188420,MAGNETI MARELLI,424.0,"Filter, cabin air",42884624.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,95,350203062160,MAGNETI MARELLI,424.0,"Filter, cabin air",43265240.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,287,LA 155,MAHLE,424.0,"Filter, cabin air",92773594.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,4008,MMF020017,MANDO,424.0,"Filter, cabin air",961613780.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,4008,MMF025046,MANDO,424.0,"Filter, cabin air",647334537.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4,CU 1827,MANN-FILTER,424.0,"Filter, cabin air",7353120.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4,FP 1827,MANN-FILTER,424.0,"Filter, cabin air",142603950.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,144,31-12 319 0006,MEYLE,424.0,"Filter, cabin air",61295623.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,144,31-12 320 0006,MEYLE,424.0,"Filter, cabin air",61296049.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,21,698886,VALEO,424.0,"Filter, cabin air",13787782.0,95860-63J10
OENumber,OE Number,9586063J10,109.0,SUZUKI,21,698886,VALEO,424.0,"Filter, cabin air",98408292.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,324,24524,WIX FILTERS,424.0,"Filter, cabin air",98527456.0,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,324,WP9314,WIX FILTERS,,,,95860-63J10
OENumber,OE Number,95860-63J10,109.0,SUZUKI,350,ADH22505,BLUE PRINT,424.0,"Filter, cabin air",101364738.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,475,BFC1040,BORG & BECK,424.0,"Filter, cabin air",117408707.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,30,1 987 432 173,BOSCH,424.0,"Filter, cabin air",2327123.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4872,FC0427,BREMSI,424.0,"Filter, cabin air",1129620616.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4872,FC0427A,BREMSI,424.0,"Filter, cabin air",1139414557.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,43,CCF0142,CHAMPION,424.0,"Filter, cabin air",21259594.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4434,28.0002-1095.2,CONTINENTAL,424.0,"Filter, cabin air",479174092.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,140,49408806,CORTECO,424.0,"Filter, cabin air",347477495.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,140,80000603,CORTECO,424.0,"Filter, cabin air",59512588.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,140,80000763,CORTECO,424.0,"Filter, cabin air",59517525.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,66,DCF226P,DENSO,424.0,"Filter, cabin air",30467777.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,66,DCF466P,DENSO,424.0,"Filter, cabin air",160526972.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,4391,1682951380,EUROREPAR,424.0,"Filter, cabin air",1096903484.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,4391,E146134,EUROREPAR,424.0,"Filter, cabin air",407559767.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,101,24425,FEBI BILSTEIN,424.0,"Filter, cabin air",47438903.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,256,K 1236,FILTRON,424.0,"Filter, cabin air",84253011.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,81,E2957LI,HENGST FILTER,424.0,"Filter, cabin air",37913156.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,4501,LFCP148,LUCAS,424.0,"Filter, cabin air",1315880062.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,95,154064188420,MAGNETI MARELLI,424.0,"Filter, cabin air",42884624.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,95,350203062160,MAGNETI MARELLI,424.0,"Filter, cabin air",43265240.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,287,LA 155,MAHLE,424.0,"Filter, cabin air",92773594.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,4008,MMF020017,MANDO,424.0,"Filter, cabin air",961613780.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,4008,MMF025046,MANDO,424.0,"Filter, cabin air",647334537.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4,CU 1827,MANN-FILTER,424.0,"Filter, cabin air",7353120.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,4,FP 1827,MANN-FILTER,424.0,"Filter, cabin air",142603950.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,144,31-12 319 0006,MEYLE,424.0,"Filter, cabin air",61295623.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,144,31-12 320 0006,MEYLE,424.0,"Filter, cabin air",61296049.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,21,698886,VALEO,424.0,"Filter, cabin air",13787782.0,95339M68K00-000
OENumber,OE Number,9586063J10,109.0,SUZUKI,21,698886,VALEO,424.0,"Filter, cabin air",98408292.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,324,24524,WIX FILTERS,424.0,"Filter, cabin air",98527456.0,95339M68K00-000
OENumber,OE Number,95860-63J10,109.0,SUZUKI,324,WP9314,WIX FILTERS,,,,95339M68K00-000
OENumber,OE Number,CY0218110,36.0,FORD,30,0 242 236 672,BOSCH,686.0,Spark Plug,248920998.0,CY02-18-110
OENumber,OE Number,CY0218110,36.0,FORD,30,0 242 236 672,BOSCH,686.0,Spark Plug,248920998.0,CA38-18-8G1
OENumber,OE Number,A2463301801,74.0,MERCEDES-BENZ,475,BDS1564,BORG & BECK,13.0,Drive Shaft,1390609787.0,A2133204130
OENumber,OE Number,A2463301801,74.0,MERCEDES-BENZ,4674,1610-156,FEBEST,5.0,"Joint Kit, drive shaft",1151856469.0,A2133204130
OENumber,OE Number,A2463301801,74.0,MERCEDES-BENZ,4674,1617P-164S,FEBEST,193.0,"Bellow, drive shaft",155559766.0,A2133204130
OENumber,OE Number,A 246 330 18 01,74.0,MERCEDES-BENZ,108,8540 23549,TRISCAN,13.0,Drive Shaft,1353041544.0,A2133204130
OENumber,OE Number,A001 545 6409,74.0,MERCEDES-BENZ,355,4.66910,DT Spare Parts,806.0,Stop Light Switch,151252273.0,A0015456409
OENumber,OE Number,A0015456409,74.0,MERCEDES-BENZ,355,4.66910,DT Spare Parts,806.0,Stop Light Switch,48781869.0,A0015456409
OENumber,OE Number,A001 545 64 09,74.0,MERCEDES-BENZ,101,36124,FEBI BILSTEIN,806.0,Stop Light Switch,376955285.0,A0015456409
OENumber,OE Number,A 001 545 64 09,74.0,MERCEDES-BENZ,4501,SMB759,LUCAS,806.0,Stop Light Switch,60245696.0,A0015456409
OENumber,OE Number,A 001 545 64 09,74.0,MERCEDES-BENZ,144,014 899 0024,MEYLE,806.0,Stop Light Switch,95858817.0,A0015456409
OENumber,OE Number,A001 545 64 09,74.0,MERCEDES-BENZ,301,401 499,TOPRAN,806.0,Stop Light Switch,76411776.0,A0015456409
OENumber,OE Number,A001 545 6409,74.0,MERCEDES-BENZ,209,02.42.269,TRUCKTEC AUTOMOTIVE,,,,A0015456409
OENumber,OE Number,A000 821 2992,74.0,MERCEDES-BENZ,355,4.68824,DT Spare Parts,2975.0,"Resistor, interior blower",352215470.0,A0008212992
OENumber,OE Number,A0008212992,74.0,MERCEDES-BENZ,355,4.68824,DT Spare Parts,4394.0,"Regulator, interior blower",514633592.0,A0008212992
OENumber,OE Number,A0008212992,74.0,MERCEDES-BENZ,449,132512,HITACHI,1913.0,Regulator,460279789.0,A0008212992
OENumber,OE Number,A0008212992,74.0,MERCEDES-BENZ,95,359003410270,MAGNETI MARELLI,4394.0,"Regulator, interior blower",617644025.0,A0008212992
OENumber,OE Number,A 000 821 29 92,74.0,MERCEDES-BENZ,287,ABR 40 000P,MAHLE,4394.0,"Regulator, interior blower",150460176.0,A0008212992
OENumber,OE Number,A000 821 29 92,74.0,MERCEDES-BENZ,301,115 182,TOPRAN,2975.0,"Resistor, interior blower",76412862.0,A0008212992
OENumber,OE Number,A000 821 2992,74.0,MERCEDES-BENZ,209,02.59.116,TRUCKTEC AUTOMOTIVE,,,,A0008212992
OENumber,OE Number,A211 470 14 94,74.0,MERCEDES-BENZ,101,40095,FEBI BILSTEIN,1382.0,Fuel Feed Unit,727776270.0,A2114701494
OENumber,OE Number,A 211 470 14 94,74.0,MERCEDES-BENZ,2,8TF 358 146-361,HELLA,1382.0,Fuel Feed Unit,704412851.0,A2114701494
OENumber,OE Number,A2114701494,74.0,MERCEDES-BENZ,95,519700000233,MAGNETI MARELLI,454.0,Fuel Supply Module,278251698.0,A2114701494
OENumber,OE Number,A 211 470 14 94,74.0,MERCEDES-BENZ,133,22857,MAPCO,1382.0,Fuel Feed Unit,160970116.0,A2114701494
OENumber,OE Number,A 211 470 14 94,74.0,MERCEDES-BENZ,144,014 919 0024,MEYLE,1382.0,Fuel Feed Unit,616610801.0,A2114701494
OENumber,OE Number,A 211 470 14 94,74.0,MERCEDES-BENZ,5,7.02701.71.0,PIERBURG,1382.0,Fuel Feed Unit,7637638.0,A2114701494
OENumber,OE Number,A211 470 14 94,74.0,MERCEDES-BENZ,301,408 762,TOPRAN,1382.0,Fuel Feed Unit,873516710.0,A2114701494
OENumber,OE Number,A211 470 1494,74.0,MERCEDES-BENZ,209,02.38.020,TRUCKTEC AUTOMOTIVE,1382.0,Fuel Feed Unit,76411307.0,A2114701494
OENumber,OE Number,A211 470 1494,74.0,MERCEDES-BENZ,209,02.38.125,TRUCKTEC AUTOMOTIVE,458.0,Fuel Pump,309870744.0,A2114701494
OENumber,OE Number,A2134230000,74.0,MERCEDES-BENZ,65,09.C826.33,BREMBO,82.0,Brake Disc,974898712.0,A2134230000
OENumber,OE Number,A 006 430 17 01,74.0,MERCEDES-BENZ,30,0 986 481 114,BOSCH,258.0,Brake Master Cylinder,390898955.0,A0064301701
OENumber,OE Number,A0064301701,74.0,MERCEDES-BENZ,4872,PB0534,BREMSI,258.0,Brake Master Cylinder,1233253529.0,A0064301701
OENumber,OE Number,A006 430 1701,74.0,MERCEDES-BENZ,89,LM80606,DELPHI,258.0,Brake Master Cylinder,347200400.0,A0064301701
OENumber,OE Number,A0064301701,74.0,MERCEDES-BENZ,62,FHM1610,FERODO,258.0,Brake Master Cylinder,965561988.0,A0064301701
OENumber,OE Number,A0064301701,74.0,MERCEDES-BENZ,2,8AM 355 500-201,HELLA,258.0,Brake Master Cylinder,5123856.0,A0064301701
OENumber,OE Number,A0064301701,74.0,MERCEDES-BENZ,4625,8AM 355 500-201,HELLA PAGID,258.0,Brake Master Cylinder,132458394.0,A0064301701
OENumber,OE Number,A 006 430 17 01,74.0,MERCEDES-BENZ,108,8130 23127,TRISCAN,258.0,Brake Master Cylinder,50238902.0,A0064301701
OENumber,OE Number,A 006 430 17 01,74.0,MERCEDES-BENZ,161,PML155,TRW,258.0,Brake Master Cylinder,66911692.0,A0064301701
OENumber,OE Number,A 006 430 17 01,74.0,MERCEDES-BENZ,30,0 986 481 114,BOSCH,258.0,Brake Master Cylinder,390898955.0,A0009060304
OENumber,OE Number,A0064301701,74.0,MERCEDES-BENZ,4872,PB0534,BREMSI,258.0,Brake Master Cylinder,1233253529.0,A0009060304
OENumber,OE Number,A006 430 1701,74.0,MERCEDES-BENZ,89,LM80606,DELPHI,258.0,Brake Master Cylinder,347200400.0,A0009060304
OENumber,OE Number,A0064301701,74.0,MERCEDES-BENZ,62,FHM1610,FERODO,258.0,Brake Master Cylinder,965561988.0,A0009060304
